action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
2,1,-0.4,action = 2,0,2,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,1,2,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,2,2,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,2,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,4,2,,,,,,,,,,,,,,,
3,1,-0.4,action = 3,5,2,0.96453,0.97169,0.97381,0.96184,0.97801,6.343149490229436,6.343149490229436,6.343149490229436,100000.0,4.4852952317611905,32.680277451147184,32.68743745114718,32.68955745114718,500000.96184,23.404486158805955
3,1,-0.4,action = 3,6,2,0.97513,0.97852,0.97866,0.98213,0.98216,6.692797531325255,6.692797531325255,6.692797531325255,6.692797531325255,4.732534350741026,34.43911765662627,34.442507656626276,34.44264765662627,34.44611765662627,24.64483175370513
2,1,-0.4,action = 2,7,2,0.97769,0.98488,0.98515,0.98585,0.98771,6.974759297187989,6.974759297187989,6.974759297187989,4.9319119258574755,4.9319119258574755,35.851486485939944,35.85867648593994,35.85894648593994,25.64540962928738,25.64726962928738
1,0,0.6,action = 1,8,2,0.98384,0.98859,0.98873,0.99049,0.99116,7.210098382602626,7.210098382602626,5.098322205054464,5.098322205054464,5.098322205054464,37.03433191301313,37.039081913013135,26.48034102527232,26.48210102527232,26.48277102527232
0,0,0.6,action = 0,9,2,0.70177,0.65104,0.73641,0.7535,0.75389,7.4114819795203015,5.240722268051732,5.240722268051732,5.240722268051732,5.240722268051732,37.75917989760151,26.85465134025866,26.94002134025866,26.95711134025866,26.95750134025866
4,0,0.6,action = 4,10,2,0.58779,0.60093,0.68214,0.7011,0.7246,5.364901653485999,5.364901653485999,5.364901653485999,5.364901653485999,5.364901653485999,27.412298267429996,27.425438267429996,27.50664826743,27.525608267429998,27.549108267429997
2,1,-0.4,action = 2,11,2,0.5434,0.53693,0.59103,0.55592,0.55435,5.474809680918088,5.474809680918088,5.474809680918088,5.474809680918088,4.470167110821819,27.917448404590438,27.91097840459044,27.96507840459044,27.92996840459044,22.905185554109096
3,1,-0.4,action = 3,12,2,0.52099,0.50624,0.56784,0.55846,0.51511,5.573255585065243,5.573255585065243,4.550547921948012,5.573255585065243,4.550547921948012,28.387267925326217,28.372517925326214,23.32057960974006,28.424737925326216,23.26784960974006
1,1,-0.4,action = 1,13,2,0.52609,0.53388,0.58727,0.59512,0.53664,5.66230577236305,5.66230577236305,4.623257155998395,4.623257155998395,4.623257155998395,28.837618861815248,28.845408861815248,23.703555779991976,23.711405779991978,23.652925779991975
0,1,-0.4,action = 0,14,2,0.58207,0.57212,0.6151,0.62224,0.61981,5.743522584610626,4.689570460773226,4.689570460773226,4.689570460773226,4.689570460773226,29.299682923053133,24.019972303866126,24.062952303866126,24.07009230386613,24.06766230386613
3,0,0.6,action = 3,15,2,0.58713,0.59283,0.62582,0.62975,0.603,4.750474690577683,4.750474690577683,4.750474690577683,4.750474690577683,4.750474690577683,24.33950345288841,24.345203452888413,24.378193452888414,24.382123452888415,24.355373452888415
2,0,0.6,action = 2,16,2,0.5967,0.60289,0.64723,0.61956,0.61303,4.806748277429157,4.806748277429157,4.806748277429157,4.162767852331926,4.806748277429157,24.630441387145783,24.636631387145783,24.680971387145785,21.433399261659627,24.646771387145783
4,0,0.6,action = 4,17,2,0.56156,0.57371,0.58559,0.58559,0.59131,4.859015589639545,4.859015589639545,4.208032691353945,4.208032691353945,4.859015589639545,24.856637948197722,24.86878794819772,21.625753456769726,21.625753456769726,24.886387948197722
1,1,-0.4,action = 1,18,2,0.54941,0.55565,0.5556,0.56175,0.54303,4.907784737329522,4.907784737329522,4.250268029772383,4.250268029772383,4.250268029772383,25.08833368664761,25.09457368664761,21.806940148861912,21.813090148861914,21.794370148861915
0,0,0.6,action = 0,19,2,0.56199,0.56175,0.58047,0.57414,0.5436,4.953474508196712,4.289836548523291,4.289836548523291,4.289836548523291,4.289836548523291,25.329362540983563,22.010932742616454,22.029652742616456,22.023322742616454,21.992782742616455
2,0,0.6,action = 2,20,2,0.58643,0.56818,0.59253,0.58619,0.57404,4.3270405477084095,4.3270405477084095,4.3270405477084095,4.3270405477084095,4.3270405477084095,22.22163273854205,22.20338273854205,22.22773273854205,22.221392738542047,22.20924273854205
3,1,-0.4,action = 3,21,2,0.56194,0.56184,0.5679,0.57399,0.54965,4.36213453084923,4.36213453084923,3.9016127105920733,4.36213453084923,4.36213453084923,22.372612654246147,22.372512654246147,20.075963552960367,22.384662654246146,22.360322654246147
4,1,-0.4,action = 4,22,2,0.55579,0.56199,0.56827,0.58024,0.56208,4.395334689881066,4.395334689881066,3.9313078429994346,3.9313078429994346,4.395334689881066,22.532463449405334,22.538663449405334,20.224809214997173,20.236779214997174,22.538753449405334
1,1,-0.4,action = 1,23,2,0.55589,0.57414,0.57992,0.59221,0.59167,4.426826160759258,4.426826160759258,3.9594746778791627,3.9594746778791627,3.9594746778791627,22.69002080379629,22.70827080379629,20.377293389395817,20.389583389395817,20.389043389395816
0,1,-0.4,action = 0,24,2,0.58611,0.59763,0.58601,0.60983,0.60951,4.456768648102312,3.986256059420291,3.986256059420291,3.986256059420291,3.986256059420291,22.86995324051156,20.528910297101454,20.517290297101457,20.541110297101454,20.540790297101456
