note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 3,3,0,0.6,0,3,,,,,,,,,,,,,,,
action = 4,4,0,0.6,1,3,,,,,,,,,,,,,,,
action = 0,0,0,0.6,2,3,,,,,,,,,,,,,,,
action = 4,4,0,0.6,3,3,,,,,,,,,,,,,,,
action = 2,2,0,0.6,4,3,,,,,,,,,,,,,,,
action = 0,0,0,0.6,5,3,0.08664,0.06938,0.06655,0.06938,0.08033,0.2813005510126136,0.2541062769787476,0.24923884127479007,0.2541062769787476,0.2718087562975115,2.899645510126136,2.6104427697874764,2.5589384127479007,2.6104427697874764,2.798417562975115
action = 0,0,0,0.6,6,3,0.07104,0.06024,0.05832,0.05262,0.06823,0.25688518836242774,0.23792856070678023,0.23435016535091244,0.22327113561766107,0.25213091837376866,2.6398918836242773,2.439525607067802,2.4018216535091246,2.2853313561766107,2.5895391837376867
action = 1,1,0,0.6,7,3,0.04673,0.0568,0.05124,0.03709,0.0494,0.21106870919205434,0.23145193885556456,0.22049943310584721,0.1889973544788392,0.2167025611293046,2.1574170919205438,2.3713193885556456,2.2562343310584723,1.9270635447883921,2.216425611293046
action = 1,1,1,-0.4,8,3,0.05424,0.05512,0.05081,0.03633,0.04473,0.2264950330581225,0.2282104292095346,0.2195905280288747,0.1871095935541521,0.20671236053995415,2.319190330581225,2.337224292095346,2.2467152802887465,1.907425935541521,2.1118536053995416
action = 1,1,1,-0.4,9,3,0.1752,0.38904,0.26603,0.25112,0.20649,0.3801447092884498,0.4875346141557541,0.4418823372799596,0.43365885209459293,0.4047838929601819,3.9766470928844977,5.264386141557541,4.684853372799596,4.587708520945929,4.254328929601819
action = 1,1,0,0.6,10,3,0.18449,0.42623,0.27894,0.2315,0.20358,0.3878788470643894,0.4945300799749192,0.4484751944087878,0.4217937884796314,0.40266611478990877,4.063278470643894,5.371530799749192,4.763691944087879,4.449437884796313,4.230241147899087
action = 1,1,0,0.6,11,3,0.12343,0.27364,0.16378,0.11565,0.1157,0.32892248326923473,0.4458250778051858,0.37008107219905206,0.3197968104906614,0.3198749755763961,3.4126548326923474,4.731890778051858,3.8645907219905204,3.313618104906614,3.314449755763961
action = 1,1,1,-0.4,12,3,0.19201,0.33058,0.22375,0.1959,0.18737,0.3938781537480849,0.470425339453563,0.41676132258164267,0.39690049130733007,0.39020507428786727,4.130791537480849,5.034833394535631,4.391363225816426,4.1649049130733005,4.089420742878673
action = 1,1,1,-0.4,13,3,0.18435,0.40561,0.23208,0.17229,0.16261,0.3877757083676078,0.4910091648839154,0.42216110668795626,0.37763739221639586,0.3690121949204389,4.062107083676078,5.315701648839154,4.453691066879562,3.9486639221639583,3.852731949204389
action = 1,1,1,-0.4,14,3,0.13672,0.54139,0.21731,0.14773,0.1519,0.3435549446595115,0.49828706585662047,0.41241968915171834,0.35482389998420344,0.35892896233098825,3.5722694465951146,5.524260658566204,4.3415068915171835,3.6959689998420346,3.7411896233098827
action = 1,1,0,0.6,15,3,0.09172,0.48616,0.19921,0.15202,0.143,0.28863471724655715,0.49980996388627547,0.39939954932373173,0.3590403877003254,0.3500714212842859,2.9780671724655714,5.4842596388627545,4.1932054932373175,3.742423877003254,3.643714212842859
action = 1,1,0,0.6,16,3,0.08236,0.52478,0.16358,0.11508,0.10343,0.2749181696432595,0.49938962744534454,0.3698918760935417,0.3191238004286111,0.3045160094313598,2.831541696432595,5.518676274453445,3.862498760935417,3.306318004286111,3.148590094313598
action = 1,1,1,-0.4,17,3,0.10169,0.44563,0.17951,0.11943,0.11789,0.30224162519414827,0.49703118614429015,0.3837707649105127,0.32428382630035685,0.3224748052173999,3.1241062519414826,5.415941861442902,4.017217649105127,3.3622682630035685,3.3426380521739993
action = 1,1,0,0.6,18,3,0.14139,0.51201,0.2426,0.17765,0.13601,0.3484250278036869,0.4998599803945101,0.42866070498705616,0.3822172157294854,0.34279731620886417,3.625640278036869,5.510609803945101,4.529207049870562,3.999822157294854,3.563983162088642
action = 1,1,0,0.6,19,3,0.14826,0.4383,0.21849,0.15085,0.1346,0.3553589734339067,0.4961753722223625,0.41321907022788773,0.35789663312191133,0.34130631403476847,3.701849734339067,5.400053722223625,4.350680702278877,3.7298163312191135,3.5476631403476846
action = 1,1,0,0.6,20,3,0.12908,0.39691,0.19532,0.12844,0.11995,0.3352909184573898,0.489254534981537,0.39644671773139956,0.33457435645906874,0.3249153735974954,3.481989184573898,5.28945534981537,4.159787177313995,3.4741835645906876,3.369103735974954
action = 1,1,1,-0.4,21,3,0.11093,0.44472,0.18259,0.14555,0.13156,0.3140382142351469,0.49693057865259205,0.38632887544163713,0.35266131060835126,0.33800887562311144,3.2513121423514693,5.4140257865259205,4.045878754416371,3.672163106083513,3.5116487562311143
action = 1,1,0,0.6,22,3,0.10859,0.46884,0.19007,0.15791,0.1134,0.3111269837220809,0.49902905727021546,0.392364626336269,0.36465051761926787,0.31708043143656783,3.219859837220809,5.459130572702155,4.11371626336269,3.8044151761926788,3.2842043143656783
action = 1,1,1,-0.4,23,3,0.10422,0.37993,0.17283,0.14174,0.11915,0.30553232234904376,0.48536584140213246,0.3781005157362259,0.3487836005319057,0.32395987405850124,3.159543223490438,5.233588414021325,3.9538351573622585,3.629576005319057,3.3587487405850123
action = 1,1,1,-0.4,24,3,0.09889,0.43876,0.17563,0.13921,0.11262,0.29851298129227144,0.4962358310319802,0.3804996714847465,0.3461647006845152,0.3161328834525127,3.0840198129227145,5.401118310319802,3.9806267148474648,3.600857006845152,3.2739488345251275
action = 1,1,0,0.6,25,3,0.12726,0.4526,0.22142,0.16007,0.11027,0.3332716609614445,0.49774491458979264,0.41519874758963327,0.36667424234598206,0.3132251586319337,3.4599766096144453,5.430049145897927,4.373407475896332,3.826812423459821,3.2425215863193366
action = 1,1,1,-0.4,26,3,0.13542,0.48132,0.22091,0.17085,0.11489,0.3421695486158872,0.4996498774141749,0.4148614226461651,0.3763774701014927,0.3188886953154658,3.557115486158872,5.477818774141749,4.369524226461651,3.934624701014927,3.3037769531546584
action = 1,1,1,-0.4,27,3,0.1331,0.49977,0.23313,0.19073,0.13127,0.3396763165132359,0.5,0.4228238403874597,0.39287402561126383,0.33769809001532713,3.529863165132359,5.49977,4.461368403874597,4.119470256112638,3.5082509001532713
action = 1,1,0,0.6,28,3,0.14283,0.52478,0.23672,0.18507,0.14283,0.34989998571020264,0.49938962744534454,0.425076463709766,0.38835550723531653,0.34989998571020264,3.6418298571020262,5.518676274453445,4.48748463709766,4.068625072353165,3.6418298571020262
action = 1,1,1,-0.4,29,3,0.16796,0.50605,0.2501,0.18158,0.13105,0.3738315128503749,0.499959998399872,0.4330704330706496,0.3854996757456483,0.3374462920228936,3.906275128503749,5.50564998399872,4.580804330706496,4.0365767574564835,3.505512920228936
action = 1,1,0,0.6,30,3,0.14062,0.57501,0.24155,0.19897,0.1475,0.3476348659153739,0.49433794108888707,0.42801869118065394,0.3992242477605788,0.3545983643504296,3.616968659153739,5.5183894108888705,4.521736911806539,4.191212477605788,3.6934836435042957
action = 1,1,0,0.6,31,3,0.15501,0.49995,0.24132,0.19072,0.13983,0.3619115914142569,0.5,0.4278901728247565,0.39287402561126383,0.34681407122549107,3.7741259141425685,5.49995,4.520221728247565,4.119460256112638,3.6079707122549105
