action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,1,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,4,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,4,4,,,,,,,,,,,,,,,
1,0,0.6,action = 1,5,4,0.44014,0.78456,0.78224,0.7051,0.77721,0.49640709100495334,0.4111325820219069,0.4127226671749445,0.455993421005172,0.41611296543126364,0.6883435455024767,0.9901262910109535,0.9886013335874723,0.9330967105025859,0.9852664827156318
4,1,-0.4,action = 4,6,4,0.45683,0.58662,0.66449,0.63513,0.70215,0.49813652747013043,0.49244289008980524,0.47216522531842603,0.4813938096818446,0.4573182699171333,0.7058982637350653,0.8328414450449027,0.9005726126592131,0.8758269048409223,0.9308091349585668
4,1,-0.4,action = 4,7,4,0.41176,0.49724,0.57854,0.55585,0.66936,0.49214835161768045,0.499989999899998,0.49379145395601975,0.49687020437937307,0.4704465963316134,0.6578341758088402,0.747234999949999,0.8254357269780099,0.8042851021896865,0.9045832981658066
4,0,0.6,action = 4,8,4,0.41263,0.56748,0.64443,0.62713,0.75678,0.49231087739354285,0.49542910693660297,0.47868570064291666,0.4835700569720999,0.42903379820242604,0.6587854386967714,0.8151945534683015,0.8837728503214582,0.86891502848605,0.971296899101213
4,1,-0.4,action = 4,9,4,0.47551,0.5556,0.57399,0.56165,0.58033,0.4993996395673509,0.49690039243293016,0.49448963588734596,0.4961854492022111,0.4935078520145348,0.7252098197836754,0.804050196216465,0.821234817943673,0.8097427246011055,0.8270839260072674
2,0,0.6,action = 2,10,4,0.40153,0.48379,0.54233,0.48841,0.51766,0.49020403915104577,0.4997399323648251,0.498206784377732,0.4998699830956046,0.49968990384037176,0.6466320195755229,0.7336599661824126,0.791433392188866,0.7383449915478023,0.7675049519201859
4,1,-0.4,action = 4,11,4,0.42787,0.48908,0.445,0.49446,0.54895,0.49477267507411926,0.49987998559654295,0.49697082409332644,0.499969999099946,0.4975942121849891,0.6752563375370596,0.7390199927982715,0.6934854120466633,0.744444999549973,0.7977471060924946
4,0,0.6,action = 4,12,4,0.4322,0.49995,0.48156,0.51863,0.579,0.49537864306003343,0.5,0.49965988432132513,0.4996498774141749,0.4937205687430897,0.6798893215300167,0.74995,0.7313899421606626,0.7684549387070875,0.8258602843715448
4,1,-0.4,action = 4,13,4,0.46307,0.49995,0.4878,0.50595,0.54743,0.49863814535191747,0.5,0.49984997749324744,0.499959998399872,0.49774491458979264,0.7123890726759587,0.74995,0.7377249887466237,0.755929999199936,0.7963024572948962
4,0,0.6,action = 4,14,4,0.4626,0.5374,0.5,0.53116,0.60421,0.4985980344927164,0.4985980344927164,0.5,0.49902905727021546,0.4890194270169642,0.7118990172463582,0.7866990172463582,0.75,0.7806745286351077,0.8487197135084821
4,0,0.6,action = 4,15,4,0.48737,0.52478,0.51784,0.52449,0.5801,0.4998399743918047,0.49938962744534454,0.49967989753441155,0.4993996395673509,0.49353824573177707,0.7372899871959024,0.7744748137226722,0.7676799487672057,0.7741898197836754,0.8268691228658884
4,0,0.6,action = 4,16,4,0.43257,0.48147,0.46354,0.46307,0.53097,0.49542910693660297,0.49965988432132513,0.4986682263790225,0.49863814535191747,0.49903907662626984,0.6802845534683015,0.7312999421606625,0.7128741131895112,0.7123890726759587,0.780489538313135
4,1,-0.4,action = 4,17,4,0.45035,0.51868,0.49376,0.49381,0.53111,0.49753391844174805,0.4996498774141749,0.499959998399872,0.499959998399872,0.49902905727021546,0.699116959220874,0.7685049387070875,0.7437399991999359,0.743789999199936,0.7806245286351077
