action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
3,1,-0.4,action = 3,0,3,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,1,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,2,3,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,3,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,4,3,,,,,,,,,,,,,,,
3,0,0.6,action = 3,5,3,0.56156,0.56734,0.5729,0.57298,0.44911,0.49619552597741146,0.4954492910480345,0.4946615004222584,0.4946412841645954,0.49740325692540455,0.8096577629887056,0.8150646455240171,0.8202307502111292,0.8203006420822978,0.6978116284627023
2,0,0.6,action = 2,6,3,0.46903,0.46918,0.50624,0.43825,0.42076,0.49903907662626984,0.4990490957811666,0.499959998399872,0.4961753722223625,0.4936800583373811,0.718549538313135,0.7187045478905832,0.756219999199936,0.6863376861111812,0.6676000291686905
2,1,-0.4,action = 2,7,3,0.3624,0.3742,0.38463,0.3667,0.36223,0.48069741002006655,0.48392148123430107,0.4865079649913247,0.4819024797612064,0.4806453994370486,0.6027487050100333,0.6161607406171505,0.6278839824956624,0.6076512398806032,0.6025526997185243
4,0,0.6,action = 4,8,3,0.46307,0.46903,0.47551,0.47455,0.48413,0.49863814535191747,0.49903907662626984,0.4993996395673509,0.4993495769498558,0.4997499374687305,0.7123890726759587,0.718549538313135,0.7252098197836754,0.724224788474928,0.7340049687343653
2,1,-0.4,action = 2,9,3,0.45031,0.45655,0.48756,0.45655,0.42596,0.4975238687741524,0.498106414333323,0.49984997749324744,0.498106414333323,0.49448963588734596,0.6990719343870762,0.7056032071666615,0.7374849887466237,0.7056032071666615,0.6732048179436729
2,0,0.6,action = 2,10,3,0.51863,0.51239,0.5668,0.48752,0.46279,0.4996498774141749,0.49984997749324744,0.495519928963508,0.4998399743918047,0.49861809032565196,0.7684549387070875,0.7623149887466237,0.8145599644817539,0.7374399871959023,0.712099045162826
0,0,0.6,action = 0,11,3,0.50605,0.48752,0.5,0.48132,0.43816,0.499959998399872,0.4998399743918047,0.5,0.4996498774141749,0.4961652950378533,0.756029999199936,0.7374399871959023,0.75,0.7311449387070874,0.6862426475189266
2,1,-0.4,action = 2,12,3,0.3653,0.38517,0.40935,0.40132,0.37907,0.4815184316306075,0.4866312772520895,0.491711297409364,0.49016323811563023,0.48515976749932593,0.6060592158153038,0.6284856386260448,0.655205648704682,0.6464016190578151,0.621649883749663
2,1,-0.4,action = 2,13,3,0.46917,0.48109,0.54621,0.49366,0.47522,0.4990490957811666,0.49963987030660395,0.4978554006938159,0.499959998399872,0.49938962744534454,0.7186945478905833,0.7309099351533019,0.7951377003469079,0.743639999199936,0.7249148137226722
2,0,0.6,action = 2,14,3,0.47179,0.50388,0.54621,0.51103,0.48778,0.4991993589739474,0.499979999599984,0.4978554006938159,0.49987998559654295,0.49984997749324744,0.7213896794869736,0.753869999799992,0.7951377003469079,0.7609699927982715,0.7377049887466237
2,1,-0.4,action = 2,15,3,0.40288,0.42642,0.49366,0.45683,0.41468,0.49047935736379367,0.49456041087009783,0.499959998399872,0.49813652747013043,0.49266621560646917,0.6481196786818968,0.6737002054350489,0.743639999199936,0.7058982637350653,0.6610131078032346
2,1,-0.4,action = 2,16,3,0.44481,0.47522,0.54331,0.48147,0.4566,0.49694064031833823,0.49938962744534454,0.49811645224786544,0.49965988432132513,0.49811645224786544,0.6932803201591691,0.7249148137226722,0.7923682261239327,0.7312999421606625,0.7056582261239327
2,0,0.6,action = 2,17,3,0.46354,0.47522,0.55505,0.51244,0.45674,0.4986682263790225,0.49938962744534454,0.496960763038693,0.49984997749324744,0.4981264899601305,0.7128741131895112,0.7249148137226722,0.8035303815193465,0.7623649887466237,0.7058032449800652
2,1,-0.4,action = 2,18,3,0.46265,0.47513,0.59659,0.52492,0.47508,0.4985980344927164,0.49937961512260387,0.490581287861655,0.49937961512260387,0.49937961512260387,0.7119490172463582,0.7248198075613019,0.8418806439308275,0.7746098075613019,0.7247698075613019
2,1,-0.4,action = 2,19,3,0.43953,0.47592,0.61464,0.56083,0.51739,0.49632650543770074,0.4994196632092093,0.4866826481394215,0.4962862077471023,0.4996999099459595,0.6876932527188504,0.7256298316046046,0.8579813240697107,0.8089731038735513,0.7672399549729798
2,1,-0.4,action = 2,20,3,0.45379,0.48826,0.61264,0.53651,0.47636,0.4978554006938159,0.4998599803945101,0.48714474235077193,0.4986682263790225,0.4994396860482755,0.702717700346908,0.7381899901972551,0.856212371175386,0.7858441131895113,0.7260798430241377
2,1,-0.4,action = 2,21,3,0.40934,0.46334,0.62125,0.48771,0.46889,0.491711297409364,0.49865819957161034,0.4850773134253962,0.49984997749324744,0.49902905727021546,0.6551956487046819,0.7126690997858052,0.863788656712698,0.7376349887466237,0.7184045286351077
2,0,0.6,action = 2,22,3,0.45078,0.48142,0.63495,0.49306,0.48742,0.4975741150823664,0.4996498774141749,0.4814457394141109,0.49994999749975,0.4998399743918047,0.6995670575411832,0.7312449387070874,0.8756728697070555,0.743034998749875,0.7373399871959023
2,0,0.6,action = 2,23,3,0.46345,0.5055,0.63153,0.54598,0.53562,0.49865819957161034,0.499969999099946,0.48238988380769343,0.49788552901244276,0.49872838299018035,0.7127790997858051,0.755484999549973,0.8727249419038468,0.7949227645062213,0.7849841914950901
2,0,0.6,action = 2,24,3,0.43343,0.48295,0.64375,0.51853,0.49813,0.4955501992734944,0.49970991585118657,0.4788945604201409,0.49965988432132513,0.5,0.6812050996367471,0.7328049579255933,0.8831972802100705,0.7683599421606626,0.74813
2,0,0.6,action = 2,25,3,0.42756,0.46857,0.60677,0.48565,0.46302,0.4947221442385614,0.4990090179545857,0.4884669896727925,0.4997899558814683,0.49862811793961237,0.6749210721192807,0.7180745089772929,0.8510034948363963,0.7355449779407341,0.7123340589698062
