z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
1.39,0.05,x1 = 1.39; x2 = 0.05,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.6896382043218403,0.3103617956781597,0.622541471654299,0.37745852834570115,0.2815355493916617,0.7184644506083383,0.5167062612839799,0.4832937387160201,0.89359,0.95623,0.85753,0.97105,0.9256,0.04544999999999999,0.027295682224872914,0.0276573122334106
1.48,0.0,x1 = 1.48; x2 = 0.0,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.618746192340771,0.381253807659229,0.7553214017503176,0.24467859824968255,0.15405029166747114,0.8459497083325289,0.5260845015957409,0.4739154984042592,0.95892,0.80273,0.61988,0.97105,0.73302,0.23802999999999996,0.031851482175933116,0.03225608022881517
1.57,-0.09,x1 = 1.57; x2 = -0.09,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.3315919176950687,0.6684080823049312,0.6744683960201202,0.3255316039798798,0.15534648754004748,0.8446535124599525,0.32748311669047875,0.6725168833095211,0.91654,0.9103,0.62306,0.97105,0.71831,0.25273999999999996,0.011608213357260297,0.01128014256821512
1.35,-0.06,x1 = 1.35; x2 = -0.06,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.37769674016194016,0.6223032598380598,0.6950053803298493,0.30499461967015074,0.14890238733910324,0.8510976126608967,0.35516370758438687,0.644836292415613,0.9564,0.88731,0.60709,0.97105,0.71293,0.25812,0.004347977368935316,0.00428045890074201
1.47,0.01,x1 = 1.47; x2 = 0.01,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.66306973471305,0.33693026528695,0.6622573144245811,0.33774268557541876,0.21675751333423957,0.7832424866657606,0.5121549482579288,0.48784505174207105,0.92185,0.92264,0.7542,0.97105,0.86589,0.10515999999999992,0.02521390671403939,0.02555247431184654
1.35,0.04,x1 = 1.35; x2 = 0.04,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.6936153428938513,0.30638465710614876,0.6203955433329764,0.3796044566670235,0.28351707153827277,0.7164829284617272,0.5171811482657128,0.4828188517342873,0.88896,0.95776,0.8602,0.97105,0.92787,0.043179999999999996,0.027517742008151103,0.02788171068108558
1.38,0.14,x1 = 1.38; x2 = 0.14,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.7184814967044548,0.28151850329554523,0.5811049984764584,0.41889500152354164,0.3005928866750695,0.6994071133249304,0.5021356486058588,0.49786435139414126,0.85751,0.98094,0.88201,0.97105,0.95309,0.017959999999999976,0.02092586148245583,0.021210976248374022
1.37,0.06,x1 = 1.37; x2 = 0.06,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.6862269971608721,0.3137730028391279,0.6210387799474208,0.37896122005257915,0.2781148925805703,0.7218851074194298,0.5134385220630573,0.48656147793694277,0.89748,0.95731,0.85287,0.97105,0.92454,0.04650999999999994,0.025792511251871375,0.026137691009705893
1.34,0.03,x1 = 1.34; x2 = 0.03,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.6955611362538834,0.30443886374611656,0.6132943461038443,0.38670565389615563,0.3076266056199805,0.6923733943800194,0.5202372065070939,0.4797627934929059,0.88665,0.96264,0.89041,0.97105,0.94065,0.030399999999999983,0.028968749717247985,0.02934740027686661
1.37,-0.07,x1 = 1.37; x2 = -0.07,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.3840019251678347,0.6159980748321653,0.6846077158479137,0.3153922841520862,0.15236721694996294,0.847632783050037,0.3567485931790648,0.6432514068209351,0.96082,0.8993,0.61573,0.97105,0.72462,0.24642999999999993,0.00404226569791865,0.003982135240384897
1.28,-0.01,x1 = 1.28; x2 = -0.01,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.49101382139146155,0.5089861786085385,0.6249290242109048,0.3750709757890952,0.249281183509454,0.7507188164905461,0.4337294652697244,0.5662705347302757,0.99977,0.95449,0.81014,0.97105,0.88102,0.09002999999999994,0.002307606244126237,0.002325325643949376
1.46,0.0,x1 = 1.46; x2 = 0.0,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.6251669080410447,0.3748330919589553,0.7570847242370703,0.24291527576292965,0.15837470184191874,0.8416252981580812,0.5326683953558802,0.46733160464411966,0.95431,0.79985,0.63041,0.97105,0.73634,0.23470999999999997,0.03526589379175092,0.03569532474799396
1.31,0.07,x1 = 1.31; x2 = 0.07,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.7111287534597917,0.2888712465402084,0.5796381204281149,0.42036187957188503,0.3074807261491049,0.6925192738508953,0.5010196746876023,0.4989803253123977,0.86726,0.98162,0.89024,0.97105,0.95522,0.01583000000000001,0.02047321291354208,0.02075226621737432
1.43,0.04,x1 = 1.43; x2 = 0.04,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.6801827904086064,0.31981720959139354,0.6588636539310078,0.34113634606899224,0.22523695307417152,0.7747630469258284,0.5201823724586524,0.4798176275413475,0.90418,0.9259,0.76962,0.97105,0.87592,0.09512999999999994,0.02894237900603981,0.029320772169042858
1.43,0.13,x1 = 1.43; x2 = 0.13,1.4,-0.0,x1 = 1.4; x2 = -0.0,0.40017657575501203,0.5998234242449879,0.7076738400374288,0.29232615996257116,0.5825929094350621,0.4174070905649379,0.2495796969548766,0.7504203030451235,0.48524443581392973,0.5147555641860704,0.87171,0.98023,0.81061,0.97105,0.93065,0.04039999999999999,0.014606111201818636,0.014800999884776511
