b0,b1
0.9933098554611206,"[-0.8991323709487915, -0.8914762735366821, -0.5906659960746765, -0.8588283061981201, -0.830429196357727, 0.6750741004943848, -0.9005089402198792, -0.5265697240829468, -0.8565234541893005]"
0.8980708718299866,"[-0.9215007424354553, -0.8925599455833435, 0.07206713408231735, -0.7972869873046875, -0.9044709801673889, -0.07849054783582687, -0.8989839553833008, 0.5061261057853699, -0.8582760691642761]"
0.6912420988082886,"[-0.9211914539337158, -0.8544921278953552, 0.20699644088745117, -0.6652724146842957, -0.8981254696846008, -0.07251118868589401, -0.9047884941101074, 0.3884681165218353, -0.8290682435035706]"
0.7683506608009338,"[-0.8543458580970764, -0.865149736404419, -0.6503902077674866, -0.7133269309997559, -0.8143748641014099, 0.07186248153448105, -0.8383323550224304, -0.682936429977417, -0.8198610544204712]"
0.66194748878479,"[-0.5145888328552246, -0.8843858242034912, -0.3865111470222473, -0.8398728966712952, -0.8283148407936096, 0.4314593970775604, -0.8769415616989136, -0.6375406980514526, -0.8306007385253906]"
0.7919561862945557,"[-0.7228004336357117, -0.8624750375747681, -0.19802901148796082, -0.8036601543426514, -0.8127979040145874, 0.2605106234550476, -0.8552295565605164, -0.4768071174621582, -0.8244947791099548]"
-0.15769650042057037,"[-0.1408773511648178, -0.8116372227668762, -0.9140300154685974, -0.7827243804931641, -0.7893927693367004, 0.8360341191291809, -0.8009334206581116, -0.7229461669921875, -0.7601761221885681]"
0.3118496835231781,"[0.3359876573085785, -0.846471905708313, -0.838481068611145, -0.8900265097618103, -0.8161717653274536, 0.38119974732398987, -0.8589813709259033, -0.6480106115341187, -0.7571321129798889]"
-0.32498404383659363,"[-0.33694639801979065, -0.5567376017570496, 0.14803266525268555, -0.8365749716758728, -0.7382931709289551, -0.08406897634267807, -0.5544261932373047, 1.1044789552688599, 0.08990215510129929]"
0.34220194816589355,"[-0.15758495032787323, -0.8685646653175354, 0.12255807965993881, -0.8890080451965332, -0.7998573184013367, -0.32168659567832947, -0.8628249168395996, 0.452446311712265, -0.7920168042182922]"
0.21093279123306274,"[-0.39928001165390015, -0.82548588514328, 0.47438716888427734, -0.6998514533042908, -0.6378595232963562, -0.3130888342857361, -0.8297938108444214, 0.4514063000679016, -0.6623328924179077]"
0.4984907805919647,"[-0.4620678722858429, -0.8413931131362915, 0.19553245604038239, -0.8496065139770508, -0.7922049164772034, -0.286322683095932, -0.8851490616798401, -0.15235178172588348, -0.7673988342285156]"
0.3281988501548767,"[-0.308643639087677, -0.8111899495124817, -0.5229206085205078, -0.8972245454788208, -0.779132604598999, 0.16481292247772217, -0.6531699299812317, 0.44884440302848816, -0.7344480156898499]"
0.7038291096687317,"[-0.8297231793403625, -0.7990586757659912, -0.3228565454483032, -0.8770794868469238, -0.7532411217689514, 0.185728520154953, -0.8012325763702393, -0.3378162384033203, -0.7732805609703064]"
