b0,b1
0.7371560335159302,"[-0.6936156749725342, -0.9685571789741516]"
0.540876567363739,"[-0.8348870277404785, -0.9733943343162537]"
0.32179510593414307,"[-0.8214631080627441, -0.9460519552230835]"
0.23271474242210388,"[-0.8934768438339233, -0.9356323480606079]"
0.09132310003042221,"[-0.22771698236465454, -0.9548335075378418]"
0.30243363976478577,"[-0.7026600241661072, -0.9565799832344055]"
-0.7373558282852173,"[0.37843504548072815, -0.9178059101104736]"
-0.2845301628112793,"[0.1023089811205864, -0.9385491609573364]"
-0.4703023135662079,"[-0.3248539865016937, -0.814577579498291]"
0.005026564933359623,"[-0.6472988128662109, -0.9455775022506714]"
-0.01471481192857027,"[-0.7649985551834106, -0.9239822030067444]"
0.16037923097610474,"[-0.8062670826911926, -0.9343119263648987]"
-0.6321842074394226,"[0.1738251894712448, -0.8960804343223572]"
0.1850077211856842,"[-0.8276501893997192, -0.9327709078788757]"
-0.39525994658470154,"[-0.14953282475471497, -0.8929183483123779]"
0.40709981322288513,"[-0.4360014796257019, -0.9440220594406128]"
0.1297503262758255,"[-0.9011363387107849, -0.9470511674880981]"
0.054668162018060684,"[-0.4616572856903076, -0.922838568687439]"
-0.031585875898599625,"[-0.10646267980337143, -0.9498991966247559]"
0.6754960417747498,"[-0.9337788224220276, -0.952427089214325]"
-0.03284047916531563,"[-0.10553355515003204, -0.947640061378479]"
0.44018951058387756,"[-0.9246315360069275, -0.9375523328781128]"
-0.5362057089805603,"[0.2226523458957672, -0.7857676148414612]"
0.6845755577087402,"[-0.9157999157905579, -0.9501085877418518]"
0.5777848362922668,"[-0.9463003277778625, -0.960048496723175]"
0.4787414073944092,"[-0.6566406488418579, -0.9582442045211792]"
0.05836646631360054,"[0.0979304164648056, -0.952233612537384]"
0.09356851875782013,"[-0.8192116022109985, -0.9271735548973083]"
0.123552605509758,"[-0.06410208344459534, -0.9514410495758057]"
0.2436375766992569,"[-0.38511309027671814, -0.959828794002533]"
-0.14797788858413696,"[-0.27609971165657043, -0.9495627284049988]"
0.6290437579154968,"[-0.3872494697570801, -0.8680922389030457]"
0.12455735355615616,"[-0.09763268381357193, -0.9516742825508118]"
0.36346694827079773,"[-0.4365200996398926, -0.9594670534133911]"
0.3047260344028473,"[-0.7825301885604858, -0.9511202573776245]"
0.8489471077919006,"[-0.5200678706169128, -0.9764988422393799]"
0.4835480749607086,"[0.4707394540309906, -0.9346165657043457]"
-0.2510908246040344,"[0.819490909576416, -0.9396315217018127]"
0.07536444813013077,"[0.09225145727396011, -0.9458830952644348]"
0.36693528294563293,"[-0.5772091150283813, -0.9428713321685791]"
0.21484506130218506,"[0.4768085181713104, -0.9388707280158997]"
0.19451577961444855,"[0.5460954308509827, -0.8743774890899658]"
0.3923652768135071,"[0.02778254635632038, -0.8995044827461243]"
0.4581535756587982,"[-0.35151898860931396, -0.9581214785575867]"
0.500433087348938,"[-0.41177898645401, -0.9287797808647156]"
0.7584806680679321,"[-0.5012571215629578, -0.9722313284873962]"
0.006814031861722469,"[0.1490287482738495, -0.9397791624069214]"
0.7103250622749329,"[-0.7411882281303406, -0.950295090675354]"
0.15279436111450195,"[-0.03374139592051506, -0.8840572834014893]"
0.444793701171875,"[-0.36333543062210083, -0.960239589214325]"
