action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,1,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,4,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,4,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,5,4,0.43535,0.78456,0.77628,0.7112,0.77948,0.23428614982537913,0.10024968827881711,0.0,0.09934787365615834,0.10583005244258362,1.6067807491268957,1.2858084413940856,0.77628,1.2079393682807917,1.308630262212918
3,0,0.6,action = 3,6,4,0.18018,0.87245,0.89389,0.78479,0.89879,0.23119256043393782,0.0,0.0,0.15890248582070704,0.0,1.336142802169689,0.87245,0.89389,1.5793024291035351,0.89879
3,0,0.6,action = 3,7,4,0.16882,0.76336,0.68484,0.37772,0.78457,0.17835358140502813,0.04049691346263317,0.14618481453283716,0.22895414388038493,0.0,1.0605879070251407,0.9658445673131659,1.4157640726641858,1.5224907194019246,0.78457
1,1,-0.4,action = 1,8,4,0.1709,0.76777,0.72121,0.17096,0.76141,0.197914122790669,0.19872090982078358,0.1348332303254654,0.07231873892705819,0.19266551326067674,1.160470613953345,1.7613745491039179,1.3953761516273269,0.5325536946352909,1.7247375663033837
4,1,-0.4,action = 4,9,4,0.15418,0.88475,0.78686,0.19305,0.84122,0.1664932431061393,0.0,0.09954898291795854,0.19023669467271553,0.15871357849913156,0.9866462155306965,0.88475,1.2846049145897926,1.1442334733635777,1.6347878924956578
2,0,0.6,action = 2,10,4,0.09985,0.90487,0.83173,0.13809,0.91079,0.10034938963441681,0.10908712114635714,0.163707055437449,0.17291616465790582,0.14584238067173752,0.601596948172084,1.4503056057317858,1.650265277187245,1.0026708232895292,1.6400019033586877
1,0,0.6,action = 1,11,4,0.23312,0.7333,0.3965,0.26065,0.74196,0.1402141219706489,0.08167006795638167,0.0,0.09828529900244493,0.04857983120596448,0.9341906098532444,1.1416503397819082,0.3965,0.7520764950122246,0.9848591560298223
4,0,0.6,action = 4,12,4,0.39668,0.53111,0.48756,0.4031,0.6269,0.10540398474441087,0.09224966124599049,0.044721359549995794,0.0535723809439155,0.13910427743243556,0.9236999237220542,0.9923583062299524,0.7111667977499789,0.6709619047195775,1.3224213871621777
0,0,0.6,action = 0,13,4,0.42618,0.5488,0.48756,0.44411,0.5495,0.08402380615040002,0.0,0.04795831523312719,0.06782329983125268,0.03924283374069717,0.8462990307520001,0.5488,0.727351576165636,0.7832264991562634,0.7457141687034858
0,1,-0.4,action = 0,14,4,0.35482,0.52867,0.43862,0.40137,0.55514,0.14085453489327207,0.0,0.04301162633521313,0.08882567196480981,0.0,1.0590926744663602,0.52867,0.6536781316760657,0.8454983598240491,0.55514
0,1,-0.4,action = 0,15,4,0.433,0.48142,0.43815,0.41999,0.48127,0.06906518659932803,0.01224744871391589,0.0,0.03521363372331802,0.027386127875258306,0.7783259329966401,0.5426572435695795,0.43815,0.59605816861659,0.6182006393762915
1,1,-0.4,action = 1,16,4,0.43412,0.46508,0.45379,0.424,0.45698,0.0,0.0,0.0,0.0,0.0,0.43412,0.46508,0.45379,0.424,0.45698
1,0,0.6,action = 1,17,4,0.44273,0.50343,0.46327,0.39558,0.48382,0.0,0.041352146256270664,0.0,0.0,0.03130495168499706,0.44273,0.7101907312813533,0.46327,0.39558,0.6403447584249853
4,1,-0.4,action = 4,18,4,0.50624,0.53102,0.51868,0.50629,0.51248,0.0170293863659264,0.0,0.01224744871391589,0.0170293863659264,0.02846049894151541,0.5913869318296321,0.53102,0.5799172435695795,0.591436931829632,0.6547824947075771
2,0,0.6,action = 2,19,4,0.48132,0.51868,0.51244,0.49376,0.54355,0.0,0.0,0.015811388300841896,0.01870828693386971,0.00894427190999916,0.48132,0.51868,0.5914969415042095,0.5873014346693485,0.5882713595499958
