action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
3,0,0.6,action = 3,1,4,,,,,,,,,,,,,,,
2,0,0.6,action = 2,2,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,4,4,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,5,4,0.56725,0.76424,0.34626,0.37543,0.69984,0.11708970919769167,0.0,0.130384048104053,0.10300485425454473,0.03911521443121589,1.1526985459884584,0.76424,0.998180240520265,0.8904542712727237,0.8954160721560795
0,1,-0.4,action = 0,6,4,0.64438,0.66446,0.39095,0.41209,0.66645,0.16528762809115508,0.14611639196202458,0.0,0.0,0.12308533625091171,1.4708181404557754,1.395041959810123,0.39095,0.41209,1.2818766812545586
0,0,0.6,action = 0,7,4,0.76068,0.73303,0.31324,0.33036,0.71576,0.1711139970896595,0.1445683229480096,0.06942621983083912,0.0,0.16754103974847476,1.6162499854482975,1.455871614740048,0.6603710991541956,0.33036,1.5534651987423738
3,1,-0.4,action = 3,8,4,0.63432,0.68036,0.50403,0.52266,0.71178,0.0,0.0,0.11058933040759403,0.12720062892926276,0.0,0.63432,0.68036,1.05697665203797,1.1586631446463138,0.71178
4,0,0.6,action = 4,9,4,0.61684,0.64036,0.55732,0.59783,0.6607,0.0,0.0,0.0,0.0,0.0,0.61684,0.64036,0.55732,0.59783,0.6607
1,0,0.6,action = 1,10,4,0.53721,0.55551,0.5,0.51868,0.53111,0.056833088953531286,0.06833739825307955,0.05477225575051661,0.05848076606885378,0.0523450093132096,0.8213754447676564,0.8971969912653976,0.773861278752583,0.8110838303442689,0.792835046566048
4,0,0.6,action = 4,11,4,0.53116,0.52492,0.48127,0.51873,0.51873,0.007745966692414834,0.03605551275463989,0.021213203435596427,0.01788854381999832,0.04626013402488151,0.5698898334620741,0.7051975637731995,0.5873360171779821,0.6081727190999916,0.7500306701244075
4,1,-0.4,action = 4,12,4,0.5,0.48752,0.47503,0.49376,0.48752,0.019748417658131498,0.006324555320336759,0.010488088481701515,0.016431676725154984,0.03847076812334269,0.5987420882906574,0.5191427766016838,0.5274704424085076,0.5759183836257749,0.6798738406167135
0,1,-0.4,action = 0,13,4,0.53116,0.51248,0.51248,0.53111,0.54355,0.053851648071345036,0.044045431091090485,0.013038404810405298,0.0,0.0,0.8004182403567252,0.7327071554554525,0.5776720240520266,0.53111,0.54355
2,0,0.6,action = 2,14,4,0.56138,0.51735,0.5,0.53698,0.53073,0.0,0.022360679774997897,0.04857983120596448,0.033316662497915366,0.01870828693386971,0.56138,0.6291533988749894,0.7428991560298224,0.7035633124895768,0.6242714346693485
0,1,-0.4,action = 0,15,4,0.51244,0.46978,0.43242,0.48132,0.50014,0.05138093031466052,0.028982753492378877,0.0,0.03130495168499706,0.03492849839314596,0.7693446515733027,0.6146937674618944,0.43242,0.6378447584249853,0.6747824919657298
4,1,-0.4,action = 4,16,4,0.57344,0.52478,0.4709,0.51798,0.5245,0.03209361307176243,0.03847076812334269,0.03492849839314596,0.025495097567963924,0.04195235392680606,0.7339080653588121,0.7171338406167135,0.6455424919657298,0.6454554878398197,0.7342617696340303
0,0,0.6,action = 0,17,4,0.58546,0.54256,0.49376,0.52449,0.5668,0.03193743884534263,0.020493901531919198,0.04679743582719036,0.043703546766824315,0.0,0.7451471942267132,0.645029507659596,0.7277471791359518,0.7430077338341216,0.5668
4,1,-0.4,action = 4,18,4,0.53111,0.52492,0.48147,0.51873,0.5436,0.044609416046390925,0.03178049716414141,0.042190046219457975,0.0282842712474619,0.05079370039680117,0.7541570802319546,0.6838224858207071,0.6924202310972899,0.6601513562373096,0.7975685019840059
3,0,0.6,action = 3,19,4,0.5556,0.53726,0.48752,0.53116,0.57414,0.057965506984757754,0.03591656999213594,0.049699094559156706,0.0752994023880668,0.03987480407475377,0.8454275349237887,0.7168428499606796,0.7360154727957835,0.907657011940334,0.7735140203737688
0,0,0.6,action = 0,20,4,0.54969,0.53102,0.46903,0.51853,0.56199,0.04230839160261236,0.025099800796022267,0.033166247903554,0.025099800796022267,0.029664793948382652,0.7612319580130618,0.6565190039801114,0.63486123951777,0.6440290039801113,0.7103139697419132
0,1,-0.4,action = 0,21,4,0.53097,0.51868,0.46884,0.5,0.56208,0.039496835316262996,0.03924283374069717,0.0,0.022360679774997897,0.0,0.7284541765813151,0.7148941687034859,0.46884,0.6118033988749895,0.56208
4,0,0.6,action = 4,22,4,0.56827,0.53726,0.48132,0.51248,0.56827,0.013784048752090222,0.035355339059327376,0.041352146256270664,0.027018512172212593,0.030495901363953814,0.6371902437604512,0.7140366952966368,0.6880807312813533,0.647572560861063,0.7207495068197691
0,1,-0.4,action = 0,23,4,0.53116,0.51229,0.4566,0.48147,0.54345,0.060332412515993424,0.057183913821983186,0.0,0.02932575659723036,0.04483302354291979,0.8328220625799672,0.798209569109916,0.4566,0.6280987829861518,0.7676151177145989
0,0,0.6,action = 0,24,4,0.59174,0.55551,0.4939,0.53579,0.57968,0.0,0.0,0.0170293863659264,0.0,0.0,0.59174,0.55551,0.5790469318296321,0.53579,0.57968
2,1,-0.4,action = 2,25,4,0.53721,0.53726,0.48756,0.51244,0.54345,0.03807886552931954,0.01816590212458495,0.052057660339281484,0.02428991560298224,0.03847076812334269,0.7276043276465977,0.6280895106229247,0.7478483016964075,0.6338895780149112,0.7358038406167134
0,1,-0.4,action = 0,26,4,0.54927,0.53111,0.51201,0.50619,0.54331,0.03146426544510455,0.03391164991562634,0.0161245154965971,0.006324555320336759,0.0,0.7065913272255228,0.7006682495781317,0.5926325774829855,0.5378127766016838,0.54331
0,1,-0.4,action = 0,27,4,0.55514,0.53678,0.51873,0.51244,0.54895,0.10232301793829188,0.04604345773288535,0.035637059362410926,0.04277849927241487,0.061644140029689765,1.0667550896914593,0.7669972886644267,0.6969152968120547,0.7263324963620743,0.8571707001484489
3,1,-0.4,action = 3,28,4,0.63823,0.57372,0.53716,0.53073,0.60308,0.0,0.0,0.0031622776601683794,0.02588435821108957,0.0,0.63823,0.57372,0.5529713883008419,0.6601517910554479,0.60308
2,1,-0.4,action = 2,29,4,0.57924,0.5435,0.51873,0.54965,0.56804,0.0,0.018439088914585774,0.030822070014844882,0.0,0.010954451150103323,0.57924,0.6356954445729288,0.6728403500742244,0.54965,0.6228122557505166
0,0,0.6,action = 0,30,4,0.56827,0.5436,0.54974,0.55589,0.58047,0.07307530362578044,0.04857983120596448,0.030822070014844882,0.0,0.030983866769659335,0.9336465181289022,0.7864991560298223,0.7038503500742244,0.55589,0.7353893338482967
2,0,0.6,action = 2,31,4,0.57349,0.56657,0.53698,0.55523,0.57372,0.0,0.006324555320336759,0.04732863826479693,0.0412310562561766,0.03754996671103718,0.57349,0.5981927766016838,0.7736231913239846,0.761385281280883,0.7614698335551859
0,1,-0.4,action = 0,32,4,0.56147,0.53097,0.5374,0.5436,0.57372,0.08093207028119323,0.026645825188948456,0.0,0.0,0.008366600265340755,0.9661303514059661,0.6641991259447424,0.5374,0.5436,0.6155530013267038
3,0,0.6,action = 3,33,4,0.60413,0.54955,0.53097,0.53092,0.56185,0.0,0.0,0.0,0.02258317958127243,0.0,0.60413,0.54955,0.53097,0.6438358979063621,0.56185
4,1,-0.4,action = 4,34,4,0.579,0.52487,0.51248,0.51234,0.53661,0.0,0.0,0.00447213595499958,0.01341640786499874,0.03781534080237808,0.579,0.52487,0.5348406797749979,0.5794220393249937,0.7256867040118904
1,0,0.6,action = 1,35,4,0.57385,0.51858,0.51868,0.51853,0.56794,0.0,0.05059644256269407,0.0396232255123179,0.02683281572999748,0.032557641192199414,0.57385,0.7715622128134704,0.7167961275615895,0.6526940786499874,0.7307282059609971
