note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 4,4,1,-0.4,0,4,,,,,,,,,,,,,,,
action = 3,3,0,0.6,1,4,,,,,,,,,,,,,,,
action = 2,2,0,0.6,2,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.4,3,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.4,4,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.4,5,4,0.4505,0.70623,0.45669,0.47198,0.66971,0.49754396790635497,0.45548874848891713,0.49811645224786544,0.49920937491197015,0.4703190406521939,1.44558793581271,1.6172074969778343,1.4529229044957308,1.4703987498239404,1.6103480813043878
action = 1,1,1,-0.4,6,4,0.41399,0.6787,0.39017,0.42305,0.63661,0.49254441424099005,0.4669796569444969,0.4877909388252308,0.49404453240573365,0.48097816998279663,1.3990788284819802,1.6126593138889938,1.3657518776504616,1.4111390648114672,1.5985663399655934
action = 4,4,1,-0.4,7,4,0.41953,0.80623,0.3168,0.36105,0.67594,0.4934774564253163,0.3952467583674786,0.46523112535598904,0.48030198833650484,0.4680277769534624,1.4064849128506327,1.5967235167349572,1.2472622507119782,1.3216539766730095,1.6119955539069248
action = 4,4,0,0.6,8,4,0.41381,0.85546,0.26726,0.31777,0.80492,0.4925139591930365,0.3516390194503448,0.44252683534447945,0.46560713052959146,0.39625749204273725,1.3988379183860729,1.5587380389006897,1.152313670688959,1.2489842610591828,1.5974349840854745
action = 1,1,1,-0.4,9,4,0.43305,0.79026,0.39613,0.36423,0.57189,0.49549974772950184,0.40712405971644566,0.4890909935789045,0.48121720667490686,0.4948029910984775,1.4240494954590037,1.6045081194328912,1.374311987157809,1.3266644133498138,1.561495982196955
action = 1,1,0,0.6,10,4,0.39627,0.79794,0.39164,0.37265,0.56733,0.48912166175707245,0.4015345564207395,0.4881188379892749,0.48350801441134356,0.4954492910480345,1.374513323514145,1.601009112841479,1.3678776759785498,1.3396660288226871,1.5582285820960688
action = 1,1,1,-0.4,11,4,0.41459,0.60257,0.40761,0.40183,0.50028,0.4926459174701441,0.48936693799234127,0.49138579548049616,0.49026523433749614,0.5,1.3998818349402882,1.5813038759846827,1.3903815909609922,1.3823604686749924,1.50028
action = 1,1,0,0.6,12,4,0.45211,0.59224,0.47619,0.47597,0.55461,0.49770473174363133,0.49141632044530226,0.4994296747290854,0.4994196632092093,0.49701106627518865,1.4475194634872626,1.5750726408906046,1.4750493494581707,1.4748093264184186,1.5486321325503773
action = 1,1,1,-0.4,13,4,0.40384,0.52376,0.39671,0.3941,0.46391,0.49066281701388376,0.4994396860482755,0.4892136547562833,0.4886512048486118,0.49869830559166733,1.3851656340277674,1.522639372096551,1.3751373095125667,1.3714024096972235,1.4613066111833346
action = 1,1,0,0.6,14,4,0.42624,0.58304,0.43206,0.41976,0.47597,0.4945300799749192,0.493051721424842,0.4953584560699454,0.49351798346159587,0.4994196632092093,1.4153001599498385,1.569143442849684,1.4227769121398908,1.4067959669231918,1.4748093264184186
action = 1,1,1,-0.4,15,4,0.43858,0.58464,0.43182,0.4505,0.52964,0.49621567891391744,0.4927879868665631,0.49532817404222024,0.49754396790635497,0.49911922423405014,1.431011357827835,1.5702159737331263,1.4224763480844405,1.44558793581271,1.5278784484681003
action = 4,4,1,-0.4,16,4,0.3965,0.51825,0.40849,0.41976,0.53073,0.48917277111466456,0.49966989102806664,0.4915587452177003,0.49351798346159587,0.49905911473491793,1.374845542229329,1.5175897820561333,1.3916074904354008,1.4067959669231918,1.528848229469836
action = 4,4,1,-0.4,17,4,0.40789,0.54852,0.40799,0.40248,0.55565,0.4914468435141282,0.4976444513907495,0.4914570174491356,0.49039779771120506,0.4968903299521938,1.3907836870282564,1.543808902781499,1.3909040348982713,1.38327559542241,1.5494306599043877
action = 1,1,0,0.6,18,4,0.45655,0.6198,0.4092,0.39086,0.60426,0.498106414333323,0.4854379466007988,0.49168079075758087,0.4879446689943441,0.48900920236739925,1.4527628286666459,1.5906758932015976,1.3925615815151617,1.3667493379886881,1.5822784047347986
