note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 2,2,1,-0.4,0,2,,,,,,,,,,,,,,,
action = 2,2,1,-0.4,1,2,,,,,,,,,,,,,,,
action = 2,2,1,-0.4,2,2,,,,,,,,,,,,,,,
action = 1,1,1,-0.4,3,2,,,,,,,,,,,,,,,
action = 4,4,1,-0.4,4,2,,,,,,,,,,,,,,,
action = 0,0,1,-0.4,5,2,0.8569,0.93914,0.94616,0.94709,0.95894,0.35017138660947156,0.2390815760362977,0.22569891448564833,0.22385263009399733,0.19844394674567425,1.557242773218943,1.4173031520725954,1.3975578289712967,1.3947952601879947,1.3558278934913486
action = 0,0,0,0.6,6,2,0.92065,0.94418,0.95531,0.95164,0.95434,0.2702776350347916,0.22956480566497992,0.20661558508495917,0.2145227260688247,0.20875823337056673,1.4612052700695832,1.40330961132996,1.3685411701699184,1.3806854521376495,1.3718564667411335
action = 0,0,1,-0.4,7,2,0.69063,0.79938,0.86321,0.82028,0.84038,0.4622337071222738,0.4004622329259028,0.3436277055186325,0.38395312213862776,0.366251279861245,1.6150974142445476,1.6003044658518055,1.550465411037265,1.5881862442772556,1.57288255972249
action = 1,1,0,0.6,8,2,0.66592,0.76694,0.79473,0.81441,0.80619,0.4716672555944498,0.4227883631321941,0.40389355033226265,0.38878014352587503,0.39528470752104744,1.6092545111888996,1.612516726264388,1.6025171006645254,1.59197028705175,1.596759415042095
action = 2,2,1,-0.4,9,2,0.59551,0.57886,0.67627,0.66081,0.67356,0.4907952730008715,0.4937408226995212,0.4678995618719898,0.47343426154007906,0.4689136381040756,1.577100546001743,1.5663416453990424,1.6120691237439795,1.6076785230801582,1.6113872762081511
action = 2,2,0,0.6,10,2,0.55528,0.57908,0.68806,0.64465,0.66618,0.49693057865259205,0.49371044145328746,0.463281771711342,0.47862302493716286,0.47158244242125896,1.549141157305184,1.566500882906575,1.614623543422684,1.6018960498743255,1.609344884842518
action = 4,4,0,0.6,11,2,0.47453,0.47994,0.48735,0.47056,0.48786,0.4993495769498558,0.49959983987187184,0.4998399743918047,0.4991292417801225,0.49984997749324744,1.4732291538997115,1.4791396797437437,1.4870299487836094,1.468818483560245,1.4875599549864948
action = 2,2,0,0.6,12,2,0.53543,0.57006,0.62005,0.51515,0.53361,0.498738408386601,0.4950656522119061,0.4853761428006119,0.499769947075652,0.49886872020602774,1.532906816773202,1.5601913044238123,1.5908022856012238,1.5146898941513038,1.5313474404120555
action = 2,2,0,0.6,13,2,0.51863,0.51239,0.53073,0.49371,0.49376,0.4996498774141749,0.49984997749324744,0.49905911473491793,0.499959998399872,0.499959998399872,1.5179297548283497,1.5120899549864948,1.528848229469836,1.493629996799744,1.4936799967997438
action = 3,3,1,-0.4,14,2,0.47551,0.51798,0.51244,0.51962,0.50041,0.4993996395673509,0.49967989753441155,0.49984997749324744,0.4996098477812462,0.5,1.4743092791347019,1.517339795068823,1.512139954986495,1.5188396955624923,1.50041
action = 3,3,0,0.6,15,2,0.48771,0.52492,0.51863,0.53116,0.50005,0.49984997749324744,0.49937961512260387,0.4996498774141749,0.49902905727021546,0.5,1.4874099549864948,1.5236792302452078,1.5179297548283497,1.5292181145404309,1.5000499999999999
action = 4,4,0,0.6,16,2,0.47128,0.4766,0.47565,0.47133,0.47752,0.4991793264949982,0.4994496971667918,0.49940965148863514,0.4991793264949982,0.4994897396343592,1.4696386529899963,1.4754993943335837,1.4744693029772704,1.4696886529899964,1.4764994792687185
action = 1,1,1,-0.4,17,2,0.45884,0.49681,0.46769,0.45884,0.47204,0.49830713420540146,0.499989999899998,0.49895891614440563,0.49830713420540146,0.4992193906490412,1.455454268410803,1.4967899997999958,1.4656078322888113,1.455454268410803,1.4704787812980824
action = 2,2,1,-0.4,18,2,0.49995,0.51244,0.52449,0.50619,0.46927,0.5,0.49984997749324744,0.4993996395673509,0.499959998399872,0.49905911473491793,1.4999500000000001,1.512139954986495,1.5232892791347017,1.506109996799744,1.467388229469836
action = 2,2,0,0.6,19,2,0.48771,0.52478,0.58996,0.48866,0.4765,0.49984997749324744,0.49938962744534454,0.4918434710352471,0.4998699830956046,0.4994496971667918,1.4874099549864948,1.523559254890689,1.5736469420704942,1.488399966191209,1.4753993943335835
action = 2,2,1,-0.4,20,2,0.4526,0.46416,0.46494,0.43929,0.42268,0.49774491458979264,0.4987183573922259,0.4987684833667821,0.49629628247650615,0.4939838054025658,1.4480898291795854,1.4615967147844517,1.4624769667335642,1.4318825649530122,1.4106476108051316
action = 2,2,1,-0.4,21,2,0.47522,0.48752,0.50624,0.49376,0.48766,0.49938962744534454,0.4998399743918047,0.499959998399872,0.499959998399872,0.49984997749324744,1.473999254890689,1.4871999487836094,1.5061599967997439,1.4936799967997438,1.4873599549864949
action = 2,2,1,-0.4,22,2,0.4939,0.47597,0.53116,0.48756,0.48761,0.499959998399872,0.4994196632092093,0.49902905727021546,0.49984997749324744,0.49984997749324744,1.4938199967997439,1.4748093264184186,1.5292181145404309,1.4872599549864949,1.487309954986495
action = 2,2,0,0.6,23,2,0.54941,0.54965,0.597,0.51248,0.50624,0.4975540171679855,0.49753391844174805,0.4904997451579358,0.4998399743918047,0.499959998399872,1.544518034335971,1.5447178368834962,1.5779994903158716,1.5121599487836095,1.5061599967997439
action = 0,0,0,0.6,24,2,0.50084,0.49419,0.50043,0.48137,0.46416,0.5,0.499969999099946,0.5,0.4996498774141749,0.4987183573922259,1.50084,1.4941299981998921,1.5004300000000002,1.4806697548283498,1.4615967147844517
action = 2,2,1,-0.4,25,2,0.43248,0.45035,0.4765,0.42233,0.41517,0.49541901457251314,0.49753391844174805,0.4994496971667918,0.4939331938632997,0.49274739979019677,1.4233180291450263,1.445417836883496,1.4753993943335835,1.4101963877265993,1.4006647995803936
action = 2,2,0,0.6,26,2,0.49381,0.5,0.5496,0.48766,0.48766,0.499959998399872,0.5,0.49753391844174805,0.49984997749324744,0.49984997749324744,1.493729996799744,1.5,1.544667836883496,1.4873599549864949,1.4873599549864949
action = 0,0,0,0.6,27,2,0.50005,0.48756,0.5,0.4564,0.4564,0.5,0.49984997749324744,0.5,0.49809637621649083,0.49809637621649083,1.5000499999999999,1.4872599549864949,1.5,1.4525927524329816,1.4525927524329816
action = 2,2,1,-0.4,28,2,0.45021,0.46265,0.53073,0.45655,0.43815,0.49751381890355567,0.4985980344927164,0.49905911473491793,0.498106414333323,0.4961652950378533,1.4452376378071112,1.4598460689854327,1.528848229469836,1.4527628286666459,1.4304805900757065
action = 2,2,1,-0.4,29,2,0.4566,0.46279,0.50624,0.46307,0.44411,0.49811645224786544,0.49861809032565196,0.499959998399872,0.49863814535191747,0.49687020437937307,1.4528329044957309,1.460026180651304,1.5061599967997439,1.460346290703835,1.437850408758746
action = 2,2,1,-0.4,30,2,0.46293,0.50624,0.57189,0.50619,0.49376,0.49862811793961237,0.499959998399872,0.4948029910984775,0.499959998399872,0.499959998399872,1.4601862358792248,1.5061599967997439,1.561495982196955,1.506109996799744,1.4936799967997438
action = 2,2,1,-0.4,31,2,0.46265,0.50619,0.5436,0.51853,0.49376,0.4985980344927164,0.499959998399872,0.49809637621649083,0.49965988432132513,0.499959998399872,1.4598460689854327,1.506109996799744,1.5397927524329815,1.5178497686426504,1.4936799967997438
action = 2,2,0,0.6,32,2,0.51253,0.53721,0.61278,0.55505,0.49366,0.4998399743918047,0.49861809032565196,0.48711394970786864,0.496960763038693,0.499959998399872,1.5122099487836094,1.534446180651304,1.5870078994157373,1.548971526077386,1.493579996799744
action = 2,2,1,-0.4,33,2,0.49376,0.53102,0.59158,0.5183,0.47513,0.499959998399872,0.49903907662626984,0.4915384013482568,0.49966989102806664,0.49937961512260387,1.4936799967997438,1.5290981532525398,1.5746568026965138,1.5176397820561331,1.4738892302452078
action = 2,2,1,-0.4,34,2,0.49381,0.51863,0.57423,0.50619,0.48142,0.499959998399872,0.4996498774141749,0.4944593006507209,0.499959998399872,0.4996498774141749,1.493729996799744,1.5179297548283497,1.563148601301442,1.506109996799744,1.4807197548283497
action = 2,2,0,0.6,35,2,0.48132,0.50005,0.55584,0.49376,0.46903,0.4996498774141749,0.5,0.49687020437937307,0.499959998399872,0.49903907662626984,1.4806197548283497,1.5000499999999999,1.5495804087587461,1.4936799967997438,1.4671081532525396
action = 2,2,1,-0.4,36,2,0.47508,0.48756,0.54965,0.48147,0.45674,0.49937961512260387,0.49984997749324744,0.49753391844174805,0.49965988432132513,0.4981264899601305,1.4738392302452077,1.4872599549864949,1.5447178368834962,1.4807897686426503,1.452992979920261
action = 2,2,0,0.6,37,2,0.49381,0.52487,0.54345,0.48147,0.46293,0.499959998399872,0.49937961512260387,0.498106414333323,0.49965988432132513,0.49862811793961237,1.493729996799744,1.5236292302452077,1.5396628286666458,1.4807897686426503,1.4601862358792248
action = 2,2,1,-0.4,38,2,0.49376,0.53698,0.57992,0.53027,0.48756,0.499959998399872,0.49862811793961237,0.493568637577389,0.4990791520390328,0.49984997749324744,1.4936799967997438,1.5342362358792248,1.567057275154778,1.5284283040780657,1.4872599549864949
action = 2,2,1,-0.4,39,2,0.48752,0.53097,0.5556,0.50624,0.47508,0.4998399743918047,0.49903907662626984,0.49690039243293016,0.499959998399872,0.49937961512260387,1.4871999487836094,1.5290481532525397,1.5494007848658602,1.5061599967997439,1.4738392302452077
action = 2,2,0,0.6,40,2,0.48132,0.52478,0.53753,0.48175,0.44486,0.4996498774141749,0.49938962744534454,0.49858800627371697,0.49966989102806664,0.49695070178036777,1.4806197548283497,1.523559254890689,1.5347060125474339,1.4810897820561333,1.4387614035607355
action = 2,2,1,-0.4,41,2,0.48756,0.51825,0.55523,0.49995,0.46889,0.49984997749324744,0.49966989102806664,0.49694064031833823,0.5,0.49902905727021546,1.4872599549864949,1.5175897820561333,1.5491112806366765,1.4999500000000001,1.4669481145404308
action = 2,2,0,0.6,42,2,0.50619,0.5183,0.59144,0.48118,0.46903,0.499959998399872,0.49966989102806664,0.4915689168366934,0.4996498774141749,0.49903907662626984,1.506109996799744,1.5176397820561331,1.5745778336733869,1.4804797548283497,1.4671081532525396
action = 2,2,0,0.6,43,2,0.48756,0.51201,0.54936,0.49366,0.46265,0.49984997749324744,0.4998599803945101,0.4975540171679855,0.499959998399872,0.4985980344927164,1.4872599549864949,1.5117299607890202,1.544468034335971,1.493579996799744,1.4598460689854327
action = 2,2,0,0.6,44,2,0.51248,0.51248,0.55546,0.49366,0.46898,0.4998399743918047,0.4998399743918047,0.4969104547099004,0.499959998399872,0.49903907662626984,1.5121599487836095,1.5121599487836095,1.5492809094198008,1.493579996799744,1.4670581532525397
action = 2,2,1,-0.4,45,2,0.48147,0.46918,0.4939,0.45697,0.43206,0.49965988432132513,0.4990490957811666,0.499959998399872,0.4981465647778774,0.4953584560699454,1.4807897686426503,1.4672781915623332,1.4938199967997439,1.4532631295557548,1.4227769121398908
action = 2,2,1,-0.4,46,2,0.49361,0.50596,0.53097,0.50596,0.46288,0.499959998399872,0.499959998399872,0.49903907662626984,0.499959998399872,0.49861809032565196,1.493529996799744,1.5058799967997438,1.5290481532525397,1.5058799967997438,1.4601161806513039
action = 2,2,0,0.6,47,2,0.45729,0.47041,0.5668,0.47455,0.45674,0.49817667548772293,0.49911922423405014,0.495519928963508,0.4993495769498558,0.4981264899601305,1.4536433509754458,1.4686484484681004,1.557839857927016,1.4732491538997117,1.452992979920261
action = 2,2,1,-0.4,48,2,0.46898,0.50624,0.54298,0.49381,0.4566,0.49903907662626984,0.499959998399872,0.4981465647778774,0.499959998399872,0.49811645224786544,1.4670581532525397,1.5061599967997439,1.5392731295557547,1.493729996799744,1.4528329044957309
action = 2,2,1,-0.4,49,2,0.46279,0.49381,0.53041,0.48147,0.45655,0.49861809032565196,0.499959998399872,0.499069133487536,0.49965988432132513,0.498106414333323,1.460026180651304,1.493729996799744,1.528548266975072,1.4807897686426503,1.4527628286666459
action = 2,2,0,0.6,50,2,0.47551,0.50689,0.58363,0.50648,0.47583,0.4993996395673509,0.49994999749975,0.4929604446606239,0.499959998399872,0.4994196632092093,1.4743092791347019,1.5067899949995,1.5695508893212478,1.5063999967997441,1.4746693264184185
action = 2,2,0,0.6,51,2,0.46307,0.49972,0.5434,0.48752,0.47499,0.49863814535191747,0.5,0.49811645224786544,0.4998399743918047,0.49936960259911695,1.460346290703835,1.49972,1.5396329044957309,1.4871999487836094,1.473729205198234
action = 2,2,0,0.6,52,2,0.48752,0.49361,0.50649,0.50581,0.46898,0.4998399743918047,0.499959998399872,0.499959998399872,0.499969999099946,0.49903907662626984,1.4871999487836094,1.493529996799744,1.506409996799744,1.5057499981998919,1.4670581532525397
action = 2,2,1,-0.4,53,2,0.47522,0.49986,0.51868,0.50586,0.46898,0.49938962744534454,0.5,0.4996498774141749,0.499969999099946,0.49903907662626984,1.473999254890689,1.49986,1.5179797548283498,1.505799998199892,1.4670581532525397
action = 2,2,1,-0.4,54,2,0.48752,0.49376,0.51281,0.49376,0.45064,0.4998399743918047,0.499959998399872,0.4998399743918047,0.499959998399872,0.4975540171679855,1.4871999487836094,1.4936799967997438,1.5124899487836094,1.4936799967997438,1.445748034335971
action = 2,2,0,0.6,55,2,0.47518,0.49376,0.51839,0.47522,0.43825,0.49937961512260387,0.499959998399872,0.49965988432132513,0.49938962744534454,0.4961753722223625,1.4739392302452077,1.4936799967997438,1.5177097686426504,1.473999254890689,1.430600744444725
action = 2,2,1,-0.4,56,2,0.48142,0.49995,0.53027,0.48132,0.43196,0.4996498774141749,0.5,0.4990791520390328,0.4996498774141749,0.49534836226639534,1.4807197548283497,1.4999500000000001,1.5284283040780657,1.4806197548283497,1.4226567245327906
action = 1,1,0,0.6,57,2,0.45683,0.49376,0.49376,0.48147,0.45021,0.49813652747013043,0.499959998399872,0.499959998399872,0.49965988432132513,0.49751381890355567,1.4531030549402608,1.4936799967997438,1.4936799967997438,1.4807897686426503,1.4452376378071112
action = 2,2,1,-0.4,58,2,0.46269,0.46279,0.53102,0.46889,0.43792,0.498608062510024,0.49861809032565196,0.49903907662626984,0.49902905727021546,0.4961350622562368,1.459906125020048,1.460026180651304,1.5290981532525398,1.4669481145404308,1.4301901245124737
action = 2,2,1,-0.4,59,2,0.45655,0.48127,0.54885,0.47522,0.43792,0.498106414333323,0.4996498774141749,0.49760426043192196,0.49938962744534454,0.4961350622562368,1.4527628286666459,1.4805697548283496,1.5440585208638438,1.473999254890689,1.4301901245124737
action = 2,2,1,-0.4,60,2,0.45669,0.46354,0.56611,0.46973,0.43862,0.49811645224786544,0.4986682263790225,0.4956107343470276,0.4990791520390328,0.49621567891391744,1.4529229044957308,1.460876452758045,1.5573314686940551,1.4678883040780657,1.431051357827835
action = 2,2,0,0.6,61,2,0.46908,0.48752,0.56588,0.46889,0.45021,0.49903907662626984,0.4998399743918047,0.49564099911125187,0.49902905727021546,0.49751381890355567,1.4671581532525397,1.4871999487836094,1.5571619982225038,1.4669481145404308,1.4452376378071112
