z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
4.5,x1 = 4.5,4.6,x1 = 4.6,0.07148899977376903,0.9285110002262309,0.06858433180653645,0.9314156681934636,0.37941719724360484,0.6205828027563951,0.04196274620035097,0.9580372537996489,0.06510683424029409,0.9348931657597058,0.36062,0.95763,0.25122,0.37146,0.29967,0.07179000000000002,0.0003248954484419602,0.0003156448366969473
3.9,x1 = 3.9,4.6,x1 = 4.6,0.07148899977376903,0.9285110002262309,0.11325759276186975,0.8867424072381302,0.24337914653685705,0.756620853463143,0.05617679228543534,0.9438232077145647,0.07737888028730613,0.9226211197126939,0.50966,0.80061,0.31208,0.37146,0.36741,0.004049999999999998,0.0002488358439869283,0.0002549483474963317
4.1,x1 = 4.1,4.6,x1 = 4.6,0.07148899977376903,0.9285110002262309,0.0997629749537605,0.9002370250462393,0.34009444317743015,0.6599055568225699,0.04488994200538152,0.9551100579946186,0.07434042126204596,0.9256595787379539,0.46824,0.92491,0.26428,0.37146,0.33019,0.04127000000000003,5.978513337479268e-05,6.0507584010593366e-05
4.9,x1 = 4.9,4.6,x1 = 4.6,0.07148899977376903,0.9285110002262309,0.04864486373473012,0.95135513626527,0.3472974844135417,0.6527025155864583,0.04977237265134392,0.9502276273486562,0.06424544117067639,0.9357545588293238,0.28061,0.93163,0.28543,0.37146,0.31686,0.05460000000000004,0.00042192133326035726,0.0004082180981067945
4.8,x1 = 4.8,4.6,x1 = 4.6,0.07148899977376903,0.9285110002262309,0.06287107983178114,0.937128920168219,0.38557638404009015,0.6144236159599099,0.04665977120945782,0.9533402287905421,0.06796782463104938,0.9320321753689508,0.33874,0.96189,0.27203,0.37146,0.3154,0.05606,9.633417845759072e-05,9.484546082801472e-05
4.6,x1 = 4.6,4.6,x1 = 4.6,0.07148899977376903,0.9285110002262309,0.07148899977376903,0.9285110002262309,0.4776141191966752,0.5223858808033249,0.03311751076581979,0.9668824892341803,0.06489412870537431,0.9351058712946257,0.37146,0.99855,0.20979,0.37146,0.26618,0.10527999999999998,0.00034760457021308384,0.0003373648671336953
4.3,x1 = 4.3,4.6,x1 = 4.6,0.07148899977376903,0.9285110002262309,0.09525083973907421,0.9047491602609258,0.3567917857496202,0.6432082142503798,0.04543222588076525,0.9545677741192348,0.07508948541906224,0.9249105145809378,0.45376,0.93999,0.26667,0.37146,0.3308,0.04066000000000003,9.473294349728045e-05,9.617268644044078e-05
4.4,x1 = 4.4,4.6,x1 = 4.6,0.07148899977376903,0.9285110002262309,0.08556174665080421,0.9144382533491957,0.35873307187116515,0.6412669281288348,0.04342436227109571,0.9565756377289043,0.07040272619868884,0.9295972738013111,0.42148,0.94163,0.25778,0.37146,0.31629,0.05517,8.972442294499089e-06,8.930244704187127e-06
5.0,x1 = 5.0,4.6,x1 = 4.6,0.07148899977376903,0.9285110002262309,0.046715860877252255,0.9532841391227478,0.31435140823222246,0.6856485917677776,0.058692779550022854,0.9413072204499772,0.07063609247960959,0.9293639075203904,0.27228,0.89813,0.32223,0.37146,0.34913,0.022330000000000017,5.5201747714731875e-06,5.499816862863005e-06
4.7,x1 = 4.7,4.6,x1 = 4.6,0.07148899977376903,0.9285110002262309,0.06929260321011639,0.9307073967898836,0.3771391391868586,0.6228608608131413,0.04717438864987829,0.9528256113501218,0.0700385051821623,0.9299614948178377,0.36328,0.956,0.27427,0.37146,0.32151,0.049949999999999994,1.6048998748261888e-05,1.5948009064574182e-05
