z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
9.4,x1 = 9.4,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.07656226495195928,0.9234377350480407,0.5685225856401843,0.43147741435981574,0.06318371024152278,0.9368162897584773,0.10187359911032023,0.8981264008896799,0.38995,0.0707,0.98641,0.33996,0.2453,0.05919,0.37609,0.06745,0.38945,-0.013360000000000039,0.07344,-0.005990000000000009,0.005096985011081363,0.005641536506200955,55240
7.5,x1 = 7.5,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.0600642981399739,0.939935701860026,0.40006037132291716,0.599939628677083,0.06791859520469348,0.9320814047953064,0.08786845787019892,0.9121315421298009,0.3277,0.05646,0.97099,0.35811,0.24001,0.06331,0.37609,0.06745,0.39492,-0.018830000000000013,0.07392,-0.0064700000000000035,0.0015077839176819395,0.001596951219957515,55270
2.2,x1 = 2.2,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.6197852685954809,0.38021473140451917,0.07994619161546791,0.920053808384532,0.10168448548809066,0.8983155145119094,0.08821141118143967,0.9117885888185604,0.95819,0.23565,0.40199,0.47431,0.07355,0.09134,0.37609,0.06745,0.42949,-0.0534,0.08031,-0.01286000000000001,0.0015731108551509127,0.0016680952327340227,55300
3.9,x1 = 3.9,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.17736425982575946,0.8226357401742407,0.1498470294097828,0.8501529705902172,0.07109557857445101,0.9289044214255491,0.08506327136206432,0.914936728637936,0.67428,0.14591,0.60946,0.37,0.12739,0.06604,0.37609,0.06745,0.41247,-0.03638000000000002,0.07692,-0.009470000000000006,0.0010207547091322221,0.0010705944467178721,55330
11.4,x1 = 11.4,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.11333654612120307,0.886663453878797,0.45117791337459323,0.548822086625407,0.06904377710905854,0.9309562228909414,0.11235354026840341,0.8876464597315965,0.5099,0.10049,0.99311,0.36235,0.24762,0.06428,0.37609,0.06745,0.43384,-0.057750000000000024,0.08506,-0.01761,0.008857292607806419,0.0100880536616558,55360
8.6,x1 = 8.6,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.06700504153624184,0.932994958463758,0.5030967127512042,0.4969032872487958,0.05737708754544971,0.9426229124545504,0.08724254954587943,0.9127574504541206,0.35465,0.06252,0.99997,0.31694,0.24999,0.05408,0.37609,0.06745,0.36271,0.013380000000000003,0.06721,0.00023999999999999022,0.0013917596179972985,0.0014708963806082942,55390
8.4,x1 = 8.4,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.06771790286098728,0.9322820971390126,0.49664767867166876,0.5033523213283313,0.058837542232999286,0.9411624577670008,0.08848512652390869,0.9115148734760912,0.35735,0.06313,0.99997,0.32281,0.24999,0.05538,0.37609,0.06745,0.36867,0.007419999999999982,0.06856,-0.0011099999999999999,0.001626132655837097,0.0017259257181914452,55420
13.9,x1 = 13.9,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.1385174084209927,0.8614825915790073,0.3751768859225508,0.6248231140774492,0.07347435611725539,0.9265256438827448,0.11526540865994223,0.8847345913400579,0.58034,0.11933,0.95456,0.37876,0.23442,0.06808,0.37609,0.06745,0.45852,-0.08243,0.09112,-0.02367000000000001,0.010042745265765506,0.011523076209359731,55450
16.1,x1 = 16.1,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.16846476419476955,0.8315352358052304,0.31989407914315576,0.6801059208568443,0.07191913800441967,0.9280808619955803,0.1136941779895687,0.8863058220104312,0.65418,0.14008,0.90427,0.37305,0.21756,0.06675,0.37609,0.06745,0.46254,-0.08645000000000003,0.09216,-0.02471000000000001,0.009395917310068287,0.010738298600488604,55480
8.5,x1 = 8.5,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.07361028463209832,0.9263897153679018,0.5090110520950659,0.49098894790493414,0.06150876304053967,0.9384912369594604,0.09444953391135888,0.9055504660886413,0.37925,0.06819,0.99977,0.33341,0.24992,0.05773,0.37609,0.06745,0.38246,-0.006370000000000042,0.07188,-0.004430000000000003,0.002968147313238287,0.0032124175663912347,55510
5.5,x1 = 5.5,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.10705871306628412,0.892941286933716,0.22415993248192553,0.7758400675180744,0.0757224172774659,0.9242775827225342,0.09161394662601233,0.9083860533739879,0.49098,0.0956,0.76769,0.38692,0.17391,0.06999,0.37609,0.06745,0.42768,-0.051590000000000025,0.08112,-0.013670000000000002,0.002286594177047775,0.002452348410770553,55540
4.0,x1 = 4.0,9.0,x1 = 9.0,0.07274614231064,0.9272538576893601,0.18698307606426287,0.8130169239357372,0.16985545485488665,0.8301445451451134,0.0682084705279333,0.9317915294720667,0.08721473633004295,0.9127852636699572,0.69512,0.15202,0.65737,0.3592,0.141,0.06356,0.37609,0.06745,0.41495,-0.038860000000000006,0.07804,-0.010590000000000002,0.0013867005137797074,0.001465408865756664,55570
