z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-4.5,x1 = -4.5,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.851182555009307,0.14881744499069294,0.8829522458998115,0.11704775410018861,0.5787338441663273,0.4212661558336729,0.837679240634682,0.16232075936531792,0.60687,0.12667,0.52081,0.98204,0.10335,0.2438,0.62821,0.13267,0.58945,0.03876000000000002,0.12425,0.00842000000000001,8.736600475333159e-05,8.808489800741885e-05,25340
-11.9,x1 = -11.9,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.9035848325594313,0.0964151674405686,0.8559188630531953,0.14408113694680466,0.6373755063603961,0.36262449363960414,0.8348479687246351,0.16515203127536482,0.45753,0.08712,0.59483,0.94484,0.12332,0.23113,0.62821,0.13267,0.62858,-0.00036999999999998145,0.13371,-0.0010399999999999854,0.00021695057159900211,0.00021975200103056206,25370
4.1,x1 = 4.1,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.19758697718020557,0.8024130228197943,0.8150338608720789,0.18496613912792123,0.8698319536216206,0.13016804637837937,0.859004564119998,0.14099543588000185,0.71708,0.15855,0.69082,0.5579,0.15075,0.11322,0.62821,0.13267,0.58416,0.044050000000000034,0.12064,0.012030000000000013,0.0010855545836408013,0.0010530815471172742,25400
-4.4,x1 = -4.4,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.8539349117807229,0.14606508821927716,0.8827793535466096,0.11722064645339043,0.5757068682512761,0.4242931317487238,0.8379267838922341,0.16207321610776598,0.5999,0.12473,0.52132,0.9834,0.10348,0.24427,0.62821,0.13267,0.58881,0.0394000000000001,0.12404,0.008630000000000013,7.874825334205741e-05,7.936367129828415e-05,25430
-0.0,x1 = -0.0,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.7712421413692645,0.2287578586307355,0.8654763995808159,0.13452360041918401,0.766810581439912,0.23318941856008796,0.8429058183028532,0.15709418169714678,0.77584,0.17643,0.56971,0.78353,0.11643,0.17881,0.62821,0.13267,0.61862,0.009590000000000098,0.1307,0.0019699999999999995,5.223641272802276e-07,5.220292114917657e-07,25460
-6.7,x1 = -6.7,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.8957529298618573,0.1042470701381428,0.858789493089452,0.1412105069105481,0.6142301657298256,0.3857698342701744,0.833294899737256,0.1667051002627441,0.48232,0.09338,0.5874,0.96202,0.12127,0.23695,0.62821,0.13267,0.62645,0.0017600000000000948,0.13333,-0.0006599999999999939,0.00031190363037618754,0.0003167216855230071,25490
-3.2,x1 = -3.2,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.8353152933709275,0.16468470662907247,0.8744556493904735,0.12554435060952657,0.6414381240533624,0.35856187594663763,0.8360812265908988,0.16391877340910116,0.6454,0.13756,0.54509,0.94148,0.10978,0.23,0.62821,0.13267,0.61037,0.017840000000000078,0.12958,0.0030900000000000094,0.00015353467060217566,0.0001552055246141805,25520
-9.3,x1 = -9.3,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.9077598573256604,0.09224014267433966,0.8560683601377077,0.14393163986229227,0.6291326608720865,0.3708673391279135,0.8351357788595458,0.1648642211404542,0.4439,0.08373,0.59444,0.95134,0.12322,0.23332,0.62821,0.13267,0.62736,0.0008500000000000174,0.13338,-0.0007099999999999884,0.0002011963606405433,0.00020369931680046683,25550
3.6,x1 = 3.6,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.13854550433114926,0.8614544956688507,0.8087767527071674,0.19122324729283244,0.8727849315836925,0.12721506841630742,0.8639168861599259,0.136083113840074,0.58042,0.11935,0.70402,0.54975,0.15466,0.11103,0.62821,0.13267,0.57112,0.057090000000000085,0.11707,0.015600000000000017,0.0018651660460097808,0.0017915214192652275,25580
3.2,x1 = 3.2,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.2589265055296398,0.7410734944703602,0.8294507803782178,0.1705492196217821,0.8691143448794296,0.13088565512057046,0.8588443967262813,0.14115560327371868,0.82512,0.19188,0.65896,0.55986,0.14146,0.11375,0.62821,0.13267,0.58552,0.042690000000000006,0.12092,0.01175000000000001,0.0010638892251964328,0.0010323906332931378,25610
-9.1,x1 = -9.1,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.9073925378691344,0.0926074621308657,0.8570934034945303,0.1429065965054696,0.6236896393724358,0.3763103606275643,0.8354784732473921,0.16452152675260803,0.44511,0.08403,0.5918,0.95539,0.12248,0.2347,0.62821,0.13267,0.62547,0.0027400000000000757,0.13287,-0.00019999999999997797,0.0001831944193918921,0.00018537017988681098,25640
1.4,x1 = 1.4,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.421198245274073,0.5788017547259269,0.8413552281336617,0.15864477186633846,0.8526997904128335,0.14730020958716641,0.8479214806874438,0.15207851931255612,0.98201,0.24379,0.63106,0.60304,0.13348,0.1256,0.62821,0.13267,0.61484,0.013369999999999993,0.12892,0.0037500000000000033,0.0001114817792399591,0.00011042994638543139,25670
-1.6,x1 = -1.6,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.7909895448270227,0.20901045517297728,0.8763537149215097,0.12364628507849044,0.7392852167980434,0.2607147832019566,0.8477049657388476,0.15229503426115248,0.73959,0.16533,0.53975,0.82782,0.10836,0.19274,0.62821,0.13267,0.59996,0.028249999999999997,0.126,0.006670000000000009,0.0001026224199254383,0.00010169373553211777,25700
0.4,x1 = 0.4,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.5385951089746994,0.4614048910253006,0.8636152100473863,0.1363847899526136,0.8506669487422955,0.14933305125770446,0.8576408189509437,0.14235918104905618,0.9957,0.24851,0.57469,0.60817,0.11778,0.12703,0.62821,0.13267,0.59014,0.03807000000000005,0.12205,0.010620000000000004,0.0009084772071920894,0.0008836645260999563,25730
3.8,x1 = 3.8,-4.0,x1 = -4.0,0.8425337603449545,0.15746623965504547,0.18347901970657365,0.8165209802934263,0.8197983371911584,0.1802016628088417,0.8713417097279684,0.12865829027203154,0.8618845822625438,0.1381154177374562,0.68763,0.14981,0.68052,0.55375,0.14773,0.11211,0.62821,0.13267,0.57701,0.05120000000000002,0.11865,0.014020000000000005,0.0015152441616680737,0.0014614738340024067,25760
