z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
12.6,x1 = 12.6,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.06197506214356098,0.9380249378564389,0.6865547953514153,0.31344520464858483,0.033628020182488685,0.9663719798175112,0.07409319764877778,0.925906802351222,0.33524,0.89711,0.21227,0.35382,0.25471,0.09911000000000003,0.0004014439106464788,0.00041449055156880105
12.2,x1 = 12.2,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.052710639619482455,0.9472893603805176,0.7022783568346586,0.29772164316534144,0.02869477134069398,0.971305228659306,0.0641997929692652,0.9358002070307349,0.2978,0.87849,0.1878,0.35382,0.22421,0.12961000000000003,5.502202235067172e-05,5.435232056878129e-05
11.9,x1 = 11.9,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.04917462605592946,0.9508253739440706,0.6490760753790168,0.3509239246209831,0.02984527807080541,0.9701547219291946,0.06029572097075176,0.9397042790292482,0.28288,0.93489,0.19362,0.35382,0.23007,0.12375000000000003,0.00035997768495667735,0.0003487214118352627
11.6,x1 = 11.6,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.05419612297655144,0.9458038770234486,0.5251847911244536,0.47481520887554635,0.036027330577443006,0.9639726694225571,0.06253776846414641,0.9374622315358537,0.30396,0.99817,0.22377,0.35382,0.26574,0.08808000000000005,0.00015083828816436686,0.0001477927727158235
12.3,x1 = 12.3,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.07650110298927598,0.9234988970107242,0.7245429700786753,0.2754570299213247,0.02966343618778351,0.9703365638122164,0.08282248697511072,0.9171775130248895,0.38973,0.84919,0.1927,0.35382,0.24292,0.11090000000000003,0.001802897598948472,0.001925760627929863
12.8,x1 = 12.8,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.05197977967195031,0.9480202203280497,0.6223554573089483,0.3776445426910518,0.021504351321601584,0.9784956486783983,0.052736459426471524,0.9472635405735284,0.29475,0.95636,0.14981,0.35382,0.19173,0.16209,0.0018293509531840078,0.0016993475721332127
12.4,x1 = 12.4,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.053265211390939385,0.9467347886090606,0.7415580151489183,0.25844198485108183,0.03536009115261407,0.964639908847386,0.07297587285811977,0.9270241271418803,0.30011,0.82439,0.2206,0.35382,0.25276,0.10106000000000004,0.0002907989216115042,0.00029885323489409286
11.8,x1 = 11.8,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.06314187943633318,0.9368581205636668,0.6029166418416969,0.3970833581583031,0.03184934302617658,0.9681506569738234,0.06790760555801861,0.9320923944419813,0.33979,0.96922,0.20358,0.35382,0.25192,0.10190000000000005,9.971768091327849e-06,1.0023217923781514e-05
13.0,x1 = 13.0,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.061408840894623264,0.9385911591053768,0.5136045946273194,0.48639540537268067,0.029682020286939302,0.9703179797130606,0.059399144659924207,0.9406008553400758,0.33301,0.99947,0.19279,0.35382,0.24233,0.11149000000000003,0.00047057517668460964,0.0004537346765291156
12.7,x1 = 12.7,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.05881857537936438,0.8411814246206356,0.6718172911348909,0.32818270886510914,0.027417940196640816,0.9725820598033593,0.06257879797455167,0.8374212020254485,0.45031,0.91306,0.18127,0.35382,0.20619,0.14763,0.10541947452303088,-0.09477073665223748
13.4,x1 = 13.4,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.056717809037235535,0.9432821909627644,0.5602557844990372,0.43974421550096265,0.033359784611118645,0.9666402153888815,0.06324417131524487,0.9367558286847552,0.31428,0.9895,0.21097,0.35382,0.25513,0.09869,0.00010413335823023818,0.0001023878089748422
12.5,x1 = 12.5,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.04663674244194358,0.8533632575580563,0.6816741908321673,0.3183258091678327,0.025157263196026798,0.9748427368039732,0.05325934773936691,0.8467406522606329,0.40147,0.90255,0.16949,0.35382,0.18673,0.16709000000000002,0.10586095197692344,-0.09439069723461392
12.1,x1 = 12.1,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.06334816983353089,0.936651830166469,0.6392887025339047,0.36071129746609526,0.019204655963723286,0.9807953440362768,0.058485845456914216,0.9415141545430857,0.34059,0.94327,0.13695,0.35382,0.18803,0.16579000000000002,0.000599756585738723,0.0005755011405180026
11.5,x1 = 11.5,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.05272497150814333,0.9472750284918566,0.5106348762084869,0.48936512379151303,0.028432660836504052,0.971567339163496,0.053856758903155444,0.9461432410968446,0.29786,0.99967,0.18647,0.35382,0.22935,0.12447000000000003,0.0015297673819722052,0.0014304695359226675
12.9,x1 = 12.9,12.4,x1 = 12.4,0.06678694040685505,0.9332130595931449,0.054551471978213376,0.9454485280217867,0.6345270086383263,0.36547299136167355,0.04099794359023517,0.9590020564097648,0.07337582775046131,0.9266241722495387,0.30543,0.94713,0.24685,0.35382,0.28505,0.06877,0.00032847470182716283,0.0003381393410626845
