z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
-13.6,x1 = -13.6,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.9244928401535375,0.0755071598464625,0.9827062141899112,0.01729378581008876,0.2462270864987326,0.7537729135012674,0.9270967669717501,0.07290323302824986,0.38615,0.12596,0.80524,0.44306,0.17725,0.26581,0.002502060136275023,0.0023316604004232633
-13.2,x1 = -13.2,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.9065128363579028,0.09348716364209722,0.9730278796072959,0.026972120392704024,0.13284544710219356,0.8671545528978065,0.8944816070504761,0.10551839294952385,0.448,0.17897,0.56519,0.44306,0.21508,0.22798000000000002,0.0010092604076806667,0.0010512235671119498
-13.8,x1 = -13.8,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.8858889744339746,0.11411102556602541,0.976113175914128,0.02388682408587189,0.25118596174729346,0.7488140382527065,0.8933909880448287,0.10660901195517114,0.51219,0.16274,0.81315,0.44306,0.23696,0.2061,0.0011711831460516214,0.0012235673039143243
-12.6,x1 = -12.6,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.9016209335057207,0.09837906649427952,0.9567134498639642,0.04328655013603586,0.3172779011218768,0.6827220988781232,0.8938063774954605,0.10619362250453979,0.46384,0.25716,0.9014,0.44306,0.32054,0.12252000000000002,0.001108205644897945,0.0011564472987612064
-13.1,x1 = -13.1,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.8677592002280944,0.1322407997719055,0.9675557985770353,0.03244420142296468,0.2219490386805127,0.7780509613194873,0.86895616433298,0.13104383566701994,0.56355,0.20651,0.76371,0.44306,0.28019,0.16287000000000001,0.00736930475143556,0.008170301232172557
-13.0,x1 = -13.0,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.9052800612506667,0.09471993874933322,0.9711614183850786,0.02883858161492141,0.29445407237939314,0.7055459276206071,0.9070637400201962,0.09293625997980379,0.45203,0.18853,0.87441,0.44306,0.2535,0.18956,5.37175143379648e-06,5.3883037569995304e-06
-13.3,x1 = -13.3,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.8829802713750926,0.11701972862490746,0.9785283954533405,0.02147160454665944,0.23642183697819902,0.763578163021801,0.8916872873698155,0.10831271263018453,0.52073,0.14963,0.78904,0.44306,0.22445,0.21861,0.0014460317584850165,0.001517743226509962
-13.5,x1 = -13.5,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.8955497390165796,0.10445026098342047,0.964194218441917,0.03580578155808307,0.28067481626665947,0.7193251837333404,0.8928004384974799,0.10719956150252025,0.48295,0.22272,0.85637,0.44306,0.2889,0.15416000000000002,0.001263456140961225,0.0013221073858816611
-12.9,x1 = -12.9,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.9115109370789432,0.08848906292105689,0.9708875617789472,0.029112438221052785,0.23960428815374435,0.7603957118462558,0.9061769901660102,0.09382300983398983,0.43141,0.18992,0.79438,0.44306,0.24341,0.19965000000000002,1.9961991718605654e-05,2.0080436829790233e-05
-12.8,x1 = -12.8,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.9051595066054295,0.09484049339457054,0.9591243223478472,0.04087567765215277,0.28979680923611084,0.7102031907638893,0.8956449707617693,0.10435502923823074,0.45242,0.24629,0.86846,0.44306,0.3053,0.13776,0.0008488626490786473,0.0008812785862994492
-13.4,x1 = -13.4,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.9063170772538618,0.0936829227461382,0.9807589284936469,0.019241071506353083,0.23048915448507742,0.7695108455149225,0.9104714632164395,0.08952853678356046,0.44864,0.13716,0.77886,0.44306,0.19728,0.24578,3.6744027354839327e-05,3.644667261061638e-05
-13.9,x1 = -13.9,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.8692913760196266,0.13070862398037333,0.9682861607534103,0.0317138392465897,0.2786261957552206,0.7213738042447795,0.8781416557141444,0.12185834428585551,0.55938,0.20292,0.85357,0.44306,0.28797,0.15509,0.004506189357582863,0.0048938466502809995
-12.5,x1 = -12.5,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.8911768187929722,0.10882318120702791,0.9717872145615116,0.028212785438488458,0.36157412062202654,0.6384258793779736,0.905381884464834,0.09461811553516619,0.49636,0.18535,0.94398,0.44306,0.26791,0.17515000000000003,4.077542528979454e-05,4.11208737822388e-05
-14.0,x1 = -14.0,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.9019855971181217,0.09801440288187832,0.9783787938262151,0.0216212061737849,0.2897099649684347,0.7102900350315653,0.9108793297823572,0.0891206702176427,0.46267,0.15045,0.86835,0.44306,0.22081,0.22225,5.0089234443232745e-05,4.961572711717748e-05
-14.3,x1 = -14.3,-13.2,x1 = -13.2,0.9080139460585791,0.09198605394142112,0.893467787936071,0.10653221206392904,0.9698201919630698,0.030179808036930062,0.3026529705215423,0.6973470294784578,0.8987453920463587,0.1012546079536412,0.48937,0.19529,0.88451,0.44306,0.26871,0.17435,0.00048540777043548297,0.0004994798387356128
