z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
-0.1,x1 = -0.1,-0.2,x1 = -0.2,0.7589686225290041,0.24103137747099593,0.7485766239491227,0.25142337605087717,0.8609121004963768,0.13908789950362316,0.5512160923009561,0.4487839076990439,0.7830472845664038,0.21695271543359596,0.81353,0.58185,0.99242,0.79675,0.68508,0.11166999999999994,0.0016633973421683913,0.0016228666529985274
-0.3,x1 = -0.3,-0.2,x1 = -0.2,0.7589686225290041,0.24103137747099593,0.714987750245483,0.2850122497545169,0.7990014239904581,0.2009985760095418,0.5424097355085326,0.45759026449146745,0.7258696495879142,0.27413035041208555,0.86219,0.72392,0.9948,0.79675,0.80112,-0.004370000000000096,0.0028272994188871317,0.0029076466234028014
-0.4,x1 = -0.4,-0.2,x1 = -0.2,0.7589686225290041,0.24103137747099593,0.7534186572361385,0.2465813427638614,0.8777709128840907,0.12222908711590927,0.5697948521405098,0.4302051478594901,0.801829762286814,0.19817023771318598,0.80581,0.53573,0.9859,0.79675,0.64673,0.15001999999999993,0.005499494887594082,0.005247359729932302
0.0,x1 = 0.0,-0.2,x1 = -0.2,0.7589686225290041,0.24103137747099593,0.7687052344482617,0.23129476555173828,0.7152768740926865,0.2847231259073135,0.6691712156172798,0.3308287843827201,0.7046128766250087,0.2953871233749912,0.78026,0.86181,0.91577,0.79675,0.87429,-0.07754000000000005,0.007384338544918309,0.007708705772706506
0.1,x1 = 0.1,-0.2,x1 = -0.2,0.7589686225290041,0.24103137747099593,0.6844925838683192,0.3155074161316808,0.823553486058118,0.17644651394188204,0.6437679827665178,0.35623201723348213,0.7668298264566514,0.2331701735433486,0.89943,0.67224,0.93951,0.79675,0.75657,0.040179999999999993,0.00017148664652740474,0.00017018523850469668
-0.2,x1 = -0.2,-0.2,x1 = -0.2,0.7589686225290041,0.24103137747099593,0.7181628963481197,0.2818371036518804,0.8646521540699472,0.13534784593005272,0.4963596465082817,0.5036403534917182,0.7608536604420792,0.2391463395579208,0.85794,0.57192,0.99996,0.79675,0.69256,0.10419,9.746881684424835e-06,9.729447618325423e-06
0.2,x1 = 0.2,-0.2,x1 = -0.2,0.7589686225290041,0.24103137747099593,0.7586914004001916,0.24130859959980847,0.8092326857273674,0.1907673142726327,0.7017128713607668,0.29828712863923323,0.7832872298933317,0.21671277010666845,0.79721,0.70307,0.87919,0.79675,0.74557,0.05118,0.0016975893100537112,0.0016557839681023735
0.3,x1 = 0.3,-0.2,x1 = -0.2,0.7589686225290041,0.24103137747099593,0.6583346689929115,0.34166533100708857,0.8040169148896762,0.19598308511032378,0.6658330136954145,0.3341669863045854,0.7568042665482879,0.243195733451712,0.9264,0.71382,0.91913,0.79675,0.78397,0.012780000000000014,1.275163379679551e-05,1.2777519059772868e-05
-0.9,x1 = -0.9,-0.2,x1 = -0.2,0.7589686225290041,0.24103137747099593,0.694485423642247,0.30551457635775303,0.8086533784059761,0.19134662159402405,0.5882347566339426,0.41176524336605747,0.7413122765539335,0.2586877234460666,0.88793,0.70428,0.97742,0.79675,0.78773,0.009019999999999917,0.0008253674722307029,0.000838442711699236
-0.6,x1 = -0.6,-0.2,x1 = -0.2,0.7589686225290041,0.24103137747099593,0.7944865743943756,0.20551342560562422,0.8575090542743752,0.14249094572562504,0.6199701841287546,0.3800298158712455,0.8086916273562591,0.191308372643741,0.73282,0.59073,0.95806,0.79675,0.66622,0.13052999999999992,0.007525957928593417,0.007117353139750988
