z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
14.7,x1 = 14.7,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.06074310546247484,0.939256894537525,0.619286103438949,0.3807138965610511,0.03320379533671469,0.9667962046632855,0.06880425478745937,0.9311957452125408,0.33039,0.95854,0.21021,0.31958,0.25567,0.06390999999999997,0.0009531016562415451,0.0010048862906625374
13.8,x1 = 13.8,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.06952293003827265,0.9304770699617274,0.5398399545455093,0.4601600454544908,0.031746827537174956,0.9682531724628249,0.06707095045910255,0.9329290495408974,0.36414,0.99542,0.20308,0.31958,0.25817,0.061409999999999965,0.0006820454537002137,0.0007134587207066022
15.2,x1 = 15.2,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.07287328397496329,0.9271267160250367,0.6645023155921955,0.3354976844078045,0.029630354060939685,0.97036964593906,0.07589555880134886,0.9241044411986509,0.37656,0.92044,0.19253,0.31958,0.24558,0.07399999999999998,0.0024613513026782562,0.002674410380946332
14.5,x1 = 14.5,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.059431134726005454,0.9405688652739945,0.7971132932370708,0.2028867067629291,0.040309567654984314,0.9596904323450156,0.08528727183119617,0.9147127281688037,0.32518,0.72766,0.24371,0.31958,0.27247,0.047109999999999985,0.005313130097511616,0.005980956464539
14.4,x1 = 14.4,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.05129249759943597,0.9487075024005641,0.7971431353685197,0.20285686463148042,0.02544883387081519,0.9745511661291847,0.06503096197788462,0.9349690380221154,0.29186,0.72761,0.17103,0.31958,0.19958,0.11999999999999997,0.0004170156382867149,0.0004320703620951079
14.6,x1 = 14.6,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.0551408528749187,0.9448591471250811,0.7695934668940491,0.23040653310595083,0.034239275813740776,0.9657607241862592,0.07478733307505489,0.9252126669249449,0.30785,0.77872,0.21523,0.31958,0.2463,0.07327999999999998,0.002186014430776555,0.002364585853602004
14.2,x1 = 14.2,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.05759900876142895,0.942400991238571,0.7068224284799456,0.2931775715200543,0.034304589590414596,0.9656954104095854,0.07304095048482995,0.92695904951517,0.31784,0.87279,0.21554,0.31958,0.2534,0.06617999999999996,0.0017808852192499544,0.0019124731069478373
14.3,x1 = 14.3,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.0527418388203542,0.9472581611796459,0.7199709949270312,0.2800290050729688,0.035608554270847706,0.9643914457291523,0.07170308781064036,0.9282969121893597,0.29793,0.85549,0.22178,0.31958,0.2552,0.06437999999999999,0.0014951515142463696,0.0015965421924960307
14.1,x1 = 14.1,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.05412312726355547,0.9458768727364445,0.6947721870474826,0.30522781295251744,0.026722688251682575,0.9732773117483173,0.0628796162933621,0.9371203837066379,0.30366,0.88759,0.17768,0.31958,0.2161,0.10347999999999999,0.00020434674705055444,0.00020952391874251748
15.5,x1 = 15.5,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.06739815888206238,0.9326018411179378,0.6852690840207971,0.3147309159792028,0.02460818856175756,0.9753918114382424,0.06913551656107152,0.9308644834389286,0.35614,0.89856,0.16659,0.31958,0.21592,0.10365999999999997,0.0010095258447256478,0.0010659539218656425
14.0,x1 = 14.0,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.056033465417501274,0.9439665345824988,0.628511636502014,0.371488363497986,0.02823159170341117,0.9717684082965888,0.0618673628344498,0.9381326371655503,0.31149,0.95181,0.18544,0.31958,0.22838,0.09119999999999998,0.00012922791453426861,0.00013183459009071972
14.9,x1 = 14.9,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.06176353835714047,0.9382364616428595,0.644754509655319,0.355245490344681,0.03618693772491112,0.9638130622750889,0.07377422429674671,0.9262257757032533,0.33441,0.93867,0.22453,0.31958,0.26864,0.050939999999999985,0.0019466327628756032,0.0020968772117889323
14.8,x1 = 14.8,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.058252897774508594,0.9417471022254913,0.606967291321506,0.39303270867849405,0.02683685617722359,0.9731631438227766,0.06063113511156465,0.9393688648884353,0.32047,0.96673,0.17827,0.31958,0.2242,0.09537999999999996,6.0101746524866134e-05,6.09296955876794e-05
13.9,x1 = 13.9,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.05515306942765154,0.9448469305723485,0.60814119813413,0.39185880186586985,0.03103560558198476,0.9689643944180153,0.0628647503950992,0.9371352496049009,0.3079,0.96599,0.19956,0.31958,0.24183,0.07774999999999999,0.00020312559892908533,0.0002082565219217068
13.6,x1 = 13.6,14.4,x1 = 14.4,0.058032303461071535,0.9419676965389285,0.058001457481719323,0.8419985425182807,0.6532721678882478,0.3467278321117523,0.04101220608451377,0.9589877939154864,0.07242295561838077,0.8275770443816194,0.44717,0.93111,0.24691,0.31958,0.2619,0.057679999999999954,0.10909988328957447,-0.0911019981468876
