z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
6.8,x1 = 6.8,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.033781448871543565,0.9662185511284564,0.5631272892965322,0.43687271070346767,0.5666253428372067,0.43337465716279333,0.5665071735203725,0.43349282647962756,0.21301,0.98847,0.98715,0.99987,0.98719,0.012680000000000025,0.007225809915332414,0.007183389691111562
1.0,x1 = 1.0,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.44013172069053413,0.5598682793094658,0.6554842114128333,0.3445157885871667,0.4894198961863501,0.5105801038136499,0.5625100689922774,0.4374899310077226,0.98963,0.92907,0.99968,0.99987,0.9686,0.03127000000000002,0.006285647082538003,0.0062531130028965695
2.6,x1 = 2.6,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.48248693697042605,0.5175130630295739,0.6075308666617076,0.3924691333382925,0.5328961067636244,0.46710389323637563,0.5689064034583737,0.43109359654162627,0.99911,0.96637,0.99688,0.99987,0.98216,0.017710000000000004,0.007822367050606946,0.007773017447298594
-0.5,x1 = -0.5,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.7251202895859552,0.2748797104140447,0.6112599791696116,0.38874002083038844,0.5309620798002955,0.4690379201997045,0.5891877158441178,0.4108122841558821,0.84838,0.96398,0.99723,0.99987,0.97312,0.02675000000000005,0.013845966936032239,0.013698484512224801
-1.0,x1 = -1.0,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.71128748943893,0.28871251056107006,0.5928310445221174,0.4071689554778827,0.5483240734752426,0.45167592652475735,0.5799813251737054,0.42001867482629474,0.86705,0.97499,0.99325,0.99987,0.98026,0.019610000000000016,0.010892502179296937,0.01079950352400233
0.8,x1 = 0.8,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.340642173541739,0.6593578264582611,0.6989431923919189,0.30105680760808107,0.41506832146551903,0.5849316785344809,0.5117680745117685,0.4882319254882315,0.92543,0.88258,0.97909,0.99987,0.94621,0.05366000000000004,5.168213633681244e-05,5.167567145007799e-05
0.7,x1 = 0.7,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.37062900093699147,0.6293709990630085,0.7022932204780339,0.29770677952196606,0.43141382184534055,0.5685861781546595,0.5318095827349887,0.4681904172650113,0.95115,0.87847,0.98638,0.99987,0.94639,0.05348000000000008,0.0012653766021892068,0.001263742592061936
5.0,x1 = 5.0,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.057486745149709806,0.9425132548502901,0.5813382001370132,0.4186617998629867,0.5749819818981867,0.4250180181018132,0.575347380196198,0.4246526198038018,0.31739,0.98083,0.98372,0.99987,0.98355,0.01632,0.0095442978203778,0.009472107548330264
1.9,x1 = 1.9,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.33338990203662777,0.6666100979633722,0.647282719121965,0.352717280878035,0.5245861579397721,0.47541384206022785,0.5654919524525345,0.43450804754746547,0.91835,0.93647,0.99826,0.99987,0.97766,0.022210000000000063,0.006980671713298803,0.006940951422701444
-7.3,x1 = -7.3,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.9472228694390858,0.05277713056091406,0.5830404201449669,0.41695957985503307,0.5715320453009543,0.4284679546990458,0.5824330411432805,0.41756695885671946,0.29808,0.98001,0.98519,0.99987,0.98028,0.019589999999999996,0.011643129433835456,0.01153743868953963
-5.5,x1 = -5.5,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.9524735486833722,0.04752645131662767,0.592036123548908,0.40796387645109194,0.5631776054307207,0.4368223945692793,0.5906645805924939,0.40933541940750595,0.2758,0.97542,0.98845,0.99987,0.97604,0.023830000000000018,0.01435414560748767,0.014196063775888015
-3.0,x1 = -3.0,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.8571309040641882,0.1428690959358117,0.592918574499288,0.40708142550071214,0.5714146032649247,0.42858539673507534,0.5898463215700047,0.4101536784299953,0.5917,0.97494,0.98523,0.99987,0.97641,0.023460000000000036,0.01407140577348287,0.013919265446290296
-4.1,x1 = -4.1,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.917135126518178,0.0828648734818219,0.5944736403966504,0.40552635960334954,0.5689591755017573,0.4310408244982427,0.5923593874911787,0.4076406125088212,0.41219,0.97409,0.98624,0.99987,0.9751,0.02477000000000007,0.014949134920385479,0.014778188097310893
5.9,x1 = 5.9,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.040882446460341657,0.9591175535396583,0.5755170774179281,0.42448292258207176,0.5715230722619377,0.42847692773806234,0.5716863569638898,0.4283136430361102,0.24632,0.98348,0.98519,0.99987,0.98512,0.01475000000000004,0.008543975538710023,0.008485566223910564
5.8,x1 = 5.8,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.04283134012003613,0.9571686598799639,0.5651462440650971,0.43485375593490294,0.5674083400484128,0.4325916599515872,0.5673114514459672,0.43268854855403277,0.25513,0.98772,0.98685,0.99987,0.98689,0.012979999999999992,0.007423088869987417,0.007378433384173461
