z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
-9.9,x1 = -9.9,-6.2,x1 = -6.2,0.9468307305928463,0.053169269407153705,0.9496336107477618,0.05036638925223824,0.9529664670924033,0.04703353290759669,0.6780645262113736,0.3219354737886264,0.9391206489317935,0.06087935106820642,0.28795,0.27366,0.90647,0.29971,0.30553,-0.005820000000000047,0.000541809742323698,0.0005652796840043429
-7.6,x1 = -7.6,-6.2,x1 = -6.2,0.9468307305928463,0.053169269407153705,0.9478340618216399,0.052165938178360106,0.9682913088405691,0.03170869115943098,0.550932251982051,0.4490677480179491,0.946519382082309,0.05348061791769111,0.29553,0.20289,0.9925,0.29971,0.24408,0.055629999999999985,9.592557692144309e-07,9.610191676282117e-07
-8.0,x1 = -8.0,-6.2,x1 = -6.2,0.9468307305928463,0.053169269407153705,0.9535662775594084,0.04643372244059167,0.9620067629463487,0.03799323705365134,0.6376713623176447,0.36232863768235524,0.9469466629758975,0.05305333702410268,0.27105,0.23301,0.9446,0.29971,0.26605,0.03365999999999997,1.336727593400245e-07,1.3358098536925028e-07
-4.3,x1 = -4.3,-6.2,x1 = -6.2,0.9468307305928463,0.053169269407153705,0.9250997218515954,0.07490027814840464,0.9648178982812763,0.035182101718723775,0.70952646169246,0.29047353830753986,0.9456964986718681,0.05430350132813191,0.38395,0.21975,0.86933,0.29971,0.2684,0.03130999999999995,1.2608543587589978e-05,1.2692498044633224e-05
-12.2,x1 = -12.2,-6.2,x1 = -6.2,0.9468307305928463,0.053169269407153705,0.950573124000052,0.04942687599994807,0.9506707579625944,0.04932924203740564,0.6004606724427641,0.3995393275572358,0.9333609674916745,0.06663903250832551,0.28396,0.28354,0.97068,0.29971,0.3175,-0.017790000000000028,0.0015603460525211877,0.0016742587772672537
-7.3,x1 = -7.3,-6.2,x1 = -6.2,0.9468307305928463,0.053169269407153705,0.9456075650176967,0.05439243498230332,0.9693211928442438,0.030678807155756223,0.5726361067235871,0.4273638932764129,0.9477445250889766,0.05225547491102343,0.30477,0.19778,0.98472,0.29971,0.24058,0.05912999999999999,8.384290781323885e-06,8.33866166781395e-06
-3.0,x1 = -3.0,-6.2,x1 = -6.2,0.9468307305928463,0.053169269407153705,0.8552718805584651,0.1447281194415349,0.9653848292379521,0.034615170762047946,0.7711063218619565,0.22889367813804365,0.937267266217516,0.06273273378248417,0.59649,0.21703,0.77608,0.29971,0.29794,0.0017699999999999938,0.0008177442242160628,0.0008611664299295729
-4.4,x1 = -4.4,-6.2,x1 = -6.2,0.9468307305928463,0.053169269407153705,0.9287950600986798,0.07120493990132004,0.9651736270329968,0.03482637296700327,0.7003641820595985,0.29963581794040156,0.946317886418364,0.05368211358163601,0.3704,0.21805,0.88085,0.29971,0.26524,0.03447,2.596468467471304e-06,2.60431946888138e-06
1.6,x1 = 1.6,-6.2,x1 = -6.2,0.9468307305928463,0.053169269407153705,0.4255487915965519,0.5744512084034481,0.9483719736239848,0.05162802637601516,0.9531136362608764,0.04688636373912354,0.9510958274555887,0.04890417254441129,0.98395,0.29327,0.27302,0.29971,0.28164,0.018069999999999975,0.00019038150359691926,0.00018542621993936342
0.2,x1 = 0.2,-6.2,x1 = -6.2,0.9468307305928463,0.053169269407153705,0.778801897917415,0.22119810208258484,0.9549567307195768,0.045043269280423334,0.916455843692404,0.08354415630759607,0.94644040758067,0.05355959241932995,0.76235,0.26496,0.41455,0.29971,0.29805,0.0016599999999999948,1.5062101826526092e-06,1.5096794568039327e-06
