z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
-0.6,x1 = -0.6,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.7157763160254285,0.28422368397457143,0.14977170142739177,0.8502282985726083,0.15634483578190714,0.8436551642180928,0.15163994188889193,0.848360058111108,0.86114,0.60927,0.62549,0.68694,0.61388,0.07306000000000001,0.0036628183155639135,0.0034831041369216068
1.5,x1 = 1.5,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.40810148783982525,0.5918985121601748,0.21101161785300854,0.7889883821469915,0.1183564508869261,0.881643549113074,0.15616916238183176,0.8438308376181684,0.97549,0.74341,0.52462,0.68694,0.61391,0.07303000000000004,0.002644888115611317,0.0025353648891688306
3.9,x1 = 3.9,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.08987752830458148,0.9101224716954187,0.41349377478516247,0.5865062252148375,0.11747605802202851,0.8825239419779713,0.1440813987390647,0.8559186012609354,0.43606,0.9783,0.52206,0.68694,0.56307,0.12387000000000004,0.00578238565508131,0.005421876325134335
1.2,x1 = 1.2,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.4851517561938949,0.514848243806105,0.1937344696058636,0.8062655303941364,0.1336273713516087,0.8663726286483913,0.16278843562937945,0.8372115643706204,0.99936,0.70922,0.5673,0.68694,0.63615,0.05079,0.0014744413997252147,0.0014293114126184628
12.6,x1 = 12.6,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.06609407778339033,0.9339059222166096,0.21785471604064802,0.7821452839593521,0.16936650513334625,0.8306334948666537,0.17257128871663088,0.8274287112833691,0.35118,0.75623,0.65625,0.68694,0.66286,0.02407999999999999,0.00038643503550219414,0.0003804702734204468
3.5,x1 = 3.5,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.12739250563791354,0.8726074943620864,0.4519134689352109,0.5480865310647891,0.10361758927308165,0.8963824107269183,0.1479878740866015,0.8520121259133984,0.55024,0.99332,0.48036,0.68694,0.54571,0.14122999999999997,0.004619159880020804,0.004363255610851796
8.3,x1 = 8.3,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.030668945546260068,0.9693310544537399,0.26606501610533295,0.733934983894667,0.17971824830857092,0.8202817516914293,0.18236641262822537,0.8176335873717747,0.19774,0.83576,0.67946,0.68694,0.68425,0.00268999999999997,2.1083818196323493e-06,2.106014549984464e-06
-4.6,x1 = -4.6,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.9425554739790079,0.05744452602099227,0.15301172389717693,0.8469882761028231,0.23033456985353187,0.7696654301464682,0.15745349813373397,0.8425465018662662,0.31722,0.61733,0.77859,0.68694,0.62659,0.060350000000000015,0.0023889437335052333,0.002295109860668214
-2.3,x1 = -2.3,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.7709291368754447,0.22907086312455535,0.13036935655134982,0.8696306434486502,0.16909615746949475,0.8309038425305053,0.13924053826372212,0.8607594617362779,0.77639,0.55845,0.65563,0.68694,0.58071,0.10623000000000005,0.0074351322300088285,0.006905722819542687
2.9,x1 = 2.9,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.33570931656347713,0.6642906834365228,0.3329553556498192,0.6670446443501807,0.11443635278661853,0.8855636472133817,0.18779521789395612,0.8122047821060439,0.92065,0.91792,0.51315,0.68694,0.64904,0.037900000000000045,7.088797762756956e-05,7.134554080582764e-05
-1.7,x1 = -1.7,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.7418958329162584,0.2581041670837417,0.14189110066696223,0.8581088993330377,0.183954737751164,0.8160452622488359,0.15274790068109292,0.847252099318907,0.82387,0.58917,0.68865,0.68694,0.61485,0.07208999999999999,0.0033969157281183264,0.0032366785030239348
10.6,x1 = 10.6,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.05938992598552502,0.9406100740144752,0.22489259653174135,0.7751074034682587,0.1750387404290334,0.8249612595709668,0.17799955725306627,0.8220004427469341,0.32502,0.769,0.6691,0.68694,0.67503,0.011909999999999976,9.031688692481572e-05,8.96486100612319e-05
-2.8,x1 = -2.8,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.8005070693081494,0.19949293069185048,0.13690313791293268,0.8630968620870674,0.17574028815498527,0.8242597118450148,0.14465087483443945,0.8553491251655605,0.72091,0.57607,0.67067,0.68694,0.59494,0.09199999999999997,0.005603537187044941,0.0052599138989132405
-1.4,x1 = -1.4,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.5049384576796123,0.4950615423203876,0.18263356526594132,0.8173664347340586,0.15147465561081852,0.8485253443891814,0.1672079873950546,0.8327920126049453,0.99993,0.6858,0.61352,0.68694,0.65002,0.03691999999999995,0.0008915649134413547,0.0008704879115275788
10.7,x1 = 10.7,3.2,x1 = 3.2,0.18315980067982857,0.8168401993201716,0.055777709181073366,0.9442222908189267,0.22382606918076847,0.7761739308192315,0.1693893555928584,0.8306106444071416,0.17242571077213825,0.8275742892278618,0.31045,0.76709,0.65631,0.68694,0.66249,0.024449999999999972,0.00039730810151803776,0.0003910884270005629
