z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-14.9,x1 = -14.9,-14.4,x1 = -14.4,0.797755038262503,0.20224496173749693,0.7994019662783671,0.20059803372163293,0.8739517201132608,0.12604827988673917,0.3742162311492629,0.6257837688507372,0.7737057636461641,0.22629423635383594,0.72312,0.16036,0.5465,0.95385,0.11016,0.23418,0.7264,0.16134,0.62821,0.09819,0.13504,0.026300000000000018,0.0016957020274995203,0.0017425354280504457,970
-14.5,x1 = -14.5,-14.4,x1 = -14.4,0.797755038262503,0.20224496173749693,0.7950944045829094,0.2049055954170907,0.8761176239030707,0.12388237609692934,0.3464337156378905,0.6535662843621095,0.7675824272971423,0.23241757270285773,0.73163,0.16292,0.54042,0.93084,0.10854,0.22642,0.7264,0.16134,0.62042,0.10598000000000007,0.13269,0.02865000000000001,0.0026346381309410097,0.0027243706412436904,1000
-14.7,x1 = -14.7,-14.4,x1 = -14.4,0.797755038262503,0.20224496173749693,0.7977550402881783,0.20224495971182158,0.8726440670874481,0.1273559329125518,0.3658658672029702,0.6341341327970298,0.7701507304689823,0.22984926953101747,0.7264,0.16134,0.55014,0.94744,0.11114,0.23201,0.7264,0.16134,0.63049,0.09591000000000005,0.13559,0.025750000000000023,0.002217158335500919,0.0022867448128065827,1030
-14.3,x1 = -14.3,-14.4,x1 = -14.4,0.797755038262503,0.20224496173749693,0.7955223691885914,0.20447763081140852,0.8689604526659979,0.13103954733400203,0.3495462636194985,0.6504537363805015,0.7627518698799405,0.2372481301200593,0.73079,0.16267,0.56028,0.93366,0.11387,0.22736,0.7264,0.16134,0.63663,0.08977000000000002,0.13708,0.024260000000000004,0.0035105771660245352,0.003647420851582546,1060
-14.6,x1 = -14.6,-14.4,x1 = -14.4,0.797755038262503,0.20224496173749693,0.8011928717089329,0.19880712829106714,0.8759075947403729,0.12409240525962688,0.3509350758409155,0.6490649241590846,0.7715393158262438,0.22846068417375606,0.71954,0.15928,0.54101,0.9349,0.10869,0.22778,0.7264,0.16134,0.61932,0.10708000000000006,0.13237,0.028970000000000024,0.002005622838437103,0.002065637970882602,1090
-14.8,x1 = -14.8,-14.4,x1 = -14.4,0.797755038262503,0.20224496173749693,0.8092580029288154,0.1907419970711846,0.8740607915007912,0.12593920849920887,0.3654774888772899,0.6345225111227102,0.777052596681326,0.22294740331867416,0.70302,0.15436,0.5462,0.94714,0.11008,0.2319,0.7264,0.16134,0.62268,0.10372000000000003,0.13332,0.028020000000000017,0.0012657710996047053,0.0012961514951215919,1120
-14.4,x1 = -14.4,-14.4,x1 = -14.4,0.797755038262503,0.20224496173749693,0.797755038262503,0.20224496173749693,0.856935068523617,0.14306493147638294,0.32349957451536576,0.6765004254846343,0.7490504274484955,0.2509495725515045,0.7264,0.16134,0.59221,0.90815,0.1226,0.21885,0.7264,0.16134,0.65611,0.07029000000000007,0.14207,0.01927000000000001,0.006615922158378557,0.0069613473198254505,1150
-15.0,x1 = -15.0,-14.4,x1 = -14.4,0.797755038262503,0.20224496173749693,0.8125973067596108,0.18740269324038916,0.8679139010125889,0.13208609898741114,0.3900083153112594,0.6099916846887405,0.7783531071375341,0.2216468928624659,0.69601,0.15228,0.56313,0.9648,0.11464,0.2379,0.7264,0.16134,0.6384,0.08800000000000008,0.13774,0.02360000000000001,0.001114930178230996,0.0011401018076821826,1180
-14.2,x1 = -14.2,-14.4,x1 = -14.4,0.797755038262503,0.20224496173749693,0.7995459478188413,0.2004540521811587,0.8763115206380749,0.123688479361925,0.3517255501575742,0.6482744498424259,0.7711561371378728,0.2288438628621271,0.72284,0.16027,0.53987,0.9356,0.10839,0.22801,0.7264,0.16134,0.6192,0.10720000000000007,0.13237,0.028970000000000024,0.002062994743751923,0.0021255613484936417,1210
-14.0,x1 = -14.0,-14.4,x1 = -14.4,0.797755038262503,0.20224496173749693,0.8003124409690063,0.19968755903099375,0.8789335742250218,0.12106642577497817,0.35710721375792226,0.6428927862420777,0.7747313420653194,0.22526865793468076,0.7213,0.15981,0.53242,0.94026,0.10641,0.22958,0.7264,0.16134,0.61386,0.11254000000000008,0.13101,0.030330000000000024,0.001557614587804415,0.0015989191375213319,1240
