z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-6.6,x1 = -6.6,-6.6,x1 = -6.6,0.8033776531531801,0.19662234684681995,0.8033776531531801,0.19662234684681995,0.8174222104532649,0.18257778954673498,0.47003965683300536,0.5299603431669946,0.7491190375068083,0.2508809624931917,0.71512,0.15796,0.68568,0.99741,0.14924,0.2491,0.71512,0.15796,0.74697,-0.031850000000000045,0.16887,-0.010910000000000003,0.00826216620784196,0.00875445949194227,13060
-7.1,x1 = -7.1,-6.6,x1 = -6.6,0.8033776531531801,0.19662234684681995,0.8090046343049995,0.19099536569500047,0.8371601695471618,0.1628398304528382,0.5545152315427948,0.44548476845720525,0.7831762962511769,0.216823703748823,0.70355,0.15452,0.64106,0.99141,0.13632,0.24703,0.71512,0.15796,0.70798,0.007139999999999924,0.15747,0.0004899999999999904,0.001230071006791164,0.0012600858383527598,13090
-6.8,x1 = -6.8,-6.6,x1 = -6.6,0.8033776531531801,0.19662234684681995,0.8084239221255662,0.1915760778744337,0.8417419996137333,0.15825800038626672,0.4984511102955337,0.5015488897044664,0.7759756774681263,0.22402432253187374,0.70476,0.15487,0.63013,0.99999,0.13321,0.25,0.71512,0.15796,0.70099,0.014129999999999976,0.15558,0.0023799999999999932,0.0022269305651575547,0.0022991494147642545,13120
-6.5,x1 = -6.5,-6.6,x1 = -6.6,0.8033776531531801,0.19662234684681995,0.7979839392865277,0.20201606071347236,0.8418243391399635,0.15817566086003657,0.49764607613635625,0.5023539238636437,0.7722948022647693,0.22770519773523074,0.72594,0.16121,0.62993,0.99998,0.13316,0.24999,0.71512,0.15796,0.70469,0.01042999999999994,0.15676,0.0011999999999999789,0.0028424673772655847,0.0029459518518428554,13150
-6.4,x1 = -6.4,-6.6,x1 = -6.6,0.8033776531531801,0.19662234684681995,0.800078447027895,0.19992155297210504,0.8425545285846805,0.1574454714153195,0.5184098021779834,0.4815901978220166,0.7777510114937355,0.22224898850626448,0.72177,0.15995,0.62816,0.99902,0.13266,0.24966,0.71512,0.15796,0.7023,0.012819999999999943,0.15605,0.001909999999999995,0.0019553911274522925,0.002014993803577843,13180
-7.0,x1 = -7.0,-6.6,x1 = -6.6,0.8033776531531801,0.19662234684681995,0.7928291888687669,0.20717081113123328,0.846690190445317,0.15330980955468285,0.5518047777355164,0.44819522226448366,0.7855985403034593,0.21440145969654079,0.73604,0.16425,0.61806,0.99224,0.12981,0.24732,0.71512,0.15796,0.69558,0.019540000000000002,0.15415,0.00380999999999998,0.000958108167833243,0.0009788262027430397,13210
-6.0,x1 = -6.0,-6.6,x1 = -6.6,0.8033776531531801,0.19662234684681995,0.7983548766069342,0.20164512339306578,0.8498572267348617,0.15014277326513809,0.5281342023832596,0.4718657976167404,0.7849833477910926,0.21501665220890726,0.72521,0.16098,0.6102,0.99771,0.1276,0.24921,0.71512,0.15796,0.68834,0.026780000000000026,0.15212,0.005839999999999984,0.001024099564256524,0.001046970663291482,13240
-6.7,x1 = -6.7,-6.6,x1 = -6.6,0.8033776531531801,0.19662234684681995,0.7974035435174339,0.20259645648256597,0.8409076033947682,0.15909239660523178,0.4865715186641971,0.5134284813358029,0.7691203682244481,0.2308796317755517,0.72709,0.16155,0.63213,0.99948,0.13378,0.24982,0.71512,0.15796,0.70655,0.008569999999999967,0.15729,0.0006699999999999762,0.00342929197228381,0.003565670685394061,13270
-6.9,x1 = -6.9,-6.6,x1 = -6.6,0.8033776531531801,0.19662234684681995,0.7982300071316659,0.20176999286833408,0.8403370902659943,0.1596629097340054,0.5027837790761651,0.49721622092383494,0.77222896107454,0.22777103892545986,0.72545,0.16106,0.6335,0.99998,0.13417,0.24999,0.71512,0.15796,0.70744,0.00768000000000002,0.15754,0.00041999999999997595,0.002854116089222005,0.0029582254847469527,13300
-7.2,x1 = -7.2,-6.6,x1 = -6.6,0.8033776531531801,0.19662234684681995,0.7991244605052724,0.2008755394947276,0.840177410371429,0.15982258962857104,0.5464211275016944,0.4535788724983057,0.7811689585700053,0.21883104142999482,0.72368,0.16052,0.63388,0.99377,0.13428,0.24785,0.71512,0.15796,0.70617,0.008950000000000014,0.15709,0.0008699999999999819,0.001479889077826934,0.0015193619785538702,13330
