z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-4.9,x1 = -4.9,-5.2,x1 = -5.2,0.8248764562430105,0.1751235437569895,0.813755179966232,0.1862448200337679,0.8592536997836191,0.14074630021638074,0.6981821237524963,0.3018178762475036,0.8292549530931472,0.17074504690685258,0.69355,0.15156,0.58619,0.8835,0.12094,0.21072,0.66929,0.14446,0.64156,0.027730000000000032,0.13766,0.0068000000000000005,6.724584019247165e-05,6.679844616264662e-05,15230
-4.8,x1 = -4.8,-5.2,x1 = -5.2,0.8248764562430105,0.1751235437569895,0.7901340053652545,0.2098659946347455,0.8512346929201688,0.148765307079831,0.7149242110036023,0.28507578899639774,0.8226277580536071,0.17737224194639276,0.74123,0.16582,0.60674,0.86228,0.12663,0.20381,0.66929,0.14446,0.66037,0.008920000000000039,0.14283,0.0016299999999999926,1.7385622273754196e-05,1.7443839968285264e-05,15260
-5.5,x1 = -5.5,-5.2,x1 = -5.2,0.8248764562430105,0.1751235437569895,0.8136952824876312,0.1863047175123689,0.8465344542186248,0.15346554578137525,0.6422570072601732,0.3577429927398267,0.8084766021688827,0.1915233978311175,0.69368,0.1516,0.61845,0.94079,0.12991,0.22976,0.66929,0.14446,0.6785,-0.00920999999999994,0.14851,-0.004049999999999998,0.0008883143669047092,0.000909112594650232,15290
-5.7,x1 = -5.7,-5.2,x1 = -5.2,0.8248764562430105,0.1751235437569895,0.8024165558307613,0.19758344416923854,0.8443546660719482,0.1556453339280517,0.6455306489472191,0.3544693510527809,0.8050703319848804,0.19492966801511932,0.71707,0.15854,0.62379,0.938,0.13142,0.22882,0.66929,0.14446,0.68587,-0.016579999999999928,0.15066,-0.006199999999999983,0.0012837983588268216,0.0013197386610808506,15320
-5.9,x1 = -5.9,-5.2,x1 = -5.2,0.8248764562430105,0.1751235437569895,0.8136295947503953,0.18637040524960474,0.8480427498105904,0.15195725018940964,0.6258711721505235,0.37412882784947643,0.8066365428471397,0.19336345715286032,0.69382,0.15164,0.61472,0.95379,0.12887,0.23416,0.66929,0.14446,0.67791,-0.008619999999999961,0.14849,-0.004030000000000006,0.0010933717741131756,0.0011216899721855043,15350
-5.6,x1 = -5.6,-5.2,x1 = -5.2,0.8248764562430105,0.1751235437569895,0.8231356069851546,0.17686439301484552,0.8455540127966517,0.1544459872033484,0.6340225956043654,0.3659774043956347,0.808141637091368,0.19185836290863223,0.67317,0.14558,0.62086,0.94753,0.13059,0.23204,0.66929,0.14446,0.67864,-0.00934999999999997,0.14853,-0.00406999999999999,0.0009241299818137302,0.0009461869760122796,15380
-5.2,x1 = -5.2,-5.2,x1 = -5.2,0.8248764562430105,0.1751235437569895,0.8248764562430105,0.1751235437569895,0.8326386959448604,0.16736130405513971,0.6179769380829979,0.3820230619170019,0.7950463681989863,0.20495363180101384,0.66929,0.14446,0.65163,0.95946,0.13935,0.23608,0.66929,0.14446,0.70554,-0.03624999999999989,0.15629,-0.011830000000000007,0.0028372829664834835,0.002953490792681153,15410
-5.3,x1 = -5.3,-5.2,x1 = -5.2,0.8248764562430105,0.1751235437569895,0.8097418102397753,0.19025818976022463,0.8423732416284849,0.15762675837151507,0.628967886200483,0.37103211379951684,0.8017711250196159,0.19822887498038402,0.70201,0.15406,0.6286,0.95146,0.13278,0.23337,0.66929,0.14446,0.69003,-0.02073999999999998,0.15192,-0.007459999999999994,0.0017319343377838504,0.0017879559990517102,15440
-5.1,x1 = -5.1,-5.2,x1 = -5.2,0.8248764562430105,0.1751235437569895,0.8014746330930367,0.19852536690696326,0.8527533261328364,0.1472466738671637,0.6355441926043837,0.3644558073956163,0.8096318032035567,0.19036819679644332,0.71897,0.15911,0.60291,0.94632,0.12557,0.23163,0.66929,0.14446,0.67109,-0.0017999999999999128,0.14663,-0.0021700000000000053,0.0007700028399899566,0.0007868181780468289,15470
-4.4,x1 = -4.4,-5.2,x1 = -5.2,0.8248764562430105,0.1751235437569895,0.7997050989800202,0.20029490101997988,0.8452635194897453,0.15473648051025457,0.7348283692255215,0.2651716307744785,0.823143921998446,0.17685607800155392,0.72252,0.16018,0.62157,0.83445,0.13079,0.19486,0.66929,0.14446,0.66421,0.0050800000000000844,0.14362,0.0008400000000000074,1.0336076701519164e-05,1.0362785188052035e-05,15500
