z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-4.3,x1 = -4.3,-4.0,x1 = -4.0,0.7944613127779075,0.2055386872220924,0.7902839331513208,0.20971606684867913,0.8010250492800044,0.1989749507199956,0.6774097242963215,0.32259027570367854,0.7751009295222052,0.22489907047779484,0.74094,0.16574,0.71987,0.90718,0.15938,0.21853,0.73287,0.16329,0.75915,-0.02627999999999997,0.17178,-0.008489999999999998,0.0010981169722268473,0.0011222961333485874,17090
-4.4,x1 = -4.4,-4.0,x1 = -4.0,0.7944613127779075,0.2055386872220924,0.8019435887650556,0.19805641123494433,0.7969975883458451,0.20300241165415497,0.6891576488383845,0.3108423511616155,0.7756391969392039,0.2243608030607961,0.71802,0.15883,0.72789,0.89414,0.16179,0.21422,0.73287,0.16329,0.76082,-0.02795000000000003,0.17217,-0.008879999999999999,0.0010391166735351717,0.0010613945645966717,17120
-3.6,x1 = -3.6,-4.0,x1 = -4.0,0.7944613127779075,0.2055386872220924,0.659418088185667,0.3405819118143329,0.7980419013235605,0.20195809867643968,0.7671794545066949,0.23282054549330508,0.7875307101834041,0.21246928981659585,0.92537,0.22459,0.72583,0.7829,0.16117,0.17862,0.73287,0.16329,0.74527,-0.012399999999999967,0.16711,-0.003820000000000018,0.00014469229483577654,0.000145873968831969,17150
-4.2,x1 = -4.2,-4.0,x1 = -4.0,0.7944613127779075,0.2055386872220924,0.7894065892784219,0.21059341072157806,0.7989363542511273,0.20106364574887253,0.6698499680964387,0.3301500319035614,0.7717516119130887,0.22824838808691114,0.74262,0.16624,0.72405,0.91508,0.16064,0.22115,0.73287,0.16329,0.76428,-0.03140999999999994,0.17338,-0.010090000000000016,0.001500108851596113,0.001538488211138677,17180
-4.0,x1 = -4.0,-4.0,x1 = -4.0,0.7944613127779075,0.2055386872220924,0.7944613127779075,0.2055386872220924,0.7780426516302307,0.2219573483697693,0.6509637736190992,0.34903622638090065,0.7519230258701662,0.24807697412983365,0.73287,0.16329,0.76373,0.9332,0.17269,0.22721,0.73287,0.16329,0.79856,-0.06569000000000003,0.1839,-0.020610000000000017,0.005056655267987292,0.005285896813252901,17210
-4.1,x1 = -4.1,-4.0,x1 = -4.0,0.7944613127779075,0.2055386872220924,0.7937309987565839,0.2062690012434162,0.7925232533069012,0.20747674669309882,0.6781644416048912,0.3218355583951089,0.7689345754337439,0.23106542456625637,0.73429,0.16372,0.73663,0.90637,0.16443,0.21826,0.73287,0.16329,0.77164,-0.03876999999999997,0.17553,-0.012240000000000001,0.0018841183034416648,0.0019378729817886124,17240
-3.7,x1 = -3.7,-4.0,x1 = -4.0,0.7944613127779075,0.2055386872220924,0.6970819456086763,0.30291805439132363,0.8012260514761238,0.19877394852387634,0.7549816952133722,0.2450183047866278,0.7872178010504318,0.2127821989495682,0.88483,0.21116,0.71947,0.80329,0.15926,0.18498,0.73287,0.16329,0.74486,-0.011989999999999945,0.16705,-0.0037600000000000133,0.00015793831657187618,0.00015928519206979616,17270
-3.9,x1 = -3.9,-4.0,x1 = -4.0,0.7944613127779075,0.2055386872220924,0.7187875067388867,0.2812124932611133,0.7919428566662701,0.20805714333373,0.7442506669944654,0.2557493330055346,0.77853121709958,0.22146878290042007,0.8571,0.20213,0.73775,0.82026,0.16477,0.19034,0.73287,0.16329,0.76095,-0.028079999999999994,0.17196,-0.008670000000000011,0.000749051661524518,0.0007627553721905461,17300
-4.6,x1 = -4.6,-4.0,x1 = -4.0,0.7944613127779075,0.2055386872220924,0.7792439321345005,0.22075606786549945,0.7974393539508577,0.20256064604914226,0.6757144824547954,0.3242855175452045,0.7705678499579538,0.22943215004204617,0.76155,0.17202,0.72702,0.90898,0.16153,0.21912,0.73287,0.16329,0.76719,-0.03432000000000002,0.17424,-0.010950000000000015,0.0016564117629536135,0.0017008503000055485,17330
-3.4,x1 = -3.4,-4.0,x1 = -4.0,0.7944613127779075,0.2055386872220924,0.690593833134908,0.3094061668650919,0.7977612231883715,0.20223877681162855,0.7579566299357381,0.24204337006426196,0.78544543656645,0.21455456343354992,0.89249,0.21367,0.72638,0.79842,0.16134,0.18346,0.73287,0.16329,0.74867,-0.015799999999999925,0.16818,-0.0048900000000000055,0.0002436886007603986,0.0002462621052499638,17360
