note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 3,3,0,0.6,0,3,,,,,,,,,,,,,,,
action = 1,1,0,0.6,1,3,,,,,,,,,,,,,,,
action = 1,1,1,-0.4,2,3,,,,,,,,,,,,,,,
action = 4,4,1,-0.4,3,3,,,,,,,,,,,,,,,
action = 0,0,0,0.6,4,3,,,,,,,,,,,,,,,
action = 1,1,0,0.6,5,3,0.33241,0.41976,0.38996,0.37804,0.41395,0.47107324271285034,0.49351798346159587,0.4877396846679589,0.4849020519651366,0.49254441424099005,2.6877762135642516,2.8873499173079793,2.8286584233397947,2.802550259825683,2.87667207120495
action = 4,4,0,0.6,6,3,0.25782,0.36715,0.34675,0.31884,0.48794,0.4374357095619881,0.4820269701998012,0.4759411728354671,0.46602575036150096,0.49984997749324744,2.4449985478099405,2.777284850999006,2.7264558641773355,2.648968751807505,2.9871898874662373
action = 4,4,0,0.6,7,3,0.24592,0.26735,0.25525,0.25892,0.333,0.4306274491947767,0.44258332548798085,0.4360045871318328,0.4380410939626555,0.47128547611824406,2.3990572459738835,2.4802666274399043,2.435272935659164,2.449125469813277,2.6894273805912206
action = 1,1,0,0.6,8,3,0.24139,0.25419,0.22032,0.22985,0.22293,0.4279252271133358,0.435407854775267,0.4144635086470219,0.4207374478222731,0.41620908207294083,2.381016135566679,2.431229273876335,2.29263754323511,2.3335372391113656,2.303975410364704
action = 1,1,0,0.6,9,3,0.22089,0.27035,0.25397,0.2373,0.22307,0.4148493702538308,0.4441396176879518,0.43528151810064253,0.4254291950489529,0.4163051765231847,2.2951368512691537,2.4910480884397592,2.4303775905032126,2.3644459752447644,2.3045958826159234
action = 1,1,0,0.6,10,3,0.20807,0.24655,0.23314,0.20838,0.24352,0.40593102862432184,0.4309988399056313,0.42283566547773616,0.4061526806510084,0.42920857400569246,2.2377251431216094,2.4015441995281566,2.347318327388681,2.239143403255042,2.3895628700284623
action = 1,1,0,0.6,11,3,0.17701,0.20207,0.18954,0.18547,0.18259,0.381680494654888,0.40154700845604613,0.39193111639674644,0.3886772439955805,0.38632887544163713,2.08541247327444,2.2098050422802307,2.149195581983732,2.1288562199779024,2.1142343772081857
action = 4,4,0,0.6,12,3,0.14937,0.1757,0.16996,0.1618,0.18975,0.3564547657136877,0.38056536889212605,0.3756061767330245,0.3682662080615054,0.39210967853395307,1.9316438285684387,2.0785268444606304,2.0479908836651224,2.003131040307527,2.1502983926697654
action = 4,4,1,-0.4,13,3,0.16275,0.15424,0.17652,0.17842,0.18004,0.36914766693018664,0.361178626167164,0.381261065413189,0.38287073536638966,0.38421348232460556,2.008488334650933,1.96013313083582,2.0828253270659447,2.092773676831948,2.101107411623028
action = 4,4,0,0.6,14,3,0.22114,0.20331,0.24756,0.2283,0.32737,0.4150180718956706,0.40245496642481626,0.4315900832966392,0.41973801352748596,0.4692547282660027,2.296230359478353,2.2155848321240814,2.405510416483196,2.3269900676374298,2.6736436413300133
action = 4,4,0,0.6,15,3,0.18957,0.21494,0.22044,0.20139,0.30248,0.3919566302539096,0.41077974633616005,0.4145479465634826,0.40103615797082437,0.4593364779766571,2.1493531512695476,2.2688387316808,2.293179732817413,2.206570789854122,2.5991623898832854
action = 1,1,0,0.6,16,3,0.16984,0.1952,0.1839,0.15577,0.16949,0.37549966711037175,0.39635842365212826,0.387401600409704,0.36262928728937494,0.3751799568207236,2.047338335551859,2.176992118260641,2.12090800204852,1.9689164364468748,2.045389784103618
action = 2,2,1,-0.4,17,3,0.18743,0.18361,0.22655,0.18778,0.19991,0.39025632602175714,0.3871692136521188,0.4185928809714757,0.3905380903317882,0.3999374951164244,2.138711630108786,2.119456068260594,2.3195144048573786,2.140470451658941,2.199597475582122
action = 2,2,1,-0.4,18,3,0.2202,0.18679,0.38908,0.22237,0.22359,0.4143790535246684,0.38974350539810154,0.48754486972995625,0.41583650633391966,0.4166533331199932,2.2920952676233424,2.1355075269905077,2.826804348649781,2.3015525316695986,2.306856665599966
action = 2,2,1,-0.4,19,3,0.27187,0.28841,0.52974,0.33624,0.296,0.4449269602979797,0.4530231782149783,0.49911922423405014,0.47241930527868986,0.4564865824972296,2.4965048014898983,2.5535258910748913,3.0253361211702505,2.6983365263934496,2.578432912486148
action = 2,2,0,0.6,20,3,0.28492,0.24819,0.5488,0.33084,0.34907,0.45137567502026515,0.4319606463556605,0.4976143084759521,0.47051036120366146,0.47667599058479965,2.541798375101326,2.4079932317783026,3.0368715423797603,2.6833918060183075,2.7324499529239983
action = 2,2,0,0.6,21,3,0.30983,0.30195,0.44655,0.31762,0.31834,0.46241756022019753,0.4591078304712304,0.4971317732754566,0.46555343409752653,0.4658325879540846,2.6219178011009876,2.597489152356152,2.932208866377283,2.6453871704876324,2.647502939770423
action = 2,2,0,0.6,22,3,0.27842,0.27679,0.38011,0.29089,0.32591,0.4482186966202994,0.4474147963579211,0.48541734620839416,0.45416957185615153,0.468710998377465,2.519513483101497,2.5138639817896054,2.807196731041971,2.5617378592807576,2.669464991887325
action = 2,2,0,0.6,23,3,0.24732,0.2703,0.34835,0.27954,0.28898,0.4314510400960925,0.44411710167477225,0.47644516998286385,0.4487761134463375,0.45328798792820446,2.404575200480463,2.490885508373861,2.7305758499143193,2.523420567231687,2.5554199396410224
action = 2,2,0,0.6,24,3,0.25618,0.26735,0.31051,0.25056,0.29494,0.43652033171434296,0.44258332548798085,0.4626986060061128,0.43333589742831136,0.45601535061881415,2.438781658571715,2.4802666274399043,2.624003030030564,2.417239487141557,2.575016753094071
action = 2,2,0,0.6,25,3,0.272,0.26576,0.32644,0.27699,0.31588,0.44498314574824066,0.4417352148063362,0.4689136381040756,0.44751536286478477,0.46486557196677836,2.496915728741203,2.474436074031681,2.6710081905203777,2.5145668143239237,2.640207859833892
action = 4,4,0,0.6,26,3,0.22915,0.24203,0.29523,0.26644,0.29855,0.4202856171700383,0.42831063493684113,0.4561469061607236,0.44209727436391194,0.4576243000540946,2.330578085850192,2.383583174684206,2.5759645308036183,2.4769263718195598,2.586671500270473
action = 2,2,1,-0.4,27,3,0.24424,0.24892,0.30013,0.25543,0.28501,0.4296393836696073,0.43238871400627465,0.4583121207212395,0.43610778484223367,0.45141998183509774,2.3924369183480363,2.410863570031373,2.5916906036061977,2.4359689242111684,2.5421099091754886
