note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 2,2,0,0.6,0,2,,,,,,,,,,,,,,,
action = 2,2,1,-0.4,1,2,,,,,,,,,,,,,,,
action = 3,3,1,-0.4,2,2,,,,,,,,,,,,,,,
action = 4,4,0,0.6,3,2,,,,,,,,,,,,,,,
action = 0,0,0,0.6,4,2,,,,,,,,,,,,,,,
action = 3,3,1,-0.4,5,2,0.36842,0.42037,0.3937,0.42092,0.38599,0.48237951863651923,0.4936192864951693,0.48856934001224434,0.49371044145328746,0.4868264577855234,2.780317593182596,2.8884664324758464,2.8365467000612217,2.8894722072664374,2.820122288927617
action = 3,3,0,0.6,6,2,0.31253,0.42393,0.45879,0.49376,0.38358,0.4635191473930716,0.4941760819788833,0.4982971001320397,0.499959998399872,0.48626124665656834,2.6301257369653577,2.8948104098944163,2.9502755006601986,2.99355999199936,2.8148862332828415
action = 2,2,1,-0.4,7,2,0.48011,0.56142,0.59083,0.55241,0.50867,0.49959983987187184,0.49621567891391744,0.49168079075758087,0.49724239561807276,0.4999199935989758,2.978109199359359,3.0424983945695874,3.0492339537879043,3.038621978090364,3.0082699679948792
action = 2,2,1,-0.4,8,2,0.47607,0.53073,0.56042,0.54326,0.46918,0.4994296747290854,0.49905911473491793,0.49633657934913483,0.4981264899601305,0.4990490957811666,2.9732183736454267,3.02602557367459,3.0421028967456745,3.0338924498006525,2.964425478905833
action = 2,2,0,0.6,9,2,0.45767,0.51708,0.5672,0.53678,0.4945,0.498206784377732,0.49970991585118657,0.4954593827954013,0.49864817256257943,0.499969999099946,2.9487039218886606,3.0156295792559327,3.0444969139770066,3.030020862812897,2.99434999549973
action = 3,3,0,0.6,10,2,0.4199,0.46903,0.50624,0.56523,0.4565,0.49353824573177707,0.49903907662626984,0.499959998399872,0.4957216961158751,0.498106414333323,2.8875912286588856,2.964225383131349,3.00603999199936,3.0438384805793754,2.947032071666615
action = 3,3,0,0.6,11,2,0.39019,0.43206,0.46363,0.48766,0.38508,0.4877909388252308,0.4953584560699454,0.4986782529848279,0.49984997749324744,0.4866107273786717,2.8291446941261538,2.908852280349727,2.9570212649241396,2.986909887466237,2.8181336368933585
action = 3,3,1,-0.4,12,2,0.41272,0.45073,0.46304,0.46954,0.39595,0.49232103347307843,0.4975640662266519,0.49862811793961237,0.499069133487536,0.4890500996830488,2.8743251673653925,2.9385503311332597,2.9561805896980617,2.96488566743768,2.841200498415244
action = 1,1,0,0.6,13,2,0.42692,0.47391,0.46554,0.45309,0.39812,0.494631175725914,0.4993195369700649,0.4988085805196218,0.4977951385861457,0.4895099590406716,2.9000758786295697,2.9705076848503245,2.959582902598109,2.9420656929307287,2.8456697952033583
action = 3,3,0,0.6,14,2,0.29639,0.29463,0.39605,0.46416,0.28574,0.45666180046069105,0.455872789273499,0.48908077042549936,0.4987183573922259,0.45176321231370753,2.5796990023034554,2.5739939463674952,2.841453852127497,2.9577517869611296,2.544556061568538
action = 2,2,1,-0.4,15,2,0.33914,0.34584,0.44421,0.43252,0.31684,0.4734237002939333,0.475646927878232,0.49688026726767887,0.49542910693660297,0.46524187257812466,2.7062585014696667,2.72407463939116,2.9286113363383945,2.9096655346830147,2.6430493628906233
action = 2,2,1,-0.4,16,2,0.32735,0.3667,0.43275,0.4031,0.30296,0.46924407295137993,0.4819024797612064,0.4954593827954013,0.4905201321046874,0.45953237100339295,2.6735703647568996,2.776212398806032,2.9100469139770064,2.8557006605234374,2.6006218550169646
action = 2,2,1,-0.4,17,2,0.34886,0.39711,0.55367,0.49117,0.36658,0.476613050597652,0.4892954117912818,0.49711165747747255,0.4999199935989758,0.4818713521262703,2.73192525298826,2.843587058956409,3.039228287387363,2.990769967994879,2.7759367606313514
action = 2,2,1,-0.4,18,2,0.33411,0.36532,0.54974,0.45683,0.30334,0.47167785616880514,0.4815184316306075,0.4975238687741524,0.49813652747013043,0.4596955514250709,2.6924992808440256,2.7729121581530376,3.037359343870762,2.9475126373506524,2.6018177571253545
action = 2,2,0,0.6,19,2,0.39118,0.3983,0.61474,0.53031,0.34034,0.4880163931672788,0.4895508145228644,0.4866621004351993,0.4990791520390328,0.4738248621590049,2.831261965836394,2.846054072614322,3.0480505021759963,3.025705760195164,2.7094643107950245
action = 2,2,1,-0.4,20,2,0.37907,0.39058,0.5617,0.49381,0.38978,0.48515976749932593,0.48788318273947506,0.4961753722223625,0.499959998399872,0.4876986774638619,2.8048688374966297,2.8299959136973754,3.0425768611118125,2.9936099919993597,2.8282733873193098
action = 2,2,1,-0.4,21,2,0.33241,0.362,0.59144,0.51839,0.35192,0.47107324271285034,0.48058297930742405,0.4915689168366934,0.49965988432132513,0.47756674926129433,2.6877762135642516,2.76491489653712,3.049284584183467,3.0166894216066256,2.739753746306472
action = 2,2,0,0.6,22,2,0.37287,0.41475,0.60097,0.53683,0.368,0.4835700569720999,0.4926763643610276,0.48969378186781176,0.49863814535191747,0.482265487050442,2.7907202848604995,2.878131821805138,3.0494389093390586,3.0300207267595876,2.7793274352522097
action = 2,2,0,0.6,23,2,0.40165,0.40831,0.57362,0.48747,0.36088,0.4902346376991328,0.49151805663678316,0.494550300778394,0.4998399743918047,0.4802499349297197,2.852823188495664,2.865900283183916,3.04637150389197,2.9866698719590237,2.762129674648598
action = 2,2,0,0.6,24,2,0.33819,0.36137,0.55523,0.49972,0.35535,0.47309618472357184,0.4803956702552595,0.49694064031833823,0.5,0.47862302493716286,2.7036709236178593,2.7633483512762975,3.039933201591691,2.99972,2.7484651246858145
action = 2,2,1,-0.4,25,2,0.32513,0.38044,0.54208,0.40934,0.3113,0.468422885862764,0.4854997425334024,0.49822685596021415,0.491711297409364,0.46302267763037264,2.66724442931382,2.807938712667012,3.033214279801071,2.8678964870468198,2.6264133881518634
action = 2,2,1,-0.4,26,2,0.36701,0.39209,0.53735,0.47508,0.36806,0.4819854769596279,0.4882110199493658,0.4985980344927164,0.49937961512260387,0.48227585467240636,2.77693738479814,2.833145099746829,3.030340172463582,2.9719780756130194,2.7794392733620317
action = 2,2,1,-0.4,27,2,0.35049,0.38168,0.52487,0.44454,0.33068,0.47712681752339176,0.48579831205964474,0.49937961512260387,0.4969104547099004,0.47045722441046645,2.736124087616959,2.810671560298224,3.021768075613019,2.929092273549502,2.682966122052332
action = 2,2,0,0.6,28,2,0.31647,0.36423,0.56763,0.47513,0.28301,0.46510213931995625,0.48121720667490686,0.4954089220028239,0.49937961512260387,0.45046642494197053,2.641980696599781,2.7703160333745345,3.0446746100141193,2.9720280756130193,2.5353421247098527
action = 2,2,1,-0.4,29,2,0.34393,0.3916,0.52478,0.4878,0.32152,0.47501578921126403,0.48810859447463123,0.49938962744534454,0.49984997749324744,0.4670653059262698,2.71900894605632,2.832142972373156,3.021728137226723,2.9870498874662372,2.6568465296313493
action = 2,2,1,-0.4,30,2,0.37311,0.39636,0.59211,0.50581,0.3117,0.48363209157374987,0.4891421061409455,0.4914468435141282,0.499969999099946,0.463184628415063,2.7912704578687495,2.8420705307047274,3.049344217570641,3.00565999549973,2.6276231420753153
action = 2,2,0,0.6,31,2,0.4153,0.4149,0.56132,0.46504,0.34715,0.49277784041086914,0.4927068093704409,0.49622575507524797,0.49877850795718937,0.47606722214410013,2.879189202054346,2.8784340468522043,3.04244877537624,2.958932539785947,2.7274861107205006
action = 2,2,0,0.6,32,2,0.39556,0.40761,0.50624,0.48756,0.38368,0.48896830163109756,0.49138579548049616,0.499959998399872,0.49984997749324744,0.4862818112987571,2.840401508155488,2.8645389774024808,3.00603999199936,2.9868098874662374,2.8150890564937856
action = 2,2,0,0.6,33,2,0.33987,0.37829,0.56734,0.45526,0.34329,0.4736665493783575,0.4849639161834621,0.4954492910480345,0.4979959839195493,0.4748052232231655,2.7082027468917875,2.8031095809173108,3.0445864552401725,2.9452399195977463,2.7173161161158275
action = 2,2,0,0.6,34,2,0.31625,0.34932,0.53102,0.44017,0.33219,0.4650161287525412,0.4767494100678049,0.49903907662626984,0.49640709100495334,0.4709989384276784,2.641330643762706,2.7330670503390246,3.0262153831313494,2.9222054550247667,2.687184692138392
