z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
0.13,0.59,x1 = 0.13; x2 = 0.59,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.24453635472936286,0.7554636452706373,0.3947145315703991,0.605285468429601,0.18754249161877384,0.8124575083812262,0.23820358707039024,0.76179641292961,0.8025,0.96777,0.6963,0.76372,0.76268,0.0010399999999999299,0.0007391578696459705,0.0007514646050330656
0.05,0.65,x1 = 0.05; x2 = 0.65,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.41507126980196063,0.5849287301980393,0.678636811281939,0.32136318871806097,0.07471381871570967,0.9252861812842902,0.3253849021027745,0.6746150978972253,0.97909,0.90586,0.38327,0.76372,0.60018,0.1635399999999999,0.02607577448732437,0.028241429726270584
-0.03,0.59,x1 = -0.03; x2 = 0.59,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.08048832193387029,0.9195116780661298,0.6684123955973297,0.3315876044026704,0.08698236767366448,0.9130176323263355,0.13378069494320363,0.8662193050567965,0.4039,0.91654,0.42632,0.76372,0.46578,0.2979399999999999,0.02884466801718663,0.02526314584869542
-0.09,0.52,x1 = -0.09; x2 = 0.52,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.060774230458175704,0.9392257695418245,0.5987103993523938,0.4012896006476062,0.1453168625074973,0.8546831374925027,0.17287150580395644,0.8271284941960437,0.33051,0.9717,0.598,0.76372,0.62071,0.14300999999999997,0.00787537632588254,0.007395495955942924
0.01,0.64,x1 = 0.01; x2 = 0.64,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.37114408505175145,0.6288559149482486,0.735870296902721,0.26412970309727907,0.05737345748483602,0.9426265425151639,0.30919354616109207,0.6908064538389078,0.95155,0.83291,0.31693,0.76372,0.50843,0.2552899999999999,0.01895157854078075,0.020340724948998495
0.04,0.62,x1 = 0.04; x2 = 0.62,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.34960090275360584,0.6503990972463942,0.6445711824739772,0.35542881752602284,0.06561764817736483,0.9343823518226353,0.2680203264198512,0.7319796735801489,0.93371,0.93882,0.34935,0.76372,0.55543,0.20828999999999998,0.005626877623337065,0.00587114971644568
0.05,0.57,x1 = 0.05; x2 = 0.57,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.19001696990037686,0.8099830300996231,0.540023622349002,0.4599763776509979,0.112174338225061,0.8878256617749389,0.1934729627683377,0.8065270372316622,0.70151,0.99537,0.50644,0.76372,0.59934,0.16437999999999997,0.0025097757972198723,0.002426391829657905
-0.02,0.64,x1 = -0.02; x2 = 0.64,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.1769090803460977,0.8230909196539024,0.7981523645179569,0.2018476354820431,0.04221184042507794,0.9577881595749222,0.17594458333869628,0.8240554166613039,0.67327,0.72561,0.25234,0.76372,0.33607,0.42765,0.006860483692195815,0.006472298842447592
0.03,0.59,x1 = 0.03; x2 = 0.59,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.20924672755717513,0.7907532724428249,0.5367796965155722,0.46322030348442783,0.10429405347976714,0.8957059465202327,0.19479025900046995,0.8052097409995299,0.74004,0.99609,0.48246,0.76372,0.58994,0.17377999999999993,0.002275478569987034,0.002203656717536799
0.08,0.53,x1 = 0.08; x2 = 0.53,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.15689770637397954,0.8431022936260204,0.5089655371958732,0.4910344628041267,0.1377114119942741,0.8622885880057259,0.19596033272028324,0.8040396672797168,0.62684,0.99977,0.57821,0.76372,0.64435,0.11936999999999998,0.002077629680023712,0.0020150944069627953
0.05,0.6,x1 = 0.05; x2 = 0.6,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.3833660008487954,0.6166339991512045,0.6727705070080273,0.32722949299197274,0.08519601044430407,0.9148039895556959,0.3104520953926829,0.689547904607317,0.96038,0.91207,0.42023,0.76372,0.60878,0.15493999999999997,0.019468730052371305,0.0209112914462541
-0.08,0.63,x1 = -0.08; x2 = 0.63,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.16944163184847252,0.8305583681515275,0.7535386911937195,0.24646130880628045,0.0625811272378082,0.9374188727621918,0.17965810441254315,0.820341895587457,0.65643,0.80562,0.33761,0.76372,0.41691,0.34680999999999995,0.005738675174214704,0.005443536035683677
0.07,0.64,x1 = 0.07; x2 = 0.64,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.4337158740055074,0.5662841259944926,0.6083578282625072,0.39164217173749283,0.08557058444101562,0.9144294155589844,0.3123117108139841,0.6876882891860159,0.98729,0.96585,0.42151,0.76372,0.6576,0.10611999999999999,0.020244281502565173,0.021767891642318418
0.04,0.5,x1 = 0.04; x2 = 0.5,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.14048422732337484,0.8595157726766252,0.541159542070689,0.458840457929311,0.12184011280602847,0.8781598871939715,0.18074787882795285,0.8192521211720472,0.58551,0.99511,0.53463,0.76372,0.59932,0.1644,0.005430663549334587,0.0051594608222827396
-0.05,0.63,x1 = -0.05; x2 = 0.63,-0.0,0.6,x1 = -0.0; x2 = 0.6,0.22195652875223634,0.7780434712477635,0.12973171772387998,0.8702682822761201,0.7844924740744051,0.21550752592559488,0.048323376817807996,0.951676623182192,0.14382785834014442,0.8561721416598557,0.5567,0.75188,0.27923,0.76372,0.34055,0.42316999999999994,0.021848787306844558,0.01952451947503609
