z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
2.6,x1 = 2.6,3.0,x1 = 3.0,0.5011590877786155,0.4988409122213846,0.485085627144033,0.514914372855967,0.5149760299061982,0.4850239700938018,0.5086512099495406,0.49134879005045934,0.5117192892047889,0.488280710795211,0.99936,0.24978,0.99935,0.99978,0.24978,0.24993,1.0,0.25,0.99957,0.00043000000000004146,0.24986,0.00014000000000000123,0.00022310123620305003,0.00022306077407731155,27940
3.0,x1 = 3.0,3.0,x1 = 3.0,0.5011590877786155,0.4988409122213846,0.5011590877786155,0.4988409122213846,0.561446751128817,0.4385532488711831,0.39760494304287297,0.602395056957127,0.47971575412322376,0.5202842458767765,1.0,0.25,0.98908,0.96953,0.24622,0.23952,1.0,0.25,0.97933,0.020669999999999966,0.24288,0.0071199999999999875,0.0009203626734211427,0.0009198591630862549,27970
2.7,x1 = 2.7,3.0,x1 = 3.0,0.5011590877786155,0.4988409122213846,0.46593466708082226,0.5340653329191778,0.49965117638261863,0.5003488236173814,0.49378235058820613,0.5062176494117938,0.4965168399808811,0.503483160019119,0.99665,0.24884,1.0,0.99989,0.25,0.24996,1.0,0.25,0.99994,5.999999999994898e-05,0.24998,1.9999999999992246e-05,4.310178168262773e-05,4.310116164321729e-05,28000
3.1,x1 = 3.1,3.0,x1 = 3.0,0.5011590877786155,0.4988409122213846,0.4724292154101727,0.5275707845898274,0.5178833735700701,0.48211662642992986,0.47858814383733794,0.5214118561626622,0.49715235838933514,0.502847641610665,0.99781,0.24924,0.99908,0.99868,0.24968,0.24954,1.0,0.25,0.99887,0.0011299999999999644,0.24961,0.00039000000000000146,3.2108168988766e-05,3.210787934480701e-05,28030
3.2,x1 = 3.2,3.0,x1 = 3.0,0.5011590877786155,0.4988409122213846,0.4962878378248988,0.5037121621751012,0.5181866856683602,0.48181331433163976,0.4662592654352461,0.5337407345647539,0.4920302125465632,0.5079697874534368,0.99996,0.24999,0.99905,0.99671,0.24967,0.24886,1.0,0.25,0.99787,0.0021299999999999653,0.24926,0.0007399999999999907,0.00016669199887773753,0.0001666781792605508,28060
2.5,x1 = 2.5,3.0,x1 = 3.0,0.5011590877786155,0.4988409122213846,0.5736627751295872,0.42633722487041287,0.49931262379493224,0.5006873762050678,0.493070748443395,0.5069292515566051,0.4966514799795708,0.5033485200204293,0.98429,0.24457,1.0,0.99986,0.25,0.24995,1.0,0.25,0.99994,5.999999999994898e-05,0.24998,1.9999999999992246e-05,4.063779355541631e-05,4.0637258802328144e-05,28090
3.5,x1 = 3.5,3.0,x1 = 3.0,0.5011590877786155,0.4988409122213846,0.3948772527081923,0.6051227472918077,0.5149938215772222,0.4850061784227778,0.4963707831616218,0.5036292168383781,0.5037245974082531,0.49627540259174674,0.96787,0.23895,0.99935,0.99996,0.24978,0.24999,1.0,0.25,0.99972,0.00027999999999994696,0.24991,9.000000000000674e-05,1.316413212981097e-05,1.3163912211015556e-05,28120
2.8,x1 = 2.8,3.0,x1 = 3.0,0.5011590877786155,0.4988409122213846,0.4267986184824302,0.5732013815175698,0.5027478877566711,0.4972521122433289,0.49054397565476293,0.509456024345237,0.4957525884799384,0.5042474115200616,0.98448,0.24464,0.99998,0.99974,0.24999,0.24991,1.0,0.25,0.99984,0.000160000000000049,0.24994,6.0000000000004494e-05,5.846224734545706e-05,5.84609457872547e-05,28150
2.9,x1 = 2.9,3.0,x1 = 3.0,0.5011590877786155,0.4988409122213846,0.4545986003252094,0.5454013996747906,0.5209213669791115,0.4790786330208884,0.4964230691771653,0.5035769308228347,0.5075599610682802,0.4924400389317197,0.99404,0.24794,0.99874,0.99996,0.24956,0.24999,1.0,0.25,0.99941,0.0005899999999999794,0.24979,0.00020999999999998797,8.195275664042712e-05,8.194665786050766e-05,28180
3.8,x1 = 3.8,3.0,x1 = 3.0,0.5011590877786155,0.4988409122213846,0.3862737492914084,0.6137262507085917,0.5181147616453216,0.48188523835467845,0.49343352697082493,0.506566473029175,0.5029672400256839,0.4970327599743161,0.96235,0.23707,0.99905,0.99988,0.24967,0.24996,1.0,0.25,0.99956,0.00043999999999999595,0.24985,0.00015000000000001124,6.538980085307559e-06,6.538915034160148e-06,28210
