x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
-16.0,x1 = -16.0,0.9088036253501615,0.09119637464983857,0.44045,0.1824255304737224,0.8175744695262777,0.2450850241603249,0.7549149758396752,0.18813984913533502,0.8118601508646651,0.15971377481496452,0.8402862251850355,0.68535,0.80339,0.63362,0.69756,0.69611,0.00276,0.00288,3.4,False,False,0.61985,0.01377
-11.2,x1 = -11.2,0.9199986775521838,0.08000132244781619,0.40218,0.18242552380635632,0.8175744761936434,0.2450850131323717,0.7549149868676281,0.18743836581634238,0.8125616341836573,0.15971377481496452,0.8402862251850355,0.68535,0.80339,0.63362,0.69608,0.69479,0.00263,0.00274,3.4,False,False,0.61985,0.01377
13.4,x1 = 13.4,0.0556951668576239,0.9443048331423762,0.31011,0.2942149783515161,0.7057850216484837,0.26894142136999516,0.7310585786300049,0.27034903634316665,0.7296509636568335,0.15971377481496452,0.8402862251850355,0.8741,0.83994,0.63362,0.84197,0.84184,0.03457,0.03928,3.4,False,False,0.61985,0.01377
-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.38489,0.1480471961522176,0.8519528038477822,0.24508501864634819,0.7549149813536519,0.15534054697668528,0.8446594530233147,0.15971377481496452,0.8402862251850355,0.60493,0.80339,0.63362,0.62305,0.61985,7e-05,7e-05,3.4,True,True,0.61985,0.01377
3.4,x1 = 3.4,0.15971377481496452,0.8402862251850355,0.63362,0.5,0.5,0.182425528251267,0.8175744717487328,0.23314654591912545,0.7668534540808742,0.15971377481496452,0.8402862251850355,1.0,0.68535,0.63362,0.78346,0.7356,0.01642,0.01807,3.4,False,False,0.61985,0.01377
-6.5,x1 = -6.5,0.9261418314538336,0.07385816854616647,0.38016,0.13296422989056964,0.8670357701094302,0.20181322706107535,0.7981867729389246,0.13804929072782338,0.8619507092721765,0.15971377481496452,0.8402862251850355,0.56551,0.72554,0.63362,0.57911,0.57733,0.00189,0.00182,3.4,False,False,0.61985,0.01377
-5.5,x1 = -5.5,0.9404483899085436,0.05955161009145622,0.32566,0.11920291732853858,0.8807970826714613,0.22270013882530887,0.7772998611746911,0.1253663435086633,0.8746336564913364,0.15971377481496452,0.8402862251850355,0.52707,0.76507,0.63362,0.54459,0.54124,0.00501,0.00468,3.4,False,False,0.61985,0.01377
-6.4,x1 = -6.4,0.9252538081851018,0.07474619181489832,0.38339,0.13296423847995256,0.8670357615200475,0.22270013882530884,0.777299861174691,0.13967165529984918,0.860328344700151,0.15971377481496452,0.8402862251850355,0.56551,0.76507,0.63362,0.58338,0.58043,0.00161,0.00155,3.4,False,False,0.61985,0.01377
-5.4,x1 = -5.4,0.9434788199710731,0.05652118002892685,0.31348,0.13296424535145937,0.8670357546485408,0.2450850076183953,0.7549149923816048,0.13930144314052936,0.8606985568594707,0.15971377481496452,0.8402862251850355,0.56551,0.80339,0.63362,0.58241,0.57896,0.00167,0.00161,3.4,False,False,0.61985,0.01377
-5.4,x1 = -5.4,0.9434788199710731,0.05652118002892685,0.31348,0.13296424535145937,0.8670357546485408,0.2450850076183953,0.7549149923816048,0.13930144314052936,0.8606985568594707,0.15971377481496452,0.8402862251850355,0.56551,0.80339,0.63362,0.58241,0.57896,0.00167,0.00161,3.4,False,False,0.61985,0.01377
10.4,x1 = 10.4,0.04498290476641119,0.9550170952335888,0.26469,0.26894142722948733,0.7310585727705127,0.18242553047372237,0.8175744695262777,0.1863172668182676,0.8136827331817323,0.15971377481496452,0.8402862251850355,0.83994,0.68535,0.63362,0.6937,0.6923,0.00243,0.00253,3.4,False,False,0.61985,0.01377
7.0,x1 = 7.0,0.022947912142130957,0.9770520878578692,0.15769,0.2942149597859341,0.7057850402140657,0.16451647108926923,0.8354835289107305,0.16749278061284747,0.8325072193871524,0.15971377481496452,0.8402862251850355,0.8741,0.64501,0.63362,0.65194,0.65027,0.00022,0.00022,3.4,True,False,0.61985,0.01377
-5.7,x1 = -5.7,0.9446324627930334,0.05536753720696662,0.30877,0.13296425222296634,0.8670357477770336,0.22270013366638425,0.7772998663336158,0.13793270697758475,0.8620672930224152,0.15971377481496452,0.8402862251850355,0.56551,0.76507,0.63362,0.5788,0.57656,0.00191,0.00184,3.4,False,False,0.61985,0.01377
-6.1,x1 = -6.1,0.9292485832426116,0.0707514167573883,0.36872,0.13296424191570594,0.8670357580842942,0.20181321265898594,0.7981867873410141,0.13783540413808096,0.8621645958619191,0.15971377481496452,0.8402862251850355,0.56551,0.72554,0.63362,0.57854,0.57683,0.00193,0.00185,3.4,False,False,0.61985,0.01377
-5.3,x1 = -5.3,0.9425951295331982,0.05740487046680185,0.31706,0.1329642298905696,0.8670357701094302,0.22270013366638425,0.7772998663336158,0.13811550782304166,0.8618844921769583,0.15971377481496452,0.8402862251850355,0.56551,0.76507,0.63362,0.57928,0.57697,0.00188,0.00181,3.4,False,False,0.61985,0.01377
