x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
1.8,x1 = 1.8,0.3877333634169052,0.6122666365830948,0.96332,0.9324533121452492,0.06754668785475051,0.9399133470909169,0.06008665290908296,0.9370208426502256,0.06297915734977429,0.9229257631315944,0.07707423686840577,0.3567,0.32779,0.39179,0.33916,0.339,0.00158,0.00148,-8.2,False,False,0.30612,0.08567
3.7,x1 = 3.7,0.10658893770965927,0.8934110622903407,0.48954,0.9046505280315008,0.09534947196849917,0.9399133557169235,0.060086644283076515,0.9361547283732955,0.06384527162670448,0.9229257631315944,0.07707423686840577,0.45408,0.32779,0.39179,0.34252,0.34125,0.00138,0.0013,-8.2,False,False,0.30612,0.08567
-3.6,x1 = -3.6,0.8960754414435288,0.10392455855647124,0.48131,0.9579122687801986,0.04208773121980142,0.8175744695262777,0.18242553047372237,0.9433277249439482,0.05667227505605184,0.9229257631315944,0.07707423686840577,0.25178,0.68535,0.39179,0.31409,0.29684,0.00352,0.0032,-8.2,False,False,0.30612,0.08567
-5.0,x1 = -5.0,0.9377862522396458,0.062213747760354064,0.33617,0.9579122752383734,0.0420877247616266,0.7772998560157663,0.2227001439842336,0.9466756997464707,0.05332430025352919,0.9229257631315944,0.07707423686840577,0.25178,0.76507,0.39179,0.30035,0.28371,0.00494,0.00441,-8.2,False,False,0.30612,0.08567
-12.2,x1 = -12.2,0.9119060459843897,0.0880939540156102,0.43008,0.9579122720843813,0.04208772791561883,0.5926665999540698,0.4073334000459302,0.925736336639333,0.07426366336066711,0.9229257631315944,0.07707423686840577,0.25178,0.97508,0.39179,0.38164,0.3155,6e-05,6e-05,-8.2,True,False,0.30612,0.08567
2.1,x1 = 2.1,0.5883174837021689,0.41168251629783104,0.97738,0.9399133468805265,0.06008665311947338,0.9241418215456967,0.07585817845430341,0.9334204856448287,0.06657951435517119,0.9229257631315944,0.07707423686840577,0.32779,0.38741,0.39179,0.35303,0.35233,0.00085,0.00081,-8.2,False,False,0.30612,0.08567
-13.7,x1 = -13.7,0.9091121108293538,0.09088788917064615,0.43943,0.9579122696813391,0.04208773031866069,0.5926665999540698,0.4073334000459302,0.9247158617311086,0.07528413826889119,0.9229257631315944,0.07707423686840577,0.25178,0.97508,0.39179,0.38534,0.31752,2e-05,2e-05,-8.2,True,False,0.30612,0.08567
-15.3,x1 = -15.3,0.9122178248941276,0.08778217510587229,0.42902,0.9626731113172402,0.037326888682760066,0.6224593312018546,0.37754066879814546,0.9328084056977206,0.06719159430227956,0.9229257631315944,0.07707423686840577,0.2299,0.95629,0.39179,0.35535,0.29366,0.00075,0.00072,-8.2,False,False,0.30612,0.08567
-12.0,x1 = -12.0,0.9121160769361106,0.08788392306388938,0.42937,0.962673116671762,0.037326883328237956,0.5926665999540698,0.4073334000459302,0.9301554924234068,0.06984450757659333,0.9229257631315944,0.07707423686840577,0.2299,0.97508,0.39179,0.36534,0.29539,0.00039,0.00038,-8.2,False,False,0.30612,0.08567
-0.9,x1 = -0.9,0.7157092092080242,0.28429079079197583,0.86123,0.9579122725349516,0.04208772746504851,0.9324533036984184,0.06754669630158147,0.9506745221516653,0.04932547784833474,0.9229257631315944,0.07707423686840577,0.25178,0.3567,0.39179,0.28352,0.28161,0.00706,0.00615,-8.2,False,False,0.30612,0.08567
-0.9,x1 = -0.9,0.7157092092080242,0.28429079079197583,0.86123,0.9579122725349516,0.04208772746504851,0.9324533036984184,0.06754669630158147,0.9506745221516653,0.04932547784833474,0.9229257631315944,0.07707423686840577,0.25178,0.3567,0.39179,0.28352,0.28161,0.00706,0.00615,-8.2,False,False,0.30612,0.08567
-16.6,x1 = -16.6,0.9058821416653802,0.09411785833461993,0.45007,0.9579122701319098,0.04208772986809033,0.5926665999540698,0.4073334000459302,0.9235361298887786,0.07646387011122158,0.9229257631315944,0.07707423686840577,0.25178,0.97508,0.39179,0.3896,0.31986,0.0,0.0,-8.2,True,False,0.30612,0.08567
-10.8,x1 = -10.8,0.9217356174786386,0.07826438252136125,0.39603,0.9669140222071804,0.033085977792819805,0.562176500885798,0.43782349911420193,0.935237490017736,0.06476250998226406,0.9229257631315944,0.07707423686840577,0.20964,0.98882,0.39179,0.34607,0.27062,0.00118,0.00112,-8.2,False,False,0.30612,0.08567
-14.5,x1 = -14.5,0.8977113362781817,0.10228866372181825,0.47621,0.9626731141283642,0.03732688587163586,0.5926665999540698,0.4073334000459302,0.9248256422251075,0.07517435777489243,0.9229257631315944,0.07707423686840577,0.2299,0.97508,0.39179,0.38494,0.30612,3e-05,3e-05,-8.2,True,True,0.30612,0.08567
-1.1,x1 = -1.1,0.6747558254225732,0.3252441745774269,0.90999,0.9579122714836206,0.04208772851637928,0.9465966749081429,0.05340332509185712,0.9542319396155783,0.04576806038442173,0.9229257631315944,0.07707423686840577,0.25178,0.30068,0.39179,0.26814,0.26768,0.00938,0.00798,-8.2,False,False,0.30612,0.08567
