x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
17.1,x1 = 17.1,0.06900203855983435,0.9309979614401657,0.36219,0.2450850186463483,0.7549149813536519,0.10669059323555338,0.8933094067644467,0.11624009071421518,0.883759909285785,0.04692168686834923,0.9530783131316507,0.80339,0.48985,0.27317,0.51846,0.51148,0.0294,0.03872,5.8,False,False,0.27131,0.00186
-15.9,x1 = -15.9,0.9132693040184879,0.08673069598151198,0.42546,0.06754669724011829,0.9324533027598816,0.14804719991116141,0.8519528000888386,0.07452856186363942,0.9254714381363605,0.04692168686834923,0.9530783131316507,0.3567,0.60493,0.27317,0.3826,0.37823,0.0063,0.00728,5.8,False,False,0.27131,0.00186
20.2,x1 = 20.2,0.07931126621091716,0.920688733789083,0.39975,0.22270013366638425,0.7772998663336157,0.09534945782972028,0.9046505421702797,0.10544980118314216,0.894550198816858,0.04692168686834923,0.9530783131316507,0.76507,0.45408,0.27317,0.48604,0.47875,0.02241,0.0287,5.8,False,False,0.27131,0.00186
-16.6,x1 = -16.6,0.9058821416653802,0.09411785833461993,0.45007,0.0675466916088975,0.9324533083911024,0.16451646494473968,0.8354835350552603,0.07667327899846049,0.9233267210015395,0.04692168686834923,0.9530783131316507,0.3567,0.64501,0.27317,0.39035,0.38384,0.00718,0.00837,5.8,False,False,0.27131,0.00186
-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.46574,0.07585818681131791,0.924141813188682,0.1824255304737224,0.8175744695262777,0.0864056438742189,0.9135943561257811,0.04692168686834923,0.9530783131316507,0.38741,0.68535,0.27317,0.42436,0.4169,0.01168,0.0141,5.8,False,False,0.27131,0.00186
11.8,x1 = 11.8,0.04955300266121289,0.950446997338787,0.2845,0.26894142722948733,0.7310585727705127,0.09534946746979658,0.9046505325302034,0.1039514703137337,0.8960485296862662,0.04692168686834923,0.9530783131316507,0.83994,0.45408,0.27317,0.4814,0.4732,0.02148,0.0274,5.8,False,False,0.27131,0.00186
2.0,x1 = 2.0,0.5569596992812618,0.44304030071873823,0.99062,0.06754669113962909,0.932453308860371,0.11920292202211755,0.8807970779778824,0.09043248320380334,0.9095675167961967,0.04692168686834923,0.9530783131316507,0.3567,0.52707,0.27317,0.43791,0.43218,0.01375,0.01683,5.8,False,False,0.27131,0.00186
1.2,x1 = 1.2,0.45343016141321685,0.5465698385867832,0.99373,0.05340333281292341,0.9465966671870765,0.09534946554178127,0.9046505344582185,0.07632982380787504,0.9236701761921249,0.04692168686834923,0.9530783131316507,0.30068,0.45408,0.27317,0.38911,0.38452,0.00704,0.00819,5.8,False,False,0.27131,0.00186
1.8,x1 = 1.8,0.3877333634169052,0.6122666365830948,0.96332,0.06754669207816587,0.9324533079218342,0.06754669395523942,0.9324533060447605,0.06754669322743537,0.9324533067725647,0.04692168686834923,0.9530783131316507,0.3567,0.3567,0.27317,0.3567,0.3567,0.00376,0.00421,5.8,False,False,0.27131,0.00186
4.2,x1 = 4.2,0.08456139450929559,0.9154386054907044,0.41805,0.3208212878370534,0.6791787121629466,0.06754669113962909,0.932453308860371,0.08896394423014273,0.9110360557698575,0.04692168686834923,0.9530783131316507,0.90527,0.3567,0.27317,0.433,0.40309,0.01298,0.01581,5.8,False,False,0.27131,0.00186
12.4,x1 = 12.4,0.054053418964323995,0.945946581035676,0.30337,0.29421496597446145,0.7057850340255386,0.09534945718704857,0.9046505428129514,0.10609881785108805,0.8939011821489119,0.04692168686834923,0.9530783131316507,0.8741,0.45408,0.27317,0.48804,0.47678,0.02281,0.02926,5.8,False,False,0.27131,0.00186
-4.3,x1 = -4.3,0.9290443520629033,0.07095564793709667,0.36948,0.042087730468850816,0.9579122695311492,0.11920292828022303,0.8807970717197768,0.047559489295354106,0.9524405107046459,0.04692168686834923,0.9530783131316507,0.25178,0.52707,0.27317,0.27594,0.27131,0.0,0.0,5.8,True,True,0.27131,0.00186
11.6,x1 = 11.6,0.04665822803102497,0.953341771968975,0.27203,0.2689414155105029,0.7310585844894969,0.0953494546163617,0.9046505453836383,0.1034489479121133,0.8965510520878867,0.04692168686834923,0.9530783131316507,0.83994,0.45408,0.27317,0.47983,0.47208,0.02118,0.02697,5.8,False,False,0.27131,0.00186
14.3,x1 = 14.3,0.05554112384046615,0.9444588761595337,0.30948,0.2689414155105029,0.7310585844894969,0.09534946361376596,0.904650536386234,0.10499095571177086,0.895009044288229,0.04692168686834923,0.9530783131316507,0.83994,0.45408,0.27317,0.48462,0.47551,0.02212,0.0283,5.8,False,False,0.27131,0.00186
-4.0,x1 = -4.0,0.9169024315366252,0.08309756846337477,0.413,0.037326885603909746,0.9626731143960902,0.10669060175672707,0.8933093982432732,0.04309084175579258,0.9569091582442073,0.04692168686834923,0.9530783131316507,0.2299,0.48985,0.27317,0.25629,0.2515,0.00017,0.00017,5.8,False,False,0.27131,0.00186
