x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
-20.4,x1 = -20.4,0.912709053430994,0.08729094656900613,0.42736,0.5926665999540698,0.4073334000459302,0.5926665999540698,0.4073334000459302,0.5926665999540698,0.4073334000459302,0.6254762109111118,0.37452378908888817,0.97508,0.97508,0.95408,0.97508,0.97508,0.00225,0.00227,-1.4,True,False,0.95793,-0.00385
18.9,x1 = 18.9,0.06731565928905536,0.9326843407109446,0.35583,0.562176500885798,0.43782349911420193,0.5926665999540698,0.4073334000459302,0.5906141388335004,0.40938586116649955,0.6254762109111118,0.37452378908888817,0.98882,0.97508,0.95408,0.97618,0.976,0.00254,0.00256,-1.4,True,False,0.95793,-0.00385
14.0,x1 = 14.0,0.05387317349918737,0.9461268265008128,0.30263,0.5621765008857981,0.43782349911420193,0.5926665999540698,0.4073334000459302,0.5910240015569574,0.4089759984430427,0.6254762109111118,0.37452378908888817,0.98882,0.97508,0.95408,0.97596,0.97582,0.00248,0.0025,-1.4,True,False,0.95793,-0.00385
13.9,x1 = 13.9,0.053875336218308166,0.9461246637816918,0.30264,0.562176500885798,0.43782349911420193,0.5926665999540698,0.4073334000459302,0.5910239356154371,0.40897606438456285,0.6254762109111118,0.37452378908888817,0.98882,0.97508,0.95408,0.97596,0.97582,0.00248,0.0025,-1.4,True,False,0.95793,-0.00385
22.0,x1 = 22.0,0.06948347331117369,0.9305165266888263,0.36399,0.562176500885798,0.43782349911420193,0.5926665999540698,0.4073334000459302,0.5905480419692045,0.40945195803079554,0.6254762109111118,0.37452378908888817,0.98882,0.97508,0.95408,0.97621,0.97603,0.00255,0.00257,-1.4,True,False,0.95793,-0.00385
-6.1,x1 = -6.1,0.9292485832426116,0.0707514167573883,0.36872,0.5926665999540698,0.4073334000459302,0.562176500885798,0.43782349911420193,0.5905093822479164,0.4094906177520835,0.6254762109111118,0.37452378908888817,0.97508,0.98882,0.95408,0.97623,0.97605,0.00255,0.00258,-1.4,True,False,0.95793,-0.00385
-6.5,x1 = -6.5,0.9261418314538336,0.07385816854616647,0.38016,0.6224593312018546,0.37754066879814546,0.562176500885798,0.43782349911420193,0.6180069517599313,0.38199304824006874,0.6254762109111118,0.37452378908888817,0.95629,0.98882,0.95408,0.95944,0.95869,0.00012,0.00012,-1.4,True,False,0.95793,-0.00385
-7.8,x1 = -7.8,0.9251410019488248,0.07485899805117519,0.3838,0.5926665999540698,0.4073334000459302,0.562176500885798,0.43782349911420193,0.5903841416873379,0.40961585831266206,0.6254762109111118,0.37452378908888817,0.97508,0.98882,0.95408,0.9763,0.97611,0.00257,0.0026,-1.4,True,False,0.95793,-0.00385
-8.1,x1 = -8.1,0.9219670376562382,0.0780329623437618,0.39521,0.5926665999540698,0.4073334000459302,0.5926665999540698,0.4073334000459302,0.5926665999540698,0.4073334000459302,0.6254762109111118,0.37452378908888817,0.97508,0.97508,0.95408,0.97508,0.97508,0.00225,0.00227,-1.4,True,False,0.95793,-0.00385
-12.1,x1 = -12.1,0.9127138188540803,0.08728618114591966,0.42735,0.6224593312018546,0.37754066879814546,0.5926665999540698,0.4073334000459302,0.6198588374653288,0.3801411625346713,0.6254762109111118,0.37452378908888817,0.95629,0.97508,0.95408,0.95814,0.95793,7e-05,7e-05,-1.4,True,True,0.95793,-0.00385
3.2,x1 = 3.2,0.15665996124190448,0.8433400387580953,0.62626,0.5926665999540698,0.4073334000459302,0.6224593312018545,0.37754066879814546,0.6177920030792858,0.38220799692071383,0.6254762109111118,0.37452378908888817,0.97508,0.95629,0.95408,0.95959,0.95923,0.00013,0.00013,-1.4,True,False,0.95793,-0.00385
2.9,x1 = 2.9,0.34206042254248653,0.6579395774575134,0.92678,0.562176500885798,0.43782349911420193,0.5926665999540698,0.4073334000459302,0.5822371437834144,0.4177628562165855,0.6254762109111118,0.37452378908888817,0.98882,0.97508,0.95408,0.9804,0.97978,0.00389,0.00394,-1.4,True,False,0.95793,-0.00385
-13.1,x1 = -13.1,0.9095296861057653,0.0904703138942348,0.43804,0.5926665999540698,0.4073334000459302,0.562176500885798,0.4378234991142018,0.589908151120697,0.4100918488793031,0.6254762109111118,0.37452378908888817,0.97508,0.98882,0.95408,0.97655,0.97632,0.00264,0.00267,-1.4,True,False,0.95793,-0.00385
-12.4,x1 = -12.4,0.9119756059916178,0.08802439400838218,0.42984,0.5926665999540698,0.4073334000459302,0.5926665999540698,0.4073334000459302,0.5926665999540698,0.40733340004593016,0.6254762109111118,0.37452378908888817,0.97508,0.97508,0.95408,0.97508,0.97508,0.00225,0.00227,-1.4,True,False,0.95793,-0.00385
1.9,x1 = 1.9,0.36832402449597335,0.6316759755040268,0.94938,0.5926665999540698,0.4073334000459302,0.6224593312018546,0.37754066879814546,0.6114859525279436,0.38851404747205653,0.6254762109111118,0.37452378908888817,0.97508,0.95629,0.95408,0.96383,0.96321,0.00041,0.00042,-1.4,True,False,0.95793,-0.00385
