x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
-14.2,x1 = -14.2,0.9044678067645601,0.09553219323544013,0.45467,0.348645142101806,0.6513548578981939,0.4073334000459302,0.5926665999540698,0.3542517601003755,0.6457482398996246,0.4477671526280626,0.5522328473719373,0.93285,0.97508,0.99211,0.93781,0.93688,0.01851,0.01803,0.6,False,False,0.94688,0.04523
-1.4,x1 = -1.4,0.6254762109111118,0.37452378908888817,0.95408,0.4073334000459302,0.5926665999540698,0.4073334000459302,0.5926665999540698,0.4073334000459302,0.5926665999540698,0.4477671526280626,0.5522328473719373,0.97508,0.97508,0.99211,0.97508,0.97508,0.00336,0.00333,0.6,True,False,0.94688,0.04523
10.9,x1 = 10.9,0.04470179228354143,0.9552982077164586,0.26345,0.37754066879814546,0.6224593312018546,0.4687906266262437,0.5312093733737563,0.46471158996553014,0.5352884100344698,0.4477671526280626,0.5522328473719373,0.95629,0.99719,0.99211,0.9964,0.99536,0.00058,0.00058,0.6,True,False,0.94688,0.04523
10.7,x1 = 10.7,0.04690246829328017,0.9530975317067198,0.27309,0.37754066879814546,0.6224593312018546,0.43782349911420193,0.562176500885798,0.4349960855766739,0.5650039144233261,0.4477671526280626,0.5522328473719373,0.95629,0.98882,0.99211,0.98777,0.98729,0.00033,0.00033,0.6,True,False,0.94688,0.04523
-1.0,x1 = -1.0,0.6676766233920304,0.3323233766079695,0.91728,0.3486451488696663,0.6513548511303338,0.4073334000459302,0.5926665999540698,0.3681486266677789,0.631851373332221,0.4477671526280626,0.5522328473719373,0.93285,0.97508,0.99211,0.94924,0.94688,0.01329,0.01302,0.6,True,True,0.94688,0.04523
-8.4,x1 = -8.4,0.9246765711182412,0.07532342888175889,0.38548,0.34864513533394575,0.6513548646660541,0.43782349911420193,0.562176500885798,0.35536235547593953,0.6446376445240605,0.4477671526280626,0.5522328473719373,0.93285,0.98882,0.99211,0.93877,0.93707,0.01805,0.0176,0.6,False,False,0.94688,0.04523
6.9,x1 = 6.9,0.030816443720223546,0.9691835562797765,0.19847,0.4073334000459302,0.5926665999540698,0.43782349911420193,0.562176500885798,0.4368839026922405,0.5631160973077595,0.4477671526280626,0.5522328473719373,0.97508,0.98882,0.99211,0.98847,0.9884,0.00024,0.00024,0.6,True,False,0.94688,0.04523
12.3,x1 = 12.3,0.05974926825522721,0.9402507317447728,0.32645,0.37754066879814546,0.6224593312018545,0.4687906266262437,0.5312093733737563,0.4633385084176945,0.5366614915823055,0.4477671526280626,0.5522328473719373,0.95629,0.99719,0.99211,0.99612,0.99475,0.00049,0.00049,0.6,True,False,0.94688,0.04523
-11.1,x1 = -11.1,0.9203354457386617,0.0796645542613383,0.401,0.37754066879814546,0.6224593312018546,0.4073334000459302,0.5926665999540698,0.3799140934532281,0.620085906546772,0.4477671526280626,0.5522328473719373,0.95629,0.97508,0.99211,0.95798,0.95779,0.00958,0.00943,0.6,True,False,0.94688,0.04523
8.7,x1 = 8.7,0.029586237371082198,0.9704137626289178,0.19231,0.4073334000459302,0.5926665999540698,0.4687906266262437,0.5312093733737563,0.46697233853247017,0.5330276614675298,0.4477671526280626,0.5522328473719373,0.97508,0.99719,0.99211,0.99685,0.99654,0.00074,0.00074,0.6,True,False,0.94688,0.04523
-2.9,x1 = -2.9,0.835651380549041,0.164348619450959,0.64461,0.37754067580180184,0.6224593241981982,0.4073334000459302,0.5926665999540698,0.3824370689010074,0.6175629310989925,0.4477671526280626,0.5522328473719373,0.95629,0.97508,0.99211,0.95975,0.95938,0.00887,0.00874,0.6,True,False,0.94688,0.04523
-11.1,x1 = -11.1,0.9203354457386617,0.0796645542613383,0.401,0.37754066879814546,0.6224593312018546,0.4073334000459302,0.5926665999540698,0.3799140934532281,0.620085906546772,0.4477671526280626,0.5522328473719373,0.95629,0.97508,0.99211,0.95798,0.95779,0.00958,0.00943,0.6,True,False,0.94688,0.04523
-1.1,x1 = -1.1,0.6747558254225732,0.3252441745774269,0.90999,0.34864512179822554,0.6513548782017746,0.37754066879814546,0.6224593312018545,0.3580432301311778,0.6419567698688224,0.4477671526280626,0.5522328473719373,0.93285,0.95629,0.99211,0.94105,0.94047,0.01699,0.01658,0.6,False,False,0.94688,0.04523
-11.1,x1 = -11.1,0.9203354457386617,0.0796645542613383,0.401,0.37754066879814546,0.6224593312018546,0.4073334000459302,0.5926665999540698,0.3799140934532281,0.620085906546772,0.4477671526280626,0.5522328473719373,0.95629,0.97508,0.99211,0.95798,0.95779,0.00958,0.00943,0.6,True,False,0.94688,0.04523
-11.1,x1 = -11.1,0.9203354457386617,0.0796645542613383,0.401,0.37754066879814546,0.6224593312018546,0.4073334000459302,0.5926665999540698,0.3799140934532281,0.620085906546772,0.4477671526280626,0.5522328473719373,0.95629,0.97508,0.99211,0.95798,0.95779,0.00958,0.00943,0.6,True,False,0.94688,0.04523
