x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
16.3,x1 = 16.3,0.06358245442046193,0.9364175455795382,0.3415,0.34864512179822554,0.6513548782017747,0.37754066879814546,0.6224593312018545,0.3757034189980688,0.6242965810019313,0.5235446734209536,0.47645532657904655,0.93285,0.95629,0.9984,0.95495,0.9548,0.04496,0.04405,2.4,True,True,0.9548,0.0436
-0.8,x1 = -0.8,0.7198442189845644,0.2801557810154356,0.85566,0.20181321745968234,0.7981867825403175,0.24508502416032485,0.7549149758396752,0.2139360642618498,0.7860639357381501,0.5235446734209536,0.47645532657904655,0.72554,0.80339,0.9984,0.74894,0.74735,0.23,0.20209,2.4,False,False,0.9548,0.0436
7.6,x1 = 7.6,0.02833340601366749,0.9716665939863326,0.18596,0.3486451285660856,0.6513548714339145,0.320821300824607,0.6791786991753931,0.3216096446328607,0.6783903553671394,0.5235446734209536,0.47645532657904655,0.93285,0.90527,0.9984,0.90612,0.90605,0.08676,0.08299,2.4,False,False,0.9548,0.0436
6.1,x1 = 6.1,0.036132225371467576,0.9638677746285325,0.22427,0.37754066879814546,0.6224593312018546,0.320821300824607,0.6791786991753931,0.32287069781115413,0.677129302188846,0.5235446734209536,0.47645532657904655,0.95629,0.90527,0.9984,0.90748,0.90711,0.0856,0.08194,2.4,False,False,0.9548,0.0436
8.5,x1 = 8.5,0.029346858235827732,0.9706531417641724,0.19111,0.37754066879814546,0.6224593312018546,0.320821307318384,0.6791786926816162,0.3224858423789573,0.6775141576210432,0.5235446734209536,0.47645532657904655,0.95629,0.90527,0.9984,0.90706,0.90677,0.08595,0.08226,2.4,False,False,0.9548,0.0436
-8.1,x1 = -8.1,0.9219670376562382,0.0780329623437618,0.39521,0.2450850241603249,0.7549149758396752,0.3486451217982255,0.6513548782017746,0.2531661253596195,0.7468338746403805,0.5235446734209536,0.47645532657904655,0.80339,0.93285,0.9984,0.81626,0.81349,0.16624,0.15173,2.4,False,False,0.9548,0.0436
-7.6,x1 = -7.6,0.9231453691939213,0.07685463080607877,0.391,0.2450850241603249,0.7549149758396752,0.3486451421018061,0.6513548578981939,0.2530440987909514,0.7469559012090488,0.5235446734209536,0.47645532657904655,0.80339,0.93285,0.9984,0.81607,0.81334,0.16642,0.15188,2.4,False,False,0.9548,0.0436
6.3,x1 = 6.3,0.03103600410807562,0.9689639958919244,0.19956,0.37754066879814546,0.6224593312018545,0.320821307318384,0.6791786926816161,0.3225816496542773,0.6774183503457228,0.5235446734209536,0.47645532657904655,0.95629,0.90527,0.9984,0.90717,0.90685,0.08586,0.08218,2.4,False,False,0.9548,0.0436
-5.7,x1 = -5.7,0.9446324627930334,0.05536753720696662,0.30877,0.24508500761839525,0.7549149923816046,0.320821300824607,0.6791786991753931,0.2492783396504079,0.750721660349592,0.5235446734209536,0.47645532657904655,0.80339,0.90527,0.9984,0.81013,0.80903,0.17187,0.15635,2.4,False,False,0.9548,0.0436
-8.2,x1 = -8.2,0.9229257631315944,0.07707423686840577,0.39179,0.24508501864634819,0.7549149813536519,0.37754066879814546,0.6224593312018546,0.2552939368007065,0.7447060631992937,0.5235446734209536,0.47645532657904655,0.80339,0.95629,0.9984,0.81956,0.81517,0.16322,0.14924,2.4,False,False,0.9548,0.0436
-8.2,x1 = -8.2,0.9229257631315944,0.07707423686840577,0.39179,0.24508501864634819,0.7549149813536519,0.37754066879814546,0.6224593312018546,0.2552939368007065,0.7447060631992937,0.5235446734209536,0.47645532657904655,0.80339,0.95629,0.9984,0.81956,0.81517,0.16322,0.14924,2.4,False,False,0.9548,0.0436
-6.9,x1 = -6.9,0.9273120112138876,0.0726879887861123,0.37588,0.22270014398423355,0.7772998560157662,0.320821307318384,0.6791786926816162,0.22983237400434656,0.7701676259956531,0.5235446734209536,0.47645532657904655,0.76507,0.90527,0.9984,0.77772,0.77526,0.20221,0.18065,2.4,False,False,0.9548,0.0436
-5.5,x1 = -5.5,0.9404483899085436,0.05955161009145622,0.32566,0.22270012850745963,0.7772998714925404,0.320821300824607,0.6791786991753931,0.22854340230300693,0.7714565976969929,0.5235446734209536,0.47645532657904655,0.76507,0.90527,0.9984,0.77546,0.77342,0.20436,0.18233,2.4,False,False,0.9548,0.0436
-3.3,x1 = -3.3,0.8754813093281376,0.12451869067186232,0.54221,0.20181321505933408,0.7981867849406658,0.2689414096510108,0.7310585903489892,0.21017192995705564,0.7898280700429442,0.5235446734209536,0.47645532657904655,0.72554,0.83994,0.9984,0.74181,0.73978,0.23702,0.20739,2.4,False,False,0.9548,0.0436
-7.1,x1 = -7.1,0.920777544140118,0.07922245585988189,0.39943,0.24508500210441886,0.7549149978955809,0.320821300824607,0.6791786991753931,0.2510850176867698,0.74891498231323,0.5235446734209536,0.47645532657904655,0.80339,0.90527,0.9984,0.81299,0.81146,0.16924,0.15419,2.4,False,False,0.9548,0.0436
