x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
6.1,x1 = 6.1,0.036132225371467576,0.9638677746285325,0.22427,0.867035763237924,0.132964236762076,0.9525741293468755,0.047425870653124265,0.9494834378247198,0.050516562175280014,0.9276975678160116,0.07230243218398821,0.56551,0.27536,0.37446,0.28859,0.28584,0.00439,0.00393,-6.8,False,False,0.31452,0.05994
8.5,x1 = 8.5,0.029346858235827732,0.9706531417641724,0.19111,0.8807970779778824,0.11920292202211755,0.9525741273273217,0.047425872672678275,0.9504676964354778,0.04953230356452229,0.9276975678160116,0.07230243218398821,0.52707,0.27536,0.37446,0.28441,0.28275,0.00485,0.00431,-6.8,False,False,0.31452,0.05994
11.7,x1 = 11.7,0.0459881319101695,0.9540118680898306,0.2691,0.880797081106935,0.11920291889306492,0.939913351719506,0.060086648280493996,0.937194704868538,0.06280529513146219,0.9276975678160116,0.07230243218398821,0.52707,0.32779,0.37446,0.33848,0.33695,0.00073,0.0007,-6.8,False,False,0.31452,0.05994
15.8,x1 = 15.8,0.06282897646832357,0.9371710235316766,0.33857,0.8670357683915537,0.13296423160844623,0.939913346038965,0.06008665396103506,0.9353345224278875,0.06466547757211269,0.9276975678160116,0.07230243218398821,0.56551,0.32779,0.37446,0.34569,0.34273,0.00047,0.00045,-6.8,False,False,0.31452,0.05994
6.6,x1 = 6.6,0.033099697640935184,0.9669003023590648,0.20971,0.8670357718273072,0.13296422817269307,0.9525741253077677,0.047425874692232355,0.949742831670861,0.05025716832913903,0.9276975678160116,0.07230243218398821,0.56551,0.27536,0.37446,0.28749,0.28496,0.00451,0.00403,-6.8,False,False,0.31452,0.05994
-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.38489,0.962673116671762,0.037326883328237956,0.6224593312018546,0.37754066879814546,0.9371026903268975,0.06289730967310259,0.9276975678160116,0.07230243218398821,0.2299,0.95629,0.37446,0.33884,0.2845,0.00072,0.00069,-6.8,False,False,0.31452,0.05994
-10.0,x1 = -10.0,0.9200781040139626,0.07992189598603744,0.4019,0.9669140216112957,0.03308597838870413,0.6513548511303338,0.3486451488696663,0.9416939344106761,0.05830606558932385,0.9276975678160116,0.07230243218398821,0.20964,0.93285,0.37446,0.32068,0.26744,0.00166,0.00156,-6.8,False,False,0.31452,0.05994
-18.5,x1 = -18.5,0.904100694751498,0.09589930524850214,0.45586,0.9579122717840007,0.04208772821599906,0.6224593312018546,0.37754066879814546,0.925742567838606,0.07425743216139397,0.9276975678160116,0.07230243218398821,0.25178,0.95629,0.37446,0.38161,0.31934,3e-05,3e-05,-6.8,True,False,0.31452,0.05994
-13.9,x1 = -13.9,0.9109450020543385,0.08905499794566163,0.43331,0.9579122735862823,0.04208772641371774,0.6224593312018546,0.3775406687981455,0.928038512491371,0.07196148750862912,0.9276975678160116,0.07230243218398821,0.25178,0.95629,0.37446,0.3732,0.31452,0.0,0.0,-6.8,True,True,0.31452,0.05994
-10.1,x1 = -10.1,0.9188032096206312,0.0811967903793687,0.40638,0.9626731091754308,0.0373268908245691,0.6513548511303338,0.3486451488696663,0.9373950658356728,0.06260493416432707,0.9276975678160116,0.07230243218398821,0.2299,0.93285,0.37446,0.3377,0.28698,0.00077,0.00073,-6.8,False,False,0.31452,0.05994
-2.9,x1 = -2.9,0.835651380549041,0.164348619450959,0.64461,0.9626731129235966,0.03732688707640335,0.817574478416099,0.18242552158390102,0.93882635265807,0.06117364734192987,0.9276975678160116,0.07230243218398821,0.2299,0.68535,0.37446,0.33209,0.30475,0.00102,0.00097,-6.8,False,False,0.31452,0.05994
-10.0,x1 = -10.0,0.9200781040139626,0.07992189598603744,0.4019,0.9669140216112957,0.03308597838870413,0.6513548511303338,0.3486451488696663,0.9416939344106761,0.05830606558932385,0.9276975678160116,0.07230243218398821,0.20964,0.93285,0.37446,0.32068,0.26744,0.00166,0.00156,-6.8,False,False,0.31452,0.05994
-9.7,x1 = -9.7,0.9250469270665654,0.0749530729334347,0.38414,0.9626731127897337,0.0373268872102664,0.6224593312018546,0.37754066879814546,0.9371730444054178,0.06282695559458232,0.9276975678160116,0.07230243218398821,0.2299,0.95629,0.37446,0.33857,0.28435,0.00073,0.0007,-6.8,False,False,0.31452,0.05994
-8.7,x1 = -8.7,0.923915367473767,0.07608463252623301,0.38823,0.962673111584966,0.03732688841503394,0.6224593312018546,0.37754066879814546,0.9367880711241565,0.06321192887584352,0.9276975678160116,0.07230243218398821,0.2299,0.95629,0.37446,0.34007,0.28517,0.00067,0.00064,-6.8,False,False,0.31452,0.05994
-9.5,x1 = -9.5,0.9246771353009597,0.07532286469904037,0.38548,0.9669140235181255,0.03308597648187433,0.6224593312018546,0.37754066879814546,0.9409687093338376,0.0590312906661624,0.9276975678160116,0.07230243218398821,0.20964,0.95629,0.37446,0.32359,0.26588,0.00149,0.00139,-6.8,False,False,0.31452,0.05994
