x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
10.6,x1 = 10.6,0.04591573942787123,0.9540842605721288,0.26879,0.26894142136999516,0.731058578630005,0.1645164608483867,0.8354835391516133,0.16931121012546263,0.8306887898745375,0.15665996124190448,0.8433400387580953,0.83994,0.64501,0.62626,0.65613,0.65396,0.00058,0.00059,3.2,True,False,0.5953,0.03096
8.0,x1 = 8.0,0.031125716455370954,0.9688742835446291,0.20001,0.26894142722948733,0.7310585727705127,0.14804719239327382,0.8519528076067262,0.15181011206787484,0.8481898879321252,0.15665996124190448,0.8433400387580953,0.83994,0.60493,0.62626,0.61435,0.61224,9e-05,9e-05,3.2,True,False,0.5953,0.03096
-3.8,x1 = -3.8,0.8855207827111841,0.1144792172888159,0.51328,0.14804719991116141,0.8519528000888386,0.16451646699291617,0.835483533007084,0.14993258871600115,0.8500674112839989,0.15665996124190448,0.8433400387580953,0.60493,0.64501,0.62626,0.60967,0.60952,0.00018,0.00017,3.2,True,False,0.5953,0.03096
-9.4,x1 = -9.4,0.9263594176847845,0.07364058231521567,0.37937,0.13296424363358256,0.8670357563664173,0.2450850076183953,0.7549149923816048,0.14122088198305105,0.858779118016949,0.15665996124190448,0.8433400387580953,0.56551,0.80339,0.62626,0.58743,0.58303,0.00095,0.00093,3.2,False,False,0.5953,0.03096
-3.7,x1 = -3.7,0.8849052118734184,0.11509478812658167,0.51509,0.11920292358664389,0.8807970764133561,0.18242552602881168,0.8175744739711883,0.1264795156195363,0.8735204843804638,0.15665996124190448,0.8433400387580953,0.52707,0.68535,0.62626,0.5477,0.54529,0.00387,0.00365,3.2,False,False,0.5953,0.03096
-5.5,x1 = -5.5,0.9404483899085436,0.05955161009145622,0.32566,0.11920291732853863,0.8807970826714613,0.22270013882530887,0.7772998611746911,0.12536634350866335,0.8746336564913364,0.15665996124190448,0.8433400387580953,0.52707,0.76507,0.62626,0.54459,0.54124,0.00418,0.00393,3.2,False,False,0.5953,0.03096
-5.9,x1 = -5.9,0.9415618677783513,0.05843813222164864,0.32121,0.11920291263495983,0.8807970873650401,0.2018132246607271,0.798186775339273,0.12403050497199325,0.8759694950280066,0.15665996124190448,0.8433400387580953,0.52707,0.72554,0.62626,0.54084,0.53867,0.00457,0.00429,3.2,False,False,0.5953,0.03096
7.1,x1 = 7.1,0.0300490983088061,0.9699509016911939,0.19464,0.320821300824607,0.6791786991753931,0.14804719427274568,0.8519528057272543,0.1532389003857387,0.8467610996142613,0.15665996124190448,0.8433400387580953,0.90527,0.60493,0.62626,0.61789,0.61395,4e-05,4e-05,3.2,True,False,0.5953,0.03096
12.6,x1 = 12.6,0.05124329741161458,0.9487567025883855,0.29166,0.26894142136999516,0.731058578630005,0.18242553047372237,0.8175744695262777,0.1868588900017509,0.8131411099982493,0.15665996124190448,0.8433400387580953,0.83994,0.68535,0.62626,0.69485,0.69327,0.00314,0.00329,3.2,False,False,0.5953,0.03096
3.0,x1 = 3.0,0.15229754961923875,0.8477024503807613,0.61556,0.4073334000459302,0.5926665999540698,0.11920293140927593,0.8807970685907238,0.16308449575328132,0.8369155042467186,0.15665996124190448,0.8433400387580953,0.97508,0.52707,0.62626,0.64164,0.5953,0.00015,0.00015,3.2,True,True,0.5953,0.03096
-7.5,x1 = -7.5,0.9205757630336393,0.07942423696636076,0.40015,0.1192029110704336,0.8807970889295664,0.20181322706107535,0.7981867729389246,0.1257641723835403,0.8742358276164599,0.15665996124190448,0.8433400387580953,0.52707,0.72554,0.62626,0.54571,0.54283,0.00407,0.00383,3.2,False,False,0.5953,0.03096
-5.4,x1 = -5.4,0.9434788199710731,0.05652118002892685,0.31348,0.11920292515117029,0.8807970748488299,0.22270013366638425,0.7772998663336158,0.12505270950615005,0.87494729049385,0.15665996124190448,0.8433400387580953,0.52707,0.76507,0.62626,0.54371,0.54052,0.00427,0.00401,3.2,False,False,0.5953,0.03096
-6.5,x1 = -6.5,0.9261418314538336,0.07385816854616647,0.38016,0.13296422817269307,0.8670357718273072,0.20181322946142372,0.7981867705385762,0.1380492893141114,0.8619507106858889,0.15665996124190448,0.8433400387580953,0.56551,0.72554,0.62626,0.57911,0.57733,0.0014,0.00136,3.2,False,False,0.5953,0.03096
-6.5,x1 = -6.5,0.9261418314538336,0.07385816854616647,0.38016,0.13296422817269307,0.8670357718273072,0.20181322946142372,0.7981867705385762,0.1380492893141114,0.8619507106858889,0.15665996124190448,0.8433400387580953,0.56551,0.72554,0.62626,0.57911,0.57733,0.0014,0.00136,3.2,False,False,0.5953,0.03096
7.1,x1 = 7.1,0.0300490983088061,0.9699509016911939,0.19464,0.320821300824607,0.6791786991753931,0.14804719427274568,0.8519528057272543,0.1532389003857387,0.8467610996142613,0.15665996124190448,0.8433400387580953,0.90527,0.60493,0.62626,0.61789,0.61395,4e-05,4e-05,3.2,True,False,0.5953,0.03096
