x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
16.4,x1 = 16.4,0.06347240133360091,0.9365275986663992,0.34108,0.8519528019683105,0.1480471980316895,0.9149009532527359,0.08509904674726422,0.9109054829312028,0.0890945170687975,0.9127895830266407,0.08721041697335914,0.60493,0.4199,0.42709,0.43344,0.43164,2e-05,2e-05,-7.0,True,False,0.34145,0.08564
12.9,x1 = 12.9,0.05202168495611599,0.947978315043884,0.29492,0.8670357512127873,0.13296424878721275,0.9241418231126366,0.07585817688736328,0.9211710690311813,0.07882893096881856,0.9127895830266407,0.08721041697335914,0.56551,0.38741,0.42709,0.39804,0.39668,0.00047,0.00045,-7.0,False,False,0.34145,0.08564
16.3,x1 = 16.3,0.06358245442046193,0.9364175455795382,0.3415,0.8670357701094302,0.13296422989056964,0.9241418252018901,0.07585817479810983,0.9205108820568415,0.07948911794315855,0.9127895830266407,0.08721041697335914,0.56551,0.38741,0.42709,0.40038,0.39873,0.0004,0.00038,-7.0,False,False,0.34145,0.08564
7.6,x1 = 7.6,0.02833340601366749,0.9716665939863326,0.18596,0.851952796329895,0.1480472036701053,0.9399133441454512,0.06008665585454885,0.9374211222310085,0.06257887776899163,0.9127895830266407,0.08721041697335914,0.60493,0.32779,0.42709,0.3376,0.33564,0.00464,0.00419,-7.0,False,False,0.34145,0.08564
8.7,x1 = 8.7,0.029586237371082198,0.9704137626289178,0.19231,0.8519527944504228,0.14804720554957732,0.9399133489844307,0.060086651015569245,0.9373109271386955,0.06268907286130443,0.9127895830266407,0.08721041697335914,0.60493,0.32779,0.42709,0.33803,0.33599,0.00459,0.00415,-7.0,False,False,0.34145,0.08564
-9.9,x1 = -9.9,0.9241521351074244,0.07584786489257564,0.38738,0.9626731129235966,0.03732688707640335,0.5926665999540698,0.4073334000459302,0.934608908918511,0.06539109108148906,0.9127895830266407,0.08721041697335914,0.2299,0.97508,0.42709,0.34848,0.28642,0.00355,0.00325,-7.0,False,False,0.34145,0.08564
-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.46574,0.9525741231199174,0.04742587688008271,0.6224593382055109,0.3775406617944891,0.9199011540840772,0.080098845915923,0.9127895830266407,0.08721041697335914,0.27536,0.95629,0.42709,0.40253,0.34275,0.00033,0.00033,-7.0,False,False,0.34145,0.08564
-4.6,x1 = -4.6,0.9567228511806999,0.04327714881930009,0.25712,0.9399133447766224,0.06008665522337757,0.7310585844894969,0.26894141551050305,0.9308747062340572,0.06912529376594274,0.9127895830266407,0.08721041697335914,0.32779,0.83994,0.42709,0.36265,0.34995,0.00236,0.0022,-7.0,False,False,0.34145,0.08564
-9.5,x1 = -9.5,0.9246771353009597,0.07532286469904037,0.38548,0.9669140239948331,0.03308597600516689,0.562176500885798,0.43782349911420193,0.9364280343030666,0.06357196569693346,0.9127895830266407,0.08721041697335914,0.20964,0.98882,0.42709,0.34146,0.26833,0.00423,0.00384,-7.0,False,False,0.34145,0.08564
-9.5,x1 = -9.5,0.9246771353009597,0.07532286469904037,0.38548,0.9669140239948331,0.03308597600516689,0.562176500885798,0.43782349911420193,0.9364280343030666,0.06357196569693346,0.9127895830266407,0.08721041697335914,0.20964,0.98882,0.42709,0.34146,0.26833,0.00423,0.00384,-7.0,False,False,0.34145,0.08564
-13.9,x1 = -13.9,0.9109450020543385,0.08905499794566163,0.43331,0.952574129683468,0.047425870316531935,0.5926665999540698,0.4073334000459302,0.9205225653627883,0.07947743463721166,0.9127895830266407,0.08721041697335914,0.27536,0.97508,0.42709,0.40034,0.33767,0.0004,0.00039,-7.0,False,False,0.34145,0.08564
-9.9,x1 = -9.9,0.9241521351074244,0.07584786489257564,0.38738,0.9626731129235966,0.03732688707640335,0.5926665999540698,0.4073334000459302,0.934608908918511,0.06539109108148906,0.9127895830266407,0.08721041697335914,0.2299,0.97508,0.42709,0.34848,0.28642,0.00355,0.00325,-7.0,False,False,0.34145,0.08564
1.2,x1 = 1.2,0.45343016141321685,0.5465698385867832,0.99373,0.9399133506675541,0.06008664933244601,0.9324533116759811,0.06754668832401889,0.935835918360079,0.0641640816399211,0.9127895830266407,0.08721041697335914,0.32779,0.3567,0.42709,0.34376,0.34359,0.004,0.00364,-7.0,False,False,0.34145,0.08564
-9.3,x1 = -9.3,0.9245376927532281,0.07546230724677197,0.38598,0.962673116671762,0.037326883328237956,0.5926665999540698,0.4073334000459302,0.9347515712239036,0.06524842877609632,0.9127895830266407,0.08721041697335914,0.2299,0.97508,0.42709,0.34794,0.28613,0.0036,0.00329,-7.0,False,False,0.34145,0.08564
-18.1,x1 = -18.1,0.9055465000686415,0.09445349993135861,0.45116,0.952574123624806,0.04742587637519415,0.5926665999540698,0.4073334000459302,0.9185795983624767,0.08142040163752348,0.9127895830266407,0.08721041697335914,0.27536,0.97508,0.42709,0.40716,0.34145,0.00022,0.00021,-7.0,True,True,0.34145,0.08564
