x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
2.7,x1 = 2.7,0.41496558535138456,0.5850344146486155,0.97903,0.9324533154301278,0.0675466845698721,0.9241418173671894,0.07585818263281054,0.9275908030260236,0.0724091969739764,0.921463077360656,0.07853692263934406,0.3567,0.38741,0.397,0.37485,0.37467,0.00027,0.00027,-8.0,False,False,0.30069,0.09631
-1.8,x1 = -1.8,0.8351809244681011,0.1648190755318988,0.64571,0.9626731121204184,0.0373268878795817,0.8933093989533708,0.10669060104662922,0.9512406490407658,0.04875935095923427,0.921463077360656,0.07853692263934406,0.2299,0.48985,0.397,0.2811,0.27274,0.00813,0.00701,-8.0,False,False,0.30069,0.09631
-11.4,x1 = -11.4,0.9189595380727763,0.08104046192722368,0.40583,0.962673115868584,0.037326884131416216,0.562176500885798,0.43782349911420193,0.9302166851900895,0.06978331480991062,0.921463077360656,0.07853692263934406,0.2299,0.98882,0.397,0.36511,0.2914,0.00057,0.00055,-8.0,False,False,0.30069,0.09631
4.9,x1 = 4.9,0.04864486373473012,0.95135513626527,0.28061,0.9046505325302034,0.09534946746979657,0.9399133451974035,0.060086654802596715,0.9381979904803044,0.06180200951969597,0.921463077360656,0.07853692263934406,0.45408,0.32779,0.397,0.33456,0.33393,0.00224,0.00208,-8.0,False,False,0.30069,0.09631
-5.8,x1 = -5.8,0.940822898820284,0.059177101179716106,0.32417,0.9525741283370988,0.04742587166290125,0.6513548511303338,0.3486451488696663,0.9347488446925533,0.06525115530744695,0.921463077360656,0.07853692263934406,0.27536,0.93285,0.397,0.34795,0.31427,0.00136,0.00129,-8.0,False,False,0.30069,0.09631
0.9,x1 = 0.9,0.2122505946390679,0.7877494053609321,0.74576,0.9149009636941992,0.08509903630580075,0.9324533074525656,0.06754669254743426,0.928727812052543,0.07127218794745688,0.921463077360656,0.07853692263934406,0.4199,0.3567,0.397,0.37065,0.37011,0.00039,0.00038,-8.0,False,False,0.30069,0.09631
-15.5,x1 = -15.5,0.9067221018517607,0.09327789814823935,0.44732,0.9626731122542813,0.037326887745718636,0.562176500885798,0.43782349911420193,0.925315630130337,0.07468436986966302,0.921463077360656,0.07853692263934406,0.2299,0.98882,0.397,0.38317,0.30069,0.00011,0.0001,-8.0,True,True,0.30069,0.09631
-5.7,x1 = -5.7,0.9446324627930334,0.05536753720696662,0.30877,0.9579122728353318,0.04208772716466829,0.6513548782017746,0.34864512179822554,0.9409389448818876,0.05906105511811252,0.921463077360656,0.07853692263934406,0.25178,0.93285,0.397,0.32371,0.28949,0.00311,0.00285,-8.0,False,False,0.30069,0.09631
-16.2,x1 = -16.2,0.9041006940063673,0.09589930599363271,0.45586,0.9579122735862823,0.04208772641371776,0.5312093733737563,0.4687906266262437,0.9169917615904307,0.08300823840956931,0.921463077360656,0.07853692263934406,0.25178,0.99719,0.397,0.41269,0.32326,0.00013,0.00014,-8.0,True,False,0.30069,0.09631
-0.8,x1 = -0.8,0.7198442189845644,0.2801557810154356,0.85566,0.9579122675786775,0.04208773242132242,0.9399133464597458,0.060086653540254206,0.9528697657751679,0.047130234224831966,0.921463077360656,0.07853692263934406,0.25178,0.32779,0.397,0.27408,0.27307,0.00922,0.00787,-8.0,False,False,0.30069,0.09631
-10.5,x1 = -10.5,0.9215575364089416,0.07844246359105819,0.39667,0.966914021492119,0.03308597850788099,0.562176500885798,0.43782349911420193,0.9351654132680223,0.06483458673197748,0.921463077360656,0.07853692263934406,0.20964,0.98882,0.397,0.34634,0.27076,0.00146,0.00137,-8.0,False,False,0.30069,0.09631
-11.2,x1 = -11.2,0.9199986775521838,0.08000132244781619,0.40218,0.9626731089077047,0.03732689109229525,0.562176500885798,0.43782349911420193,0.9306328506300875,0.06936714936991245,0.921463077360656,0.07853692263934406,0.2299,0.98882,0.397,0.36356,0.29061,0.00063,0.0006,-8.0,False,False,0.30069,0.09631
-16.4,x1 = -16.4,0.9042352138473977,0.09576478615260228,0.45542,0.9579122752383731,0.0420877247616266,0.562176500885798,0.43782349911420193,0.9200147234345643,0.07998527656543544,0.921463077360656,0.07853692263934406,0.25178,0.98882,0.397,0.40213,0.32236,1e-05,1e-05,-8.0,True,False,0.30069,0.09631
-2.8,x1 = -2.8,0.8379575831652231,0.16204241683477702,0.63917,0.9579122674284875,0.04208773257151254,0.8519528094861981,0.1480471905138019,0.9407423407770161,0.059257659222984024,0.921463077360656,0.07853692263934406,0.25178,0.60493,0.397,0.32449,0.30901,0.00304,0.00279,-8.0,False,False,0.30069,0.09631
-9.6,x1 = -9.6,0.925201389933839,0.07479861006616088,0.38358,0.9706877681886861,0.029312231811314076,0.5,0.5,0.9354809773530289,0.06451902264697112,0.921463077360656,0.07853692263934406,0.19093,1.0,0.397,0.34513,0.25145,0.00153,0.00144,-8.0,False,False,0.30069,0.09631
