x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
-0.1,x1 = -0.1,0.7084683848893518,0.2915316151106483,0.87069,0.9579122723847611,0.04208772761523861,0.9324533130837864,0.06754668691621381,0.9504901808607118,0.049509819139288175,0.9242372812151135,0.07576271878488634,0.25178,0.3567,0.38707,0.28431,0.28237,0.00635,0.00556,-9.0,False,False,0.29744,0.08963
13.3,x1 = 13.3,0.05339346354171677,0.9466065364582832,0.30064,0.8807970795424087,0.11920292045759122,0.9241418236349503,0.07585817636504989,0.9218274976215202,0.07817250237848004,0.9242372812151135,0.07576271878488634,0.52707,0.38741,0.38707,0.39571,0.39487,4e-05,4e-05,-9.0,True,False,0.29744,0.08963
12.8,x1 = 12.8,0.053345493276207204,0.9466545067237929,0.30044,0.8670357701094302,0.1329642298905696,0.9399133466701363,0.06008665332986381,0.9360256563997309,0.06397434360026923,0.9242372812151135,0.07576271878488634,0.56551,0.32779,0.38707,0.34302,0.34047,0.0011,0.00104,-9.0,False,False,0.29744,0.08963
4.3,x1 = 4.3,0.09525083973907421,0.9047491602609258,0.45376,0.9046505344582185,0.09534946554178127,0.9399133498259923,0.06008665017400762,0.936554537050648,0.063445462949352,0.9242372812151135,0.07576271878488634,0.45408,0.32779,0.38707,0.34097,0.33982,0.00121,0.00114,-9.0,False,False,0.29744,0.08963
-5.6,x1 = -5.6,0.9429487993437725,0.057051200656227465,0.31563,0.9579122764398942,0.04208772356010582,0.6791787121629466,0.3208212878370534,0.9420101919347046,0.05798980806529543,0.9242372812151135,0.07576271878488634,0.25178,0.90527,0.38707,0.31941,0.28906,0.00265,0.00244,-9.0,False,False,0.29744,0.08963
-4.1,x1 = -4.1,0.9266548979932375,0.0733451020067626,0.37828,0.9579122749379929,0.042087725062006816,0.7549149813536519,0.24508501864634819,0.9430234177329528,0.05697658226704708,0.9242372812151135,0.07576271878488634,0.25178,0.80339,0.38707,0.31532,0.29224,0.00299,0.00274,-9.0,False,False,0.29744,0.08963
-8.3,x1 = -8.3,0.923108798735865,0.07689120126413505,0.39113,0.970687771474555,0.02931222852544515,0.4687906266262437,0.5312093733737563,0.9320962970961288,0.06790370290387138,0.9242372812151135,0.07576271878488634,0.19093,0.99719,0.38707,0.35805,0.25292,0.00047,0.00046,-9.0,False,False,0.29744,0.08963
0.6,x1 = 0.6,0.4477671526280626,0.5522328473719373,0.99211,0.9399133485636499,0.06008665143635007,0.9465966756614177,0.053403324338582414,0.9436041013167682,0.056395898683231804,0.9242372812151135,0.07576271878488634,0.32779,0.30068,0.38707,0.31297,0.31282,0.0032,0.00292,-9.0,False,False,0.29744,0.08963
-3.9,x1 = -3.9,0.8859626361549227,0.11403736384507737,0.51198,0.9525741269907295,0.0474258730092706,0.7981867705385763,0.20181322946142372,0.9349681998499157,0.06503180015008445,0.9242372812151135,0.07576271878488634,0.27536,0.72554,0.38707,0.3471,0.3267,0.0009,0.00086,-9.0,False,False,0.29744,0.08963
-11.0,x1 = -11.0,0.9229624902008116,0.07703750979918841,0.39165,0.9669140186318741,0.03308598136812591,0.5312093733737563,0.4687906266262437,0.93334841775325,0.06665158224675008,0.9242372812151135,0.07576271878488634,0.20964,0.99719,0.38707,0.3533,0.27031,0.00064,0.00062,-9.0,False,False,0.29744,0.08963
-12.4,x1 = -12.4,0.9119756059916178,0.08802439400838218,0.42984,0.9626731103801985,0.03732688961980151,0.5312093733737563,0.4687906266262437,0.9246937763936145,0.07530622360638556,0.9242372812151135,0.07576271878488634,0.2299,0.99719,0.38707,0.38542,0.29744,0.0,0.0,-9.0,True,True,0.29744,0.08963
-4.4,x1 = -4.4,0.9282971922115715,0.0717028077884285,0.37225,0.9579122738866624,0.04208772611333755,0.7772998560157663,0.2227001439842336,0.9449618564038622,0.055038143596137734,0.9242372812151135,0.07576271878488634,0.25178,0.76507,0.38707,0.30742,0.28858,0.00372,0.00337,-9.0,False,False,0.29744,0.08963
-17.2,x1 = -17.2,0.903155607884637,0.09684439211536319,0.45891,0.9626731168056251,0.03732688319437492,0.5312093733737563,0.4687906266262437,0.9208882728531469,0.07911172714685329,0.9242372812151135,0.07576271878488634,0.2299,0.99719,0.38707,0.39904,0.30421,8e-05,8e-05,-9.0,True,False,0.29744,0.08963
-10.6,x1 = -10.6,0.9204283843686463,0.07957161563135365,0.40067,0.9706877670757302,0.02931223292426976,0.5312093733737563,0.4687906266262437,0.9357177612537919,0.06428223874620795,0.9242372812151135,0.07576271878488634,0.19093,0.99719,0.38707,0.34421,0.25509,0.00104,0.00099,-9.0,False,False,0.29744,0.08963
-1.0,x1 = -1.0,0.6676766233920304,0.3323233766079695,0.91728,0.9525741268224335,0.04742587317756679,0.9399133531922388,0.0600866468077612,0.9483666557791779,0.05163334422082212,0.9242372812151135,0.07576271878488634,0.27536,0.32779,0.38707,0.2933,0.29278,0.00523,0.00464,-9.0,False,False,0.29744,0.08963
