x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
8.4,x1 = 8.4,0.033436333062027035,0.9665636669379729,0.21134,0.8807970732843033,0.11920292671569668,0.9465966696352197,0.0534033303647803,0.9443965724162835,0.05560342758371648,0.9231453691939213,0.07685463080607877,0.52707,0.30068,0.391,0.30974,0.30825,0.00387,0.0035,-7.6,False,False,0.31576,0.07524
5.0,x1 = 5.0,0.046715860877252255,0.9532841391227478,0.27228,0.8519528057272543,0.14804719427274568,0.9399133491948211,0.060086650805178846,0.9358041966835027,0.0641958033164972,0.9231453691939213,0.07685463080607877,0.60493,0.32779,0.391,0.34388,0.34074,0.00126,0.00119,-7.6,False,False,0.31576,0.07524
16.1,x1 = 16.1,0.06291412346647286,0.937085876533527,0.33891,0.8670357563664173,0.13296424363358259,0.9241418205010701,0.07585817949893016,0.9205490425314181,0.079450957468582,0.9231453691939213,0.07685463080607877,0.56551,0.38741,0.391,0.40024,0.39862,5e-05,5e-05,-7.6,True,False,0.31576,0.07524
10.5,x1 = 10.5,0.04455881413262073,0.9554411858673794,0.26282,0.8670357580842942,0.13296424191570594,0.9465966750964616,0.05340332490353843,0.9430515349830957,0.05694846501690447,0.9231453691939213,0.07685463080607877,0.56551,0.30068,0.391,0.31521,0.31248,0.00334,0.00305,-7.6,False,False,0.31576,0.07524
9.6,x1 = 9.6,0.03214662882102787,0.9678533711789722,0.20505,0.8670357494949104,0.1329642505050896,0.9399133458285747,0.06008665417142546,0.9375705767898678,0.062429423210132465,0.9231453691939213,0.07685463080607877,0.56551,0.32779,0.391,0.33701,0.33543,0.00166,0.00156,-7.6,False,False,0.31576,0.07524
-9.6,x1 = -9.6,0.925201389933839,0.07479861006616088,0.38358,0.9626731139945013,0.03732688600549892,0.6224593312018545,0.37754066879814546,0.9372255959162605,0.06277440408373963,0.9231453691939213,0.07685463080607877,0.2299,0.95629,0.391,0.33836,0.28423,0.00158,0.00148,-7.6,False,False,0.31576,0.07524
-15.8,x1 = -15.8,0.9093693489475895,0.09063065105241051,0.43857,0.9626731149315424,0.03732688506845755,0.6224593312018545,0.37754066879814546,0.9318393182151168,0.06816068178488316,0.9231453691939213,0.07685463080607877,0.2299,0.95629,0.391,0.35902,0.29573,0.00057,0.00055,-7.6,False,False,0.31576,0.07524
-16.3,x1 = -16.3,0.9042897239140402,0.09571027608595986,0.45525,0.952574123624806,0.04742587637519415,0.6224593312018546,0.37754066879814546,0.920978745701946,0.07902125429805415,0.9231453691939213,0.07685463080607877,0.27536,0.95629,0.391,0.39872,0.34053,3e-05,3e-05,-7.6,True,False,0.31576,0.07524
-12.9,x1 = -12.9,0.9115492134009268,0.08845078659907318,0.43128,0.9579122687801986,0.04208773121980142,0.5926665999540698,0.4073334000459302,0.9256060020706229,0.07439399792937709,0.9231453691939213,0.07685463080607877,0.25178,0.97508,0.391,0.38211,0.31576,4e-05,4e-05,-7.6,True,True,0.31576,0.07524
-9.5,x1 = -9.5,0.9246771353009597,0.07532286469904037,0.38548,0.9669140232797719,0.033085976720228054,0.5926665999540698,0.4073334000459302,0.9387246352486457,0.06127536475135441,0.9231453691939213,0.07685463080607877,0.20964,0.97508,0.391,0.33249,0.2673,0.00196,0.00183,-7.6,False,False,0.31576,0.07524
-19.2,x1 = -19.2,0.9062388501352538,0.09376114986474605,0.4489,0.9579122723847615,0.042087727615238615,0.6513548646660541,0.34864513533394575,0.9291690973374996,0.07083090266250036,0.9231453691939213,0.07685463080607877,0.25178,0.93285,0.391,0.36902,0.31564,0.00027,0.00026,-7.6,False,False,0.31576,0.07524
-3.4,x1 = -3.4,0.8813726132142582,0.11862738678574188,0.5254,0.9579122698315297,0.04208773016847057,0.851952796329895,0.1480472036701053,0.9453425743848378,0.05465742561516256,0.9231453691939213,0.07685463080607877,0.25178,0.60493,0.391,0.30586,0.29367,0.00426,0.00383,-7.6,False,False,0.31576,0.07524
-5.3,x1 = -5.3,0.9425951295331982,0.05740487046680185,0.31706,0.9626731142622271,0.037326885737772805,0.6791787056691697,0.32082129433083023,0.9463991544588802,0.053600845541119865,0.9231453691939213,0.07685463080607877,0.2299,0.90527,0.391,0.3015,0.26867,0.00473,0.00423,-7.6,False,False,0.31576,0.07524
-2.0,x1 = -2.0,0.7912171231208769,0.20878287687912317,0.73915,0.9579122743372326,0.042087725662767216,0.8933093989533705,0.10669060104662922,0.9444243001599264,0.05557569984007341,0.9231453691939213,0.07685463080607877,0.25178,0.48985,0.391,0.30963,0.30148,0.00388,0.00351,-7.6,False,False,0.31576,0.07524
-17.9,x1 = -17.9,0.9088036235254974,0.09119637647450263,0.44045,0.9579122698315297,0.04208773016847057,0.6224593312018546,0.37754066879814546,0.9273201773507797,0.07267982264922063,0.9231453691939213,0.07685463080607877,0.25178,0.95629,0.391,0.37585,0.31603,0.00013,0.00012,-7.6,True,False,0.31576,0.07524
