x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
1.0,x1 = 1.0,0.37723623680539564,0.6227637631946044,0.95607,0.14804719991116141,0.8519528000888386,0.16451645880021024,0.8354835411997896,0.15830365755393166,0.8416963424460683,0.0866071214768255,0.9133928785231745,0.60493,0.64501,0.42504,0.63024,0.62989,0.02243,0.02667,3.6,False,False,0.53513,-0.11009
5.4,x1 = 5.4,0.04902167800442819,0.9509783219955716,0.28223,0.37754066879814546,0.6224593312018546,0.13296425394084313,0.8670357460591569,0.14495380019745524,0.8550461998025447,0.0866071214768255,0.9133928785231745,0.95629,0.56551,0.42504,0.59707,0.58467,0.01569,0.01821,3.6,False,False,0.53513,-0.11009
7.8,x1 = 7.8,0.03107149489909868,0.9689285051009013,0.19974,0.29421496597446145,0.7057850340255386,0.16451645880021024,0.8354835411997896,0.1685463853042957,0.8314536146957041,0.0866071214768255,0.9133928785231745,0.8741,0.64501,0.42504,0.65437,0.65213,0.02818,0.03407,3.6,False,False,0.53513,-0.11009
18.2,x1 = 18.2,0.07148471512156647,0.9285152848784335,0.37144,0.2689414330889797,0.7310585669110203,0.22270014398423355,0.7772998560157663,0.22600568936274032,0.7739943106372595,0.0866071214768255,0.9133928785231745,0.83994,0.76507,0.42504,0.77098,0.77042,0.06819,0.08861,3.6,False,False,0.53513,-0.11009
11.8,x1 = 11.8,0.04955300266121289,0.950446997338787,0.2845,0.26894142722948733,0.7310585727705127,0.20181322946142372,0.7981867705385763,0.20513963322406698,0.794860366775933,0.0866071214768255,0.9133928785231745,0.83994,0.72554,0.42504,0.73209,0.73121,0.05228,0.06641,3.6,False,False,0.53513,-0.11009
14.6,x1 = 14.6,0.05619823562720362,0.9438017643727964,0.31216,0.2689414155105029,0.7310585844894969,0.20181322706107535,0.7981867729389246,0.20558571281278362,0.7944142871872164,0.0866071214768255,0.9133928785231745,0.83994,0.72554,0.42504,0.73296,0.73197,0.0526,0.06686,3.6,False,False,0.53513,-0.11009
-5.2,x1 = -5.2,0.9410211393568838,0.05897886064311625,0.32338,0.132964236762076,0.8670357632379242,0.22270012850745974,0.7772998714925404,0.13825675741601276,0.8617432425839875,0.0866071214768255,0.9133928785231745,0.56551,0.76507,0.42504,0.57966,0.57728,0.01266,0.01451,3.6,False,False,0.53513,-0.11009
12.4,x1 = 12.4,0.054053418964323995,0.945946581035676,0.30337,0.29421496597446145,0.7057850340255386,0.18242553047372237,0.8175744695262777,0.1884681316666291,0.811531868333371,0.0866071214768255,0.9133928785231745,0.8741,0.68535,0.42504,0.69826,0.69555,0.04066,0.05059,3.6,False,False,0.53513,-0.11009
12.2,x1 = 12.2,0.05618896359954617,0.9438110364004538,0.31213,0.26894142136999516,0.731058578630005,0.20181321745968234,0.7981867825403175,0.20558508166570183,0.794414918334298,0.0866071214768255,0.9133928785231745,0.83994,0.72554,0.42504,0.73296,0.73197,0.0526,0.06686,3.6,False,False,0.53513,-0.11009
6.9,x1 = 6.9,0.030816443720223546,0.9691835562797765,0.19847,0.3208213138121608,0.6791786861878392,0.13296425222296634,0.8670357477770336,0.13875333878887633,0.8612466612111237,0.0866071214768255,0.9133928785231745,0.90527,0.56551,0.42504,0.58096,0.57598,0.01287,0.01477,3.6,False,False,0.53513,-0.11009
-5.5,x1 = -5.5,0.9404483899085436,0.05955161009145622,0.32566,0.1329642453514593,0.8670357546485408,0.22270013882530887,0.7772998611746911,0.1383081622908224,0.8616918377091776,0.0866071214768255,0.9133928785231745,0.56551,0.76507,0.42504,0.57979,0.57739,0.01268,0.01453,3.6,False,False,0.53513,-0.11009
-0.5,x1 = -0.5,0.7081425019560701,0.29185749804393,0.87111,0.1066905939456512,0.8933094060543489,0.16451646699291617,0.8354835330070838,0.12356750857543189,0.8764324914245682,0.0866071214768255,0.9133928785231745,0.48985,0.64501,0.42504,0.53953,0.53513,0.00695,0.00771,3.6,False,False,0.53513,-0.11009
-5.4,x1 = -5.4,0.9434788199710731,0.05652118002892685,0.31348,0.1329642453514593,0.8670357546485408,0.20181321745968234,0.7981867825403175,0.1368556704987947,0.8631443295012052,0.0866071214768255,0.9133928785231745,0.56551,0.72554,0.42504,0.57594,0.57456,0.01206,0.01378,3.6,False,False,0.53513,-0.11009
-5.8,x1 = -5.8,0.940822898820284,0.059177101179716106,0.32417,0.1480472036701053,0.8519527963298945,0.20181321745968234,0.7981867825403175,0.15122892050816114,0.8487710794918388,0.0866071214768255,0.9133928785231745,0.60493,0.72554,0.42504,0.61291,0.61207,0.01875,0.02202,3.6,False,False,0.53513,-0.11009
6.5,x1 = 6.5,0.02975023738352145,0.9702497626164786,0.19314,0.348645142101806,0.6513548578981939,0.13296422817269307,0.8670357718273067,0.13938078656117903,0.8606192134388208,0.0866071214768255,0.9133928785231745,0.93285,0.56551,0.42504,0.58261,0.57644,0.01315,0.0151,3.6,False,False,0.53513,-0.11009
