x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
-6.3,x1 = -6.3,0.9316626503847344,0.06833734961526568,0.35969,0.9579122708828602,0.042087729117139754,0.6224593312018546,0.37754066879814546,0.9349883060644107,0.06501169393558927,0.9228220168555576,0.07717798314444231,0.25178,0.95629,0.39216,0.34703,0.29992,0.00115,0.00109,-9.8,False,False,0.29697,0.09519
8.8,x1 = 8.8,0.03195600688958995,0.9680439931104102,0.20411,0.880797081106935,0.11920291889306492,0.9465966747198242,0.05340332528017579,0.9444939824529988,0.055506017547001504,0.9228220168555576,0.07717798314444231,0.52707,0.30068,0.39216,0.30934,0.30791,0.00402,0.00363,-9.8,False,False,0.29697,0.09519
0.1,x1 = 0.1,0.641739613933492,0.35826038606650795,0.94123,0.9465966702001758,0.05340332979982422,0.9399133531922388,0.0600866468077612,0.9442023024687074,0.05579769753129257,0.9228220168555576,0.07717798314444231,0.30068,0.32779,0.39216,0.31053,0.31039,0.0039,0.00353,-9.8,False,False,0.29697,0.09519
0.5,x1 = 0.5,0.4486438914517906,0.5513561085482093,0.99238,0.9399133557169235,0.060086644283076515,0.9465966707651319,0.053403329234868166,0.9435982422941052,0.056401757705894666,0.9228220168555576,0.07717798314444231,0.32779,0.30068,0.39216,0.31299,0.31284,0.00366,0.00332,-9.8,False,False,0.29697,0.09519
2.5,x1 = 2.5,0.4507692947249442,0.5492307052750558,0.993,0.9324533135530546,0.06754668644694548,0.9324533107374442,0.0675466892625556,0.932453312006635,0.06754668799336501,0.9228220168555576,0.07717798314444231,0.3567,0.3567,0.39216,0.3567,0.3567,0.00071,0.00068,-9.8,False,False,0.29697,0.09519
-7.3,x1 = -7.3,0.9205429320159219,0.07945706798407799,0.40026,0.9579122683296284,0.04208773167037178,0.5312093733737563,0.4687906266262437,0.9240077073961166,0.07599229260388338,0.9228220168555576,0.07717798314444231,0.25178,0.99719,0.39216,0.3879,0.31101,1e-05,1e-05,-9.8,True,False,0.29697,0.09519
-12.7,x1 = -12.7,0.9145484542212969,0.08545154577870306,0.4211,0.962673113726775,0.03732688627322501,0.562176500885798,0.43782349911420193,0.9284500590803788,0.07154994091962127,0.9228220168555576,0.07717798314444231,0.2299,0.98882,0.39216,0.37168,0.29475,0.00023,0.00023,-9.8,False,False,0.29697,0.09519
-7.6,x1 = -7.6,0.9231453691939213,0.07685463080607877,0.391,0.9525741242979906,0.04742587570200942,0.5621765008857981,0.43782349911420193,0.9225702590830761,0.07742974091692406,0.9228220168555576,0.07717798314444231,0.27536,0.98882,0.39216,0.39306,0.33019,0.0,0.0,-9.8,True,False,0.29697,0.09519
-10.6,x1 = -10.6,0.9204283843686463,0.07957161563135365,0.40067,0.9706877698846184,0.02931223011538168,0.5312093733737563,0.4687906266262437,0.9357177638391723,0.06428223616082762,0.9228220168555576,0.07717798314444231,0.19093,0.99719,0.39216,0.34421,0.25509,0.0013,0.00123,-9.8,False,False,0.29697,0.09519
-11.7,x1 = -11.7,0.9208115337282081,0.0791884662717918,0.39931,0.9626731086399787,0.03732689136002138,0.5312093733737563,0.4687906266262437,0.9285061571923481,0.07149384280765192,0.9228220168555576,0.07717798314444231,0.2299,0.99719,0.39216,0.37147,0.29066,0.00024,0.00023,-9.8,False,False,0.29697,0.09519
-13.7,x1 = -13.7,0.9091121108293538,0.09088788917064615,0.43943,0.9579122722345714,0.04208772776542873,0.562176500885798,0.43782349911420193,0.9219446833073639,0.0780553166926362,0.9228220168555576,0.07717798314444231,0.25178,0.98882,0.39216,0.39529,0.31877,1e-05,1e-05,-9.8,True,False,0.29697,0.09519
-12.3,x1 = -12.3,0.9087139099506978,0.0912860900493022,0.44075,0.9669140225647108,0.033085977435289224,0.562176500885798,0.43782349911420193,0.9299671167143981,0.07003288328560185,0.9228220168555576,0.07717798314444231,0.20964,0.98882,0.39216,0.36605,0.28077,0.00038,0.00037,-9.8,False,False,0.29697,0.09519
-19.0,x1 = -19.0,0.9077471466640519,0.09225285333594813,0.44395,0.9579122738866624,0.04208772611333755,0.562176500885798,0.43782349911420193,0.9214045196602256,0.07859548033977434,0.9228220168555576,0.07717798314444231,0.25178,0.98882,0.39216,0.39721,0.31977,1e-05,1e-05,-9.8,True,False,0.29697,0.09519
-13.2,x1 = -13.2,0.9116286149699169,0.08837138503008314,0.43101,0.9626731138606381,0.03732688613936196,0.5621765008857981,0.43782349911420193,0.9272806734721943,0.07271932652780574,0.9228220168555576,0.07717798314444231,0.2299,0.98882,0.39216,0.37599,0.29697,0.00014,0.00014,-9.8,True,True,0.29697,0.09519
-12.0,x1 = -12.0,0.9121160769361106,0.08788392306388938,0.42937,0.9626731109156508,0.03732688908434924,0.5926665999540698,0.4073334000459302,0.9301554871731651,0.06984451282683496,0.9228220168555576,0.07717798314444231,0.2299,0.97508,0.39216,0.36534,0.29539,0.0004,0.00039,-9.8,False,False,0.29697,0.09519
