x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
13.0,x1 = 13.0,0.052257867017873626,0.9477421329821263,0.29591,0.43782349911420193,0.562176500885798,0.5,0.5,0.4967507886850732,0.5032492113149267,0.6576315679239583,0.34236843207604173,0.98882,1.0,0.92707,0.99997,0.99942,0.05262,0.05448,0.0,False,False,0.98882,-0.06175
-0.3,x1 = -0.3,0.7187744049342186,0.2812255950657815,0.85712,0.5,0.5,0.4687906266262437,0.5312093733737563,0.4912231254013353,0.5087768745986648,0.6576315679239583,0.34236843207604173,1.0,0.99719,0.92707,0.99978,0.99921,0.05624,0.05823,0.0,False,False,0.98882,-0.06175
3.8,x1 = 3.8,0.10974096660157753,0.8902590333984225,0.49913,0.43782349911420193,0.562176500885798,0.5312093733737563,0.4687906266262437,0.5209611172655795,0.4790388827344206,0.6576315679239583,0.34236843207604173,0.98882,0.99719,0.92707,0.99873,0.99627,0.03821,0.03954,0.0,False,False,0.98882,-0.06175
-5.3,x1 = -5.3,0.9425951295331982,0.05740487046680185,0.31706,0.4687906266262437,0.5312093733737563,0.43782349911420193,0.562176500885798,0.4670129626826861,0.532987037317314,0.6576315679239583,0.34236843207604173,0.99719,0.98882,0.92707,0.99686,0.99671,0.07356,0.07605,0.0,False,False,0.98882,-0.06175
-18.6,x1 = -18.6,0.904764862102787,0.09523513789721295,0.45371,0.4687906266262437,0.5312093733737563,0.43782349911420193,0.562176500885798,0.46584146796735376,0.5341585320326461,0.6576315679239583,0.34236843207604173,0.99719,0.98882,0.92707,0.99663,0.99639,0.07446,0.07697,0.0,False,False,0.98882,-0.06175
-8.3,x1 = -8.3,0.923108798735865,0.07689120126413505,0.39113,0.43782349911420193,0.5621765008857981,0.43782349911420193,0.562176500885798,0.437823499114202,0.5621765008857981,0.6576315679239583,0.34236843207604173,0.98882,0.98882,0.92707,0.98882,0.98882,0.09775,0.10068,0.0,False,False,0.98882,-0.06175
-11.7,x1 = -11.7,0.9208115337282081,0.0791884662717918,0.39931,0.4687906266262437,0.5312093733737563,0.43782349911420193,0.562176500885798,0.46633838729372207,0.5336616127062778,0.6576315679239583,0.34236843207604173,0.99719,0.98882,0.92707,0.99673,0.99653,0.07408,0.07658,0.0,False,False,0.98882,-0.06175
2.9,x1 = 2.9,0.34206042254248653,0.6579395774575134,0.92678,0.4687906266262437,0.5312093733737563,0.5312093733737563,0.4687906266262437,0.5098583904867297,0.4901416095132703,0.6576315679239583,0.34236843207604173,0.99719,0.99719,0.92707,0.99972,0.99719,0.04453,0.0461,0.0,False,False,0.98882,-0.06175
2.8,x1 = 2.8,0.3401350849802397,0.6598649150197604,0.92495,0.43782349911420193,0.562176500885798,0.5,0.5,0.4788515905874352,0.5211484094125649,0.6576315679239583,0.34236843207604173,0.98882,1.0,0.92707,0.99871,0.9962,0.06479,0.06704,0.0,False,False,0.98882,-0.06175
-0.0,x1 = -0.0,0.8330066216661705,0.1669933783338296,0.65078,0.4687906266262437,0.5312093733737563,0.4687906266262437,0.5312093733737563,0.46879062662624377,0.5312093733737563,0.6576315679239583,0.34236843207604173,0.99719,0.99719,0.92707,0.99719,0.99719,0.07221,0.07466,0.0,False,False,0.98882,-0.06175
11.7,x1 = 11.7,0.0459881319101695,0.9540118680898306,0.2691,0.43782349911420193,0.5621765008857981,0.4687906266262437,0.5312093733737563,0.46736650628134097,0.5326334937186592,0.6576315679239583,0.34236843207604173,0.98882,0.99719,0.92707,0.99693,0.99681,0.07329,0.07578,0.0,False,False,0.98882,-0.06175
0.3,x1 = 0.3,0.5758306335888383,0.4241693664111616,0.98334,0.562176500885798,0.43782349911420193,0.4687906266262437,0.5312093733737563,0.5225650737693703,0.47743492623062944,0.6576315679239583,0.34236843207604173,0.98882,0.99719,0.92707,0.99853,0.99237,0.03734,0.03863,0.0,False,False,0.98882,-0.06175
11.7,x1 = 11.7,0.0459881319101695,0.9540118680898306,0.2691,0.43782349911420193,0.5621765008857981,0.4687906266262437,0.5312093733737563,0.46736650628134097,0.5326334937186592,0.6576315679239583,0.34236843207604173,0.98882,0.99719,0.92707,0.99693,0.99681,0.07329,0.07578,0.0,False,False,0.98882,-0.06175
1.4,x1 = 1.4,0.4394514894871516,0.5605485105128484,0.9894,0.5,0.5,0.5,0.5,0.5,0.5,0.6576315679239583,0.34236843207604173,1.0,1.0,0.92707,1.0,1.0,0.05055,0.05234,0.0,False,False,0.98882,-0.06175
-0.6,x1 = -0.6,0.7225038407418257,0.27749615925817434,0.85202,0.5,0.5,0.43782349911420193,0.562176500885798,0.4827462598080786,0.5172537401919215,0.6576315679239583,0.34236843207604173,1.0,0.98882,0.92707,0.99914,0.9969,0.06203,0.0642,0.0,False,False,0.98882,-0.06175
