x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
12.3,x1 = 12.3,0.05974926825522721,0.9402507317447728,0.32645,0.6791786861878392,0.32082131381216084,0.7772998560157662,0.2227001439842336,0.7714371879182007,0.22856281208179913,0.7912171231208769,0.20878287687912317,0.90527,0.76507,0.73915,0.7755,0.77345,0.00113,0.00116,-2.0,True,False,0.66576,0.07339
19.7,x1 = 19.7,0.06580909385163315,0.9341909061483668,0.35009,0.6791786861878392,0.32082131381216084,0.7549149813536519,0.2450850186463483,0.7499308443971098,0.2500691556028902,0.7912171231208769,0.20878287687912317,0.90527,0.80339,0.73915,0.81139,0.81009,0.00473,0.00493,-2.0,False,False,0.66576,0.07339
13.6,x1 = 13.6,0.05358069209381986,0.9464193079061802,0.30142,0.6513548578981939,0.3486451421018061,0.7549149923816048,0.2450850076183953,0.7493661687026546,0.25063383129734557,0.7912171231208769,0.20878287687912317,0.93285,0.80339,0.73915,0.81228,0.81033,0.00485,0.00507,-2.0,False,False,0.66576,0.07339
12.2,x1 = 12.2,0.05618896359954617,0.9438110364004538,0.31213,0.6513548578981939,0.3486451421018061,0.7772998560157663,0.2227001439842336,0.7702231371009931,0.22977686289900678,0.7912171231208769,0.20878287687912317,0.93285,0.76507,0.73915,0.77762,0.7745,0.00127,0.0013,-2.0,False,False,0.66576,0.07339
10.0,x1 = 10.0,0.050699309588510835,0.9493006904114892,0.28936,0.6224593382055109,0.3775406617944891,0.7549149923816048,0.2450850076183953,0.7481995821637824,0.2518004178362178,0.7912171231208769,0.20878287687912317,0.95629,0.80339,0.73915,0.81412,0.81114,0.00512,0.00535,-2.0,False,False,0.66576,0.07339
-13.7,x1 = -13.7,0.9091121108293538,0.09088788917064615,0.43943,0.7772998663336157,0.22270013366638425,0.6513548578981939,0.348645142101806,0.7658529903653409,0.23414700963465895,0.7912171231208769,0.20878287687912317,0.76507,0.93285,0.73915,0.78517,0.78032,0.00184,0.00189,-2.0,False,False,0.66576,0.07339
-4.6,x1 = -4.6,0.9567228511806999,0.04327714881930009,0.25712,0.7772998663336157,0.22270013366638425,0.6791786991753931,0.320821300824607,0.7730534619801859,0.22694653801981407,0.7912171231208769,0.20878287687912317,0.76507,0.90527,0.73915,0.77265,0.77114,0.00096,0.00098,-2.0,True,False,0.66576,0.07339
-13.7,x1 = -13.7,0.9091121108293538,0.09088788917064615,0.43943,0.7772998663336157,0.22270013366638425,0.6513548578981939,0.348645142101806,0.7658529903653409,0.23414700963465895,0.7912171231208769,0.20878287687912317,0.76507,0.93285,0.73915,0.78517,0.78032,0.00184,0.00189,-2.0,False,False,0.66576,0.07339
-13.7,x1 = -13.7,0.9091121108293538,0.09088788917064615,0.43943,0.7772998663336157,0.22270013366638425,0.6513548578981939,0.348645142101806,0.7658529903653409,0.23414700963465895,0.7912171231208769,0.20878287687912317,0.76507,0.93285,0.73915,0.78517,0.78032,0.00184,0.00189,-2.0,False,False,0.66576,0.07339
-0.0,x1 = -0.0,0.8330066216661705,0.1669933783338296,0.65078,0.8519528094861981,0.14804719051380194,0.7057850154599563,0.2942149845400438,0.8275437557581526,0.17245624424184744,0.7912171231208769,0.20878287687912317,0.60493,0.8741,0.73915,0.66329,0.64988,0.00439,0.00418,-2.0,False,False,0.66576,0.07339
-0.1,x1 = -0.1,0.7084683848893518,0.2915316151106483,0.87069,0.8807970717197768,0.11920292828022308,0.7549149758396752,0.2450850241603249,0.8440984609943374,0.15590153900566267,0.7912171231208769,0.20878287687912317,0.52707,0.80339,0.73915,0.62441,0.60763,0.00979,0.00908,-2.0,False,False,0.66576,0.07339
-2.9,x1 = -2.9,0.835651380549041,0.164348619450959,0.64461,0.8519528038477826,0.1480471961522176,0.5926665999540698,0.4073334000459302,0.809339474195171,0.19066052580482912,0.7912171231208769,0.20878287687912317,0.60493,0.97508,0.73915,0.70285,0.66576,0.00104,0.00102,-2.0,True,True,0.66576,0.07339
-0.3,x1 = -0.3,0.7187744049342186,0.2812255950657815,0.85712,0.880797081106935,0.11920291889306492,0.7549149923816048,0.2450850076183953,0.8453958157970305,0.15460418420296945,0.7912171231208769,0.20878287687912317,0.52707,0.80339,0.73915,0.62124,0.60478,0.01032,0.00955,-2.0,False,False,0.66576,0.07339
-4.6,x1 = -4.6,0.9567228511806999,0.04327714881930009,0.25712,0.7772998663336157,0.22270013366638425,0.6791786991753931,0.320821300824607,0.7730534619801859,0.22694653801981407,0.7912171231208769,0.20878287687912317,0.76507,0.90527,0.73915,0.77265,0.77114,0.00096,0.00098,-2.0,True,False,0.66576,0.07339
-4.4,x1 = -4.4,0.9282971922115715,0.0717028077884285,0.37225,0.7981867849406658,0.20181321505933408,0.6791787056691697,0.3208212943308303,0.7896535715073916,0.2103464284926082,0.7912171231208769,0.20878287687912317,0.72554,0.90527,0.73915,0.74214,0.73843,1e-05,1e-05,-2.0,True,False,0.66576,0.07339
