x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
-5.0,x1 = -5.0,0.9377862522396458,0.062213747760354064,0.33617,0.20181323186177208,0.798186768138228,0.3208213073183838,0.6791786926816161,0.20921717024967487,0.7907828297503251,0.4394514894871516,0.5605485105128484,0.72554,0.90527,0.9894,0.73998,0.73672,0.13325,0.11684,1.4,False,False,0.73672,0.25268
-12.2,x1 = -12.2,0.9119060459843897,0.0880939540156102,0.43008,0.22270013882530884,0.777299861174691,0.3486451421018061,0.6513548578981939,0.23379513215244443,0.7662048678475553,0.4394514894871516,0.5605485105128484,0.76507,0.93285,0.9894,0.78457,0.77985,0.10214,0.09192,1.4,False,False,0.73672,0.25268
2.7,x1 = 2.7,0.41496558535138456,0.5850344146486155,0.97903,0.26894143308897966,0.7310585669110202,0.3208213138121608,0.6791786861878392,0.2992929487399059,0.700707051260094,0.4394514894871516,0.5605485105128484,0.83994,0.90527,0.9894,0.88042,0.87816,0.0437,0.04142,1.4,False,False,0.73672,0.25268
-1.8,x1 = -1.8,0.8351809244681011,0.1648190755318988,0.64571,0.24508500210441891,0.754914997895581,0.3208212943308303,0.6791787056691697,0.25756778777338973,0.7424322122266102,0.4394514894871516,0.5605485105128484,0.80339,0.90527,0.9894,0.82305,0.82018,0.07725,0.07103,1.4,False,False,0.73672,0.25268
-11.4,x1 = -11.4,0.9189595380727763,0.08104046192722368,0.40583,0.2227001439842336,0.7772998560157662,0.3208212878370534,0.6791787121629466,0.23065192680689367,0.7693480731931062,0.4394514894871516,0.5605485105128484,0.76507,0.90527,0.9894,0.77915,0.77643,0.10579,0.09491,1.4,False,False,0.73672,0.25268
11.6,x1 = 11.6,0.04665822803102497,0.953341771968975,0.27203,0.29421496597446145,0.7057850340255386,0.2942149597859341,0.7057850402140659,0.2942149600746798,0.70578503992532,0.4394514894871516,0.5605485105128484,0.8741,0.8741,0.9894,0.8741,0.8741,0.04717,0.04457,1.4,False,False,0.73672,0.25268
-6.3,x1 = -6.3,0.9316626503847344,0.06833734961526568,0.35969,0.20181322706107546,0.7981867729389246,0.3208212878370534,0.6791787121629466,0.20994592251735827,0.7900540774826419,0.4394514894871516,0.5605485105128484,0.72554,0.90527,0.9894,0.74138,0.73782,0.13224,0.11605,1.4,False,False,0.73672,0.25268
-6.3,x1 = -6.3,0.9316626503847344,0.06833734961526568,0.35969,0.20181322706107546,0.7981867729389246,0.3208212878370534,0.6791787121629466,0.20994592251735827,0.7900540774826419,0.4394514894871516,0.5605485105128484,0.72554,0.90527,0.9894,0.74138,0.73782,0.13224,0.11605,1.4,False,False,0.73672,0.25268
-0.2,x1 = -0.2,0.7188638691880408,0.28113613081195926,0.85699,0.18242552158390102,0.817574478416099,0.32082130082460697,0.6791786991753931,0.2213335754803392,0.778666424519661,0.4394514894871516,0.5605485105128484,0.68535,0.90527,0.9894,0.7626,0.74718,0.11717,0.10412,1.4,False,False,0.73672,0.25268
6.9,x1 = 6.9,0.030816443720223546,0.9691835562797765,0.19847,0.3208213138121608,0.6791786861878392,0.26894142136999516,0.731058578630005,0.27054017515565043,0.7294598248443498,0.4394514894871516,0.5605485105128484,0.90527,0.83994,0.9894,0.84224,0.84195,0.06554,0.06089,1.4,False,False,0.73672,0.25268
12.9,x1 = 12.9,0.05202168495611599,0.947978315043884,0.29492,0.2942149721629887,0.7057850278370112,0.2942149783515163,0.7057850216484837,0.29421497802957863,0.7057850219704213,0.4394514894871516,0.5605485105128484,0.8741,0.8741,0.9894,0.8741,0.8741,0.04717,0.04457,1.4,False,False,0.73672,0.25268
-7.1,x1 = -7.1,0.920777544140118,0.07922245585988189,0.39943,0.20181321745968234,0.7981867825403175,0.32082131381216084,0.6791786861878392,0.21124133111993512,0.7887586688800646,0.4394514894871516,0.5605485105128484,0.72554,0.90527,0.9894,0.74385,0.73978,0.13046,0.11466,1.4,False,False,0.73672,0.25268
-5.8,x1 = -5.8,0.940822898820284,0.059177101179716106,0.32417,0.22270014914315833,0.7772998508568418,0.29421496597446145,0.7057850340255386,0.22693218869463327,0.7730678113053671,0.4394514894871516,0.5605485105128484,0.76507,0.8741,0.9894,0.77262,0.77152,0.11023,0.09853,1.4,False,False,0.73672,0.25268
-6.9,x1 = -6.9,0.9273120112138876,0.0726879887861123,0.37588,0.20181322946142372,0.7981867705385762,0.320821300824607,0.6791786991753931,0.21046368681812763,0.7895363131818722,0.4394514894871516,0.5605485105128484,0.72554,0.90527,0.9894,0.74237,0.7386,0.13153,0.11549,1.4,False,False,0.73672,0.25268
-5.8,x1 = -5.8,0.940822898820284,0.059177101179716106,0.32417,0.22270014914315833,0.7772998508568418,0.29421496597446145,0.7057850340255386,0.22693218869463327,0.7730678113053671,0.4394514894871516,0.5605485105128484,0.76507,0.8741,0.9894,0.77262,0.77152,0.11023,0.09853,1.4,False,False,0.73672,0.25268
