x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
3.6,x1 = 3.6,0.0866071214768255,0.9133928785231745,0.42504,0.20181322706107535,0.7981867729389246,0.06754669817865512,0.9324533018213449,0.07917513575584659,0.9208248642441534,0.06287107983178114,0.937128920168219,0.72554,0.3567,0.33874,0.39927,0.38864,0.00195,0.00209,4.8,False,False,0.30759,0.03115
19.3,x1 = 19.3,0.06439475716688724,0.9356052428331127,0.34465,0.22270014398423355,0.7772998560157662,0.09534946939781197,0.9046505306021879,0.10355018516284387,0.896449814837156,0.06287107983178114,0.937128920168219,0.76507,0.45408,0.33874,0.48015,0.47411,0.01022,0.01189,4.8,False,False,0.30759,0.03115
5.9,x1 = 5.9,0.04513543354163104,0.954864566458369,0.26536,0.34864512179822554,0.6513548782017746,0.06008664933244601,0.9399133506675541,0.07311086108929978,0.9268891389107003,0.06287107983178114,0.937128920168219,0.93285,0.32779,0.33874,0.37743,0.3551,0.00081,0.00085,4.8,False,False,0.30759,0.03115
-8.9,x1 = -8.9,0.9252642124197301,0.07473578758026976,0.38335,0.0675466855084088,0.932453314491591,0.13296422989056964,0.8670357701094302,0.07243571720937683,0.9275642827906228,0.06287107983178114,0.937128920168219,0.3567,0.56551,0.33874,0.37495,0.37231,0.00071,0.00074,4.8,False,False,0.30759,0.03115
-9.1,x1 = -9.1,0.9244491814710445,0.07555081852895554,0.3863,0.06754668597767712,0.9324533140223228,0.1480471961522176,0.8519528038477826,0.07362856541336216,0.9263714345866378,0.06287107983178114,0.937128920168219,0.3567,0.60493,0.33874,0.37932,0.37545,0.00089,0.00093,4.8,False,False,0.30759,0.03115
-4.4,x1 = -4.4,0.9282971922115715,0.0717028077884285,0.37225,0.053403327539999976,0.9465966724600001,0.09534946168575069,0.9046505383142496,0.05641098313412037,0.9435890168658797,0.06287107983178114,0.937128920168219,0.30068,0.45408,0.33874,0.31303,0.31168,0.00038,0.00037,4.8,False,False,0.30759,0.03115
12.2,x1 = 12.2,0.05618896359954617,0.9438110364004538,0.31213,0.2227001439842336,0.7772998560157663,0.08509904790742692,0.914900952092573,0.09283071088614427,0.9071692891138557,0.06287107983178114,0.937128920168219,0.76507,0.4199,0.33874,0.44585,0.43929,0.00595,0.0067,4.8,False,False,0.30759,0.03115
-4.5,x1 = -4.5,0.9272271136878711,0.07277288631212878,0.37619,0.05340333092973641,0.9465966690702636,0.0850990490675896,0.9149009509324102,0.055709919822363674,0.9442900801776363,0.06287107983178114,0.937128920168219,0.30068,0.4199,0.33874,0.31017,0.30936,0.00047,0.00045,4.8,False,False,0.30759,0.03115
11.2,x1 = 11.2,0.04963565327736574,0.9503643467226344,0.28485,0.22270013882530884,0.7772998611746911,0.07585818576669102,0.9241418142333091,0.08314678203527981,0.9168532179647204,0.06287107983178114,0.937128920168219,0.76507,0.38741,0.33874,0.41317,0.40616,0.00292,0.00319,4.8,False,False,0.30759,0.03115
5.4,x1 = 5.4,0.04902167800442819,0.9509783219955716,0.28223,0.34864513533394575,0.6513548646660541,0.04742587031653194,0.952574129683468,0.062192144134946115,0.9378078558650537,0.06287107983178114,0.937128920168219,0.93285,0.27536,0.33874,0.33609,0.30759,0.0,0.0,4.8,True,True,0.30759,0.03115
0.6,x1 = 0.6,0.4477671526280626,0.5522328473719373,0.99211,0.06754668785475051,0.9324533121452495,0.0758581847220642,0.9241418152779358,0.07213656943571009,0.9278634305642899,0.06287107983178114,0.937128920168219,0.3567,0.38741,0.33874,0.37385,0.37366,0.00067,0.0007,4.8,False,False,0.30759,0.03115
-4.5,x1 = -4.5,0.9272271136878711,0.07277288631212878,0.37619,0.05340333092973641,0.9465966690702636,0.0850990490675896,0.9149009509324102,0.055709919822363674,0.9442900801776363,0.06287107983178114,0.937128920168219,0.30068,0.4199,0.33874,0.31017,0.30936,0.00047,0.00045,4.8,False,False,0.30759,0.03115
9.4,x1 = 9.4,0.033056034624974674,0.9669439653750252,0.20949,0.2227001439842336,0.7772998560157663,0.06754669067036075,0.9324533093296392,0.07267544859528852,0.9273245514047114,0.06287107983178114,0.937128920168219,0.76507,0.3567,0.33874,0.37583,0.3702,0.00074,0.00078,4.8,False,False,0.30759,0.03115
12.0,x1 = 12.0,0.051724053267415845,0.9482759467325842,0.29368,0.24508501864634819,0.7549149813536519,0.06754668550840878,0.932453314491591,0.07672968770864379,0.923270312291356,0.06287107983178114,0.937128920168219,0.80339,0.3567,0.33874,0.39055,0.3798,0.00144,0.00153,4.8,False,False,0.30759,0.03115
-4.5,x1 = -4.5,0.9272271136878711,0.07277288631212878,0.37619,0.05340333092973641,0.9465966690702636,0.0850990490675896,0.9149009509324102,0.055709919822363674,0.9442900801776363,0.06287107983178114,0.937128920168219,0.30068,0.4199,0.33874,0.31017,0.30936,0.00047,0.00045,4.8,False,False,0.30759,0.03115
