x1,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x1,within_threshold,z_value_for_min_Va,min_Va,max_Ve
-7.8,x1 = -7.8,0.9251410019488248,0.07485899805117519,0.3838,0.18242552158390102,0.817574478416099,0.29421498454004386,0.7057850154599563,0.19079396877347682,0.8092060312265231,0.3877333634169052,0.6122666365830948,0.68535,0.8741,0.96332,0.70313,0.69948,0.1042,0.09038,1.8,False,False,0.6958,0.26752
8.4,x1 = 8.4,0.033436333062027035,0.9665636669379729,0.21134,0.320821307318384,0.6791786926816161,0.24508500761839525,0.7549149923816046,0.24761735176004956,0.7523826482399504,0.3877333634169052,0.6122666365830948,0.90527,0.80339,0.96332,0.80748,0.8068,0.0477,0.04401,1.8,False,False,0.6958,0.26752
5.0,x1 = 5.0,0.046715860877252255,0.9532841391227478,0.27228,0.3486451217982255,0.6513548782017746,0.2018132246607271,0.798186775339273,0.2086726031397455,0.7913273968602547,0.3877333634169052,0.6122666365830948,0.93285,0.72554,0.96332,0.73894,0.73522,0.08315,0.07373,1.8,False,False,0.6958,0.26752
-10.7,x1 = -10.7,0.9229577052067354,0.07704229479326456,0.39167,0.20181321745968234,0.7981867825403175,0.3208213008246071,0.6791786991753931,0.21098187330106427,0.7890181266989356,0.3877333634169052,0.6122666365830948,0.72554,0.90527,0.96332,0.74336,0.73939,0.08067,0.07172,1.8,False,False,0.6958,0.26752
16.1,x1 = 16.1,0.06291412346647286,0.937085876533527,0.33891,0.29421497216298886,0.7057850278370114,0.26894142136999516,0.731058578630005,0.2705314846650217,0.7294685153349784,0.3877333634169052,0.6122666365830948,0.8741,0.83994,0.96332,0.84223,0.84209,0.03232,0.03039,1.8,False,False,0.6958,0.26752
1.5,x1 = 1.5,0.40614294901892184,0.5938570509810782,0.97443,0.4073334000459302,0.5926665999540698,0.20181321505933408,0.7981867849406658,0.2852837890727046,0.7147162109272953,0.3877333634169052,0.6122666365830948,0.97508,0.72554,0.96332,0.86255,0.82689,0.02424,0.02304,1.8,False,False,0.6958,0.26752
-6.8,x1 = -6.8,0.9276975678160116,0.07230243218398821,0.37446,0.18242552158390105,0.817574478416099,0.29421496597446145,0.7057850340255386,0.19050817030583522,0.8094918296941647,0.3877333634169052,0.6122666365830948,0.68535,0.8741,0.96332,0.70253,0.699,0.10456,0.09066,1.8,False,False,0.6958,0.26752
-5.8,x1 = -5.8,0.940822898820284,0.059177101179716106,0.32417,0.20181322946142372,0.7981867705385763,0.26894142722948733,0.7310585727705127,0.20578568161275643,0.7942143183872438,0.3877333634169052,0.6122666365830948,0.72554,0.83994,0.96332,0.73335,0.73231,0.08632,0.07628,1.8,False,False,0.6958,0.26752
-6.8,x1 = -6.8,0.9276975678160116,0.07230243218398821,0.37446,0.18242552158390105,0.817574478416099,0.29421496597446145,0.7057850340255386,0.19050817030583522,0.8094918296941647,0.3877333634169052,0.6122666365830948,0.68535,0.8741,0.96332,0.70253,0.699,0.10456,0.09066,1.8,False,False,0.6958,0.26752
-5.8,x1 = -5.8,0.940822898820284,0.059177101179716106,0.32417,0.20181322946142372,0.7981867705385763,0.26894142722948733,0.7310585727705127,0.20578568161275643,0.7942143183872438,0.3877333634169052,0.6122666365830948,0.72554,0.83994,0.96332,0.73335,0.73231,0.08632,0.07628,1.8,False,False,0.6958,0.26752
-6.8,x1 = -6.8,0.9276975678160116,0.07230243218398821,0.37446,0.18242552158390105,0.817574478416099,0.29421496597446145,0.7057850340255386,0.19050817030583522,0.8094918296941647,0.3877333634169052,0.6122666365830948,0.68535,0.8741,0.96332,0.70253,0.699,0.10456,0.09066,1.8,False,False,0.6958,0.26752
9.1,x1 = 9.1,0.032365777155136194,0.967634222844864,0.20612,0.2942149721629887,0.7057850278370114,0.2450850241603249,0.7549149758396752,0.2466751531090226,0.7533248468909777,0.3877333634169052,0.6122666365830948,0.8741,0.80339,0.96332,0.80597,0.80568,0.04841,0.04463,1.8,False,False,0.6958,0.26752
-7.0,x1 = -7.0,0.9127895830266407,0.08721041697335914,0.42709,0.18242552602881168,0.8175744739711883,0.29421497835151633,0.7057850216484837,0.1921747307790982,0.8078252692209017,0.3877333634169052,0.6122666365830948,0.68535,0.8741,0.96332,0.706,0.70181,0.10245,0.08902,1.8,False,False,0.6958,0.26752
-6.8,x1 = -6.8,0.9276975678160116,0.07230243218398821,0.37446,0.18242552158390105,0.817574478416099,0.29421496597446145,0.7057850340255386,0.19050817030583522,0.8094918296941647,0.3877333634169052,0.6122666365830948,0.68535,0.8741,0.96332,0.70253,0.699,0.10456,0.09066,1.8,False,False,0.6958,0.26752
-5.7,x1 = -5.7,0.9446324627930334,0.05536753720696662,0.30877,0.18242552602881168,0.8175744739711883,0.2942149783515163,0.7057850216484837,0.18861503268963545,0.8113849673103646,0.3877333634169052,0.6122666365830948,0.68535,0.8741,0.96332,0.69857,0.6958,0.10701,0.09255,1.8,False,False,0.6958,0.26752
