action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,1,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,4,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,4,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,5,4,0.44014,0.78456,0.78224,0.7051,0.77721,0.23155992744859807,0.09581231653602787,0.0,0.11836384583140241,0.11331372379372236,5.071338548971962,2.700806330720557,0.78224,3.0723769166280483,3.043484475874447
0,0,0.6,action = 0,6,4,0.18302,0.8813,0.89594,0.78091,0.89924,0.23121418641597233,0.0,0.0,0.1628803241647069,0.0,4.807303728319447,0.8813,0.89594,4.0385164832941385,0.89924
3,0,0.6,action = 3,7,4,0.06902,0.89189,0.89529,0.77134,0.91013,0.12581732790041283,0.0,0.0,0.21819715855161817,0.0,2.585366558008257,0.89189,0.89529,5.135283171032364,0.91013
2,1,-0.4,action = 2,8,4,0.09079,0.78064,0.68481,0.32959,0.78446,0.13221195104830727,0.18968394766031205,0.2116128540519219,0.218654979362465,0.1590911688309568,2.7350290209661456,4.574318953206241,4.917067081038438,4.702689587249299,3.9662833766191365
3,0,0.6,action = 3,9,4,0.1168,0.84912,0.82456,0.34502,0.82664,0.11644741302407709,0.0,0.11708970919769167,0.22965191050805564,0.12976902558006667,2.4457482604815417,0.84912,3.166354183953833,4.938058210161112,3.4220205116013336
1,0,0.6,action = 1,10,4,0.10256,0.8156,0.85872,0.14945,0.8064,0.18732325002519043,0.22309190931093847,0.15540270267920053,0.20263267258761603,0.22018174311236616,3.8490250005038087,5.277438186218769,3.9667740535840106,4.20210345175232,5.210034862247323
4,1,-0.4,action = 4,11,4,0.21584,0.48175,0.59667,0.31266,0.65786,0.15940514420808383,0.05639148871948674,0.1453272169966796,0.13740451229854134,0.16158589047314745,3.4039428841616766,1.6095797743897347,3.503214339933592,3.060750245970827,3.8895778094629487
3,1,-0.4,action = 3,12,4,0.22132,0.55354,0.67122,0.34907,0.77722,0.18179658962697842,0.05504543577809154,0.1277497553813705,0.19964969321288725,0.06884765791223403,3.8572517925395684,1.6544487155618306,3.22621510762741,4.342063864257745,2.1541731582446806
0,0,0.6,action = 0,13,4,0.354,0.51788,0.60836,0.53698,0.63855,0.20391174561559713,0.051478150704935,0.0,0.05890670590009257,0.13939153489362258,4.432234912311943,1.5474430140986999,0.60836,1.7151141180018514,3.4263806978724514
4,0,0.6,action = 4,14,4,0.18963,0.44036,0.55663,0.42811,0.67263,0.0,0.0,0.13431306712304653,0.015491933384829668,0.16416455159382004,0.18963,0.44036,3.242891342460931,0.7379486676965934,3.9559210318764007
2,1,-0.4,action = 2,15,4,0.25538,0.51248,0.57437,0.48771,0.57995,0.0,0.025099800796022267,0.047010637094172636,0.04806245936279166,0.023874672772626643,0.25538,1.0144760159204453,1.5145827418834528,1.4489591872558332,1.0574434554525327
2,1,-0.4,action = 2,16,4,0.27627,0.51868,0.61593,0.47551,0.56179,0.0,0.03660601043544626,0.10430723848324239,0.023874672772626643,0.05244044240850758,0.27627,1.2508002087089252,2.702074769664848,0.9530034554525328,1.6105988481701516
0,0,0.6,action = 0,17,4,0.28741,0.53106,0.69481,0.49995,0.57385,0.1284523257866513,0.02932575659723036,0.08734987120768982,0.04827007354458868,0.03193743884534263,2.856456515733026,1.1175751319446072,2.4418074241537964,1.4653514708917736,1.2125987769068525
4,1,-0.4,action = 4,18,4,0.2089,0.51868,0.72294,0.48981,0.55585,0.0,0.05949789912257407,0.030495901363953814,0.043931765272977596,0.08179242018671412,0.2089,1.7086379824514815,1.3328580272790762,1.368445305459552,2.191698403734282
