b0,b1
-0.17790628969669342,"[-0.07628726214170456, 0.02833750657737255, 0.003938956651836634]"
-0.3993311822414398,"[-0.1304069608449936, 0.021050987765192986, 0.006946306675672531]"
-0.6062048077583313,"[0.17523717880249023, -0.05187851935625076, 0.014693669974803925]"
-0.3676711916923523,"[0.03015560284256935, -0.08110745996236801, 0.021824823692440987]"
-0.2771008312702179,"[-0.05751403421163559, 0.020036567002534866, 0.006569839548319578]"
0.2706935703754425,"[-0.00265942863188684, -0.058697670698165894, 0.01378877554088831]"
-0.10405756533145905,"[0.34669771790504456, 0.022246472537517548, -0.0032938900403678417]"
-0.6953574419021606,"[0.3346441686153412, 0.05051291733980179, -0.00837817694991827]"
-0.6019327640533447,"[0.043309103697538376, 0.015844333916902542, 0.004021176602691412]"
-0.5873505473136902,"[0.07557319104671478, -0.0258770938962698, 0.014038135297596455]"
-0.4891592562198639,"[-0.01735644042491913, 0.021037211641669273, 0.008202803321182728]"
0.5033701062202454,"[0.11869297176599503, -0.10133858025074005, 0.018159357830882072]"
0.07622145116329193,"[-0.34846413135528564, -0.22270968556404114, 0.14740867912769318]"
-0.5650284886360168,"[-0.13483469188213348, -0.014418386854231358, 0.03183883801102638]"
0.01608225516974926,"[-0.17332342267036438, -0.017095914110541344, 0.06749701499938965]"
-0.18792285025119781,"[-0.08109535276889801, -0.010870100930333138, 0.09346136450767517]"
-0.6607042551040649,"[-0.7758316993713379, -0.4471644461154938, 0.21988293528556824]"
-0.6728789210319519,"[0.08506083488464355, -0.08404672890901566, 0.07609483599662781]"
0.06993964314460754,"[-0.12351789325475693, -0.3147316873073578, 0.1451919972896576]"
-0.8082383871078491,"[-0.47826001048088074, 0.05468664690852165, 0.07846688479185104]"
-0.5096863508224487,"[-0.16031396389007568, 0.025298073887825012, 0.07207794487476349]"
0.1352463662624359,"[-0.05653928965330124, -0.048407189548015594, 0.021021706983447075]"
-0.40774065256118774,"[-0.30969974398612976, 0.0021414021030068398, 0.037753451615571976]"
-0.6166129112243652,"[-0.2274703085422516, -0.27538377046585083, 0.09205485880374908]"
-0.847417414188385,"[-0.47046253085136414, 0.0702204629778862, 0.0686849057674408]"
-0.9139028191566467,"[-0.5493594408035278, 0.11250054091215134, 0.08917150646448135]"
-0.513110876083374,"[-0.5950630903244019, -0.37149176001548767, 0.17078424990177155]"
-0.6984307765960693,"[-0.25465863943099976, -0.10679267346858978, 0.06327380985021591]"
-0.8870381712913513,"[-0.019473182037472725, 0.0544646754860878, 0.013102773576974869]"
-0.9191164374351501,"[-0.3264239728450775, 0.029799604788422585, 0.045284491032361984]"
-0.7502534985542297,"[-0.5164369940757751, 0.05782390013337135, 0.05967310816049576]"
-0.8567140102386475,"[-0.0850738063454628, 0.053004685789346695, 0.03111111931502819]"
-0.774111807346344,"[0.0689600333571434, 0.0776444524526596, 0.022427361458539963]"
-0.5899714231491089,"[-0.08474723249673843, -0.06323124468326569, 0.05115731060504913]"
-0.6322134733200073,"[-0.14722424745559692, -0.14461344480514526, 0.07261928915977478]"
-0.8090997338294983,"[-0.82133549451828, -0.28463926911354065, 0.1177908405661583]"
-0.948310911655426,"[-0.7837600708007812, 0.08024448901414871, 0.05211709067225456]"
-0.9071472883224487,"[-0.7391939163208008, 0.05817451328039169, 0.044197749346494675]"
-0.9494052529335022,"[-0.685241162776947, 0.13772064447402954, 0.05896736681461334]"
-0.9455450773239136,"[-0.6473959684371948, 0.1063501313328743, 0.046930111944675446]"
-0.9030881524085999,"[-0.6513385772705078, 0.03258349746465683, 0.036687836050987244]"
-0.9540190100669861,"[-0.5641728639602661, 0.19162239134311676, 0.0702601969242096]"
-0.967741072177887,"[-0.4716506898403168, 0.13804534077644348, 0.041510771960020065]"
