b0,b1
0.2764606773853302,[0.055471040308475494]
-0.1547452062368393,[0.13130466639995575]
-0.819308340549469,[0.40204158425331116]
-0.7826549410820007,[0.35062575340270996]
0.01703251525759697,[0.11734326183795929]
-0.20405301451683044,[0.2469100058078766]
0.33195170760154724,[0.15443459153175354]
0.34590980410575867,[-0.01468040980398655]
-0.39884689450263977,[0.147785484790802]
-0.8157641291618347,[0.36012423038482666]
-0.24398905038833618,[0.2338995784521103]
-0.19473908841609955,[0.3135577440261841]
-0.4013650417327881,[0.596485435962677]
-0.604115903377533,[0.42073121666908264]
-0.8857204914093018,[0.5982579588890076]
-0.16745424270629883,[0.5384709239006042]
-0.27422839403152466,[0.6174689531326294]
-0.9380213618278503,[0.48424842953681946]
-0.2577269375324249,[0.6462854146957397]
-0.8542938232421875,[0.6375711560249329]
-0.5685598850250244,[0.5768457055091858]
-0.4337104260921478,[0.5148599743843079]
-0.19297711551189423,[0.5723246932029724]
-0.12048071622848511,[0.5218513011932373]
0.03426119312644005,[0.36478081345558167]
-0.38518399000167847,[0.36007243394851685]
-0.8502625823020935,[0.6463044881820679]
-1.0310513973236084,[0.4244047999382019]
-0.5034233331680298,[0.4911847710609436]
-0.40539607405662537,[0.5254959464073181]
-0.9388397932052612,[0.4945010542869568]
-0.8761263489723206,[0.3976892828941345]
-0.5355201363563538,[0.28597503900527954]
-0.8814989924430847,[0.3475026786327362]
-0.39416491985321045,[0.3654908835887909]
-0.6340766549110413,[0.40677547454833984]
-0.9448658227920532,[0.8046287894248962]
-0.9489836692810059,[0.8392959237098694]
-0.2720765769481659,[0.40546396374702454]
-0.7872621417045593,[0.544699490070343]
-0.9074817895889282,[0.5438249111175537]
-1.0090733766555786,[0.5858761668205261]
-0.9315509796142578,[0.4357057511806488]
-0.3197624087333679,[0.2634727954864502]
-0.5107319355010986,[0.26770827174186707]
-0.6506540775299072,[0.38811081647872925]
-0.4967573285102844,[0.379910409450531]
-0.6812170147895813,[0.32825252413749695]
-0.4387314021587372,[0.40394800901412964]
-0.43006524443626404,[0.3704923093318939]
