z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-0.21,0.15,x1 = -0.21; x2 = 0.15,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.16278778485591744,0.8372122151440827,0.6343340777391517,0.3656659222608482,0.6580608749867695,0.3419391250132306,0.6541984422211045,0.34580155777889576,0.64094,0.13629,0.94729,0.92666,0.23195,0.22502,0.89245,0.21366,0.93002,-0.03756999999999999,0.22615,-0.012490000000000001,0.0029853715256973473,0.003042747281013232,960
-0.33,-0.57,x1 = -0.33; x2 = -0.57,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.8816272823482579,0.1183727176517421,0.6793621225731753,0.32063787742682476,0.4425121237654312,0.5574878762345689,0.6513255445384908,0.3486744554615093,0.52467,0.10436,0.90507,0.99044,0.21783,0.2467,0.89245,0.21366,0.91518,-0.022730000000000028,0.22125,-0.007590000000000013,0.003465250351825225,0.003536407210848684,990
0.49,0.13,x1 = 0.49; x2 = 0.13,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.3311442637082132,0.6688557362917867,0.6284201410149212,0.37157985898507884,0.6675054782989325,0.33249452170106764,0.6545625930622314,0.3454374069377687,0.91609,0.22149,0.95188,0.91745,0.23351,0.22194,0.89245,0.21366,0.92885,-0.03639999999999999,0.22577,-0.01211000000000001,0.002927016113512003,0.0029827763723098213,1020
-1.0,0.58,x1 = -1.0; x2 = 0.58,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.8434286827762552,0.1565713172237449,0.6559895340298963,0.34401046597010365,0.5117824169904476,0.4882175830095524,0.6334108357619912,0.3665891642380089,0.62604,0.13206,0.9286,0.9996,0.22567,0.24986,0.89245,0.21366,0.93972,-0.047270000000000034,0.22946,-0.01580000000000001,0.007226291229642669,0.007429413554425744,1050
-0.41,0.37,x1 = -0.41; x2 = 0.37,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.5187317329484469,0.48126826705155323,0.6380123886921604,0.3619876113078395,0.6538007344895415,0.34619926551045854,0.6456108185136767,0.35438918148632337,0.99899,0.24965,0.94432,0.93063,0.23095,0.22635,0.89245,0.21366,0.93773,-0.04527999999999999,0.22874,-0.01508000000000001,0.0045219927142489125,0.004626303482937272,1080
0.95,0.41,x1 = 0.95; x2 = 0.41,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.9612180389504626,0.03878196104953739,0.6067538364020122,0.39324616359798786,0.6548417910815396,0.3451582089184603,0.6086187815873455,0.39138121841265455,0.23668,0.03728,0.96686,0.92967,0.2386,0.22602,0.89245,0.21366,0.96542,-0.07296999999999998,0.23811,-0.02445,0.014555267706850686,0.015091841412682536,1110
1.29,-0.31,x1 = 1.29; x2 = -0.31,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.11122562515057036,0.8887743748494297,0.6314568450491528,0.36854315495084744,0.6577226495998438,0.3422773504001561,0.6548012190686106,0.34519878093138945,0.5036,0.09885,0.94955,0.92698,0.23272,0.22512,0.89245,0.21366,0.92949,-0.03704000000000007,0.22597,-0.012310000000000015,0.0028890784981387627,0.002943795824399943,1140
0.68,-0.02,x1 = 0.68; x2 = -0.02,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.5394681673891433,0.46053183261085673,0.6344842939717333,0.3655157060282667,0.6778803088876394,0.32211969111236066,0.6544695402489636,0.34553045975103647,0.9955,0.24844,0.94717,0.90667,0.23191,0.21836,0.89245,0.21366,0.92852,-0.036070000000000046,0.22567,-0.01201000000000002,0.0029418748742308584,0.0029980451889148607,1170
-0.38,0.04,x1 = -0.38; x2 = 0.04,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.3214430593942228,0.6785569406057772,0.6320974066432038,0.36790259335679615,0.6419709917082568,0.3580290082917433,0.638797196317757,0.361202803682243,0.90594,0.21812,0.94905,0.94103,0.23255,0.22984,0.89245,0.21366,0.94361,-0.05115999999999998,0.23071,-0.01705000000000001,0.00595768111568748,0.006112246591782132,1200
0.09,0.37,x1 = 0.09; x2 = 0.37,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.21081698458928594,0.789183015410714,0.6288569720201551,0.37114302797984483,0.6812161102097352,0.3187838897902649,0.6701779145809141,0.32982208541908586,0.74304,0.16637,0.95155,0.90305,0.2334,0.21716,0.89245,0.21366,0.91327,-0.02082000000000006,0.22058,-0.0069200000000000095,0.0009560104923092179,0.0009668878995668338,1230
-0.62,0.81,x1 = -0.62; x2 = 0.81,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.9764742761917544,0.02352572380824557,0.630449737370828,0.3695502626291719,0.6161023083061473,0.3838976916938527,0.6301122037172939,0.36988779628270596,0.1608,0.02297,0.95033,0.96075,0.23298,0.23652,0.89245,0.21366,0.95058,-0.058130000000000015,0.23306,-0.0194,0.008060901777740756,0.008297792362794626,1260
0.73,-0.47,x1 = 0.73; x2 = -0.47,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.40771937201986413,0.5922806279801358,0.6655919100407732,0.33440808995922683,0.6994533301463159,0.3005466698536842,0.6856473732051833,0.31435262679481685,0.97529,0.24148,0.91937,0.88196,0.22258,0.21022,0.89245,0.21366,0.89721,-0.0047599999999999865,0.21526,-0.001600000000000018,5.7617617837849716e-05,5.778544625610702e-05,1290
1.58,1.33,x1 = 1.58; x2 = 1.33,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.43678048194655766,0.5632195180534423,0.6542365593688599,0.34576344063114,0.6611673289732782,0.3388326710267219,0.6581401040851999,0.34185989591480015,0.98844,0.246,0.93023,0.9237,0.22621,0.22403,0.89245,0.21366,0.92655,-0.03410000000000002,0.22498,-0.011320000000000024,0.002383439933005726,0.0024248352868782644,1320
1.32,0.24,x1 = 1.32; x2 = 0.24,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.6846055679065141,0.3153944320934859,0.6236765389807826,0.3763234610192175,0.6495295130563578,0.35047048694364225,0.6318304230572762,0.3681695769427238,0.8993,0.21592,0.9554,0.93449,0.2347,0.22764,0.89245,0.21366,0.94881,-0.05636000000000008,0.23247,-0.01881000000000002,0.007620715381921314,0.007839627413899458,1350
-0.54,0.89,x1 = -0.54; x2 = 0.89,-1.5,-1.1,x1 = -1.5; x2 = -1.1,0.6906238857918581,0.30937611420814193,0.969904436690241,0.030095563309759016,0.6244511689828575,0.37554883101714254,0.6134919617288431,0.3865080382711569,0.6241213454671195,0.37587865453288044,0.19487,0.02919,0.95484,0.96251,0.23451,0.23712,0.89245,0.21366,0.95507,-0.06262000000000001,0.23459,-0.020930000000000004,0.009687854712920142,0.009994183069413479,1380
