z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
0.97,1.11,x1 = 0.97; x2 = 1.11,2.1,0.7,x1 = 2.1; x2 = 0.7,0.22073923174551435,0.7792607682544856,0.8737089529125655,0.12629104708743435,0.30981600871401105,0.6901839912859888,0.20440675962304283,0.7955932403769572,0.2965037642736124,0.7034962357263873,0.54718,0.11034,0.89296,0.73065,0.21383,0.16262,0.76152,0.17201,0.87246,-0.11094000000000004,0.20736,-0.03534999999999999,0.014570034744371171,0.015535840787583091,170700
0.31,0.05,x1 = 0.31; x2 = 0.05,2.1,0.7,x1 = 2.1; x2 = 0.7,0.22073923174551435,0.7792607682544856,0.29330308343742295,0.7066969165625769,0.2885787261431738,0.7114212738568262,0.2732857330724305,0.7267142669275696,0.27777121509506664,0.7222287849049333,0.87295,0.20728,0.86688,0.84614,0.2053,0.1986,0.76152,0.17201,0.85222,-0.0907,0.20057,-0.028560000000000002,0.008497405745283584,0.008944088118502024,170730
-0.66,0.91,x1 = -0.66; x2 = 0.91,2.1,0.7,x1 = 2.1; x2 = 0.7,0.22073923174551435,0.7792607682544856,0.9753546882464974,0.024645311753502534,0.24693022928984334,0.7530697707101567,0.2818294513875861,0.7181705486124139,0.24779033149839694,0.752209668501603,0.16678,0.02404,0.80638,0.85793,0.18596,0.2024,0.76152,0.17201,0.80765,-0.046130000000000004,0.18637,-0.014360000000000012,0.002014127552774598,0.0020687363428382073,170760
0.5,0.39,x1 = 0.5; x2 = 0.39,2.1,0.7,x1 = 2.1; x2 = 0.7,0.22073923174551435,0.7792607682544856,0.7592063772224051,0.24079362277759472,0.2974233103353708,0.7025766896646293,0.29385182679511934,0.7061481732048807,0.29656331987502305,0.7034366801249768,0.79636,0.18281,0.87812,0.87365,0.20896,0.2075,0.76152,0.17201,0.87704,-0.11552000000000007,0.20861,-0.036599999999999994,0.014591673984095416,0.015559514366654315,170790
0.85,-0.49,x1 = 0.85; x2 = -0.49,2.1,0.7,x1 = 2.1; x2 = 0.7,0.22073923174551435,0.7792607682544856,0.522421426286095,0.477578573713905,0.27070553691274585,0.7292944630872541,0.2624932349159803,0.7375067650840197,0.2667835174382227,0.7332164825617773,0.99855,0.2495,0.84248,0.83049,0.19742,0.19359,0.76152,0.17201,0.83675,-0.07523000000000002,0.19559,-0.023580000000000018,0.0056404193768436195,0.005887237967361687,170820
-1.63,0.46,x1 = -1.63; x2 = 0.46,2.1,0.7,x1 = 2.1; x2 = 0.7,0.22073923174551435,0.7792607682544856,0.9152453777733138,0.08475462222668624,0.25665657478253173,0.7433434252174682,0.2687846688094048,0.7312153311905951,0.2576844868101091,0.7423155131898909,0.41871,0.07757,0.82166,0.83972,0.19078,0.19654,0.76152,0.17201,0.82319,-0.06167,0.19127,-0.01926,0.0036895108781917763,0.00382239137612448,170850
0.69,-0.75,x1 = 0.69; x2 = -0.75,2.1,0.7,x1 = 2.1; x2 = 0.7,0.22073923174551435,0.7792607682544856,0.6072532569983404,0.3927467430016596,0.257942870467836,0.7420571295321642,0.26326903153501674,0.7367309684649832,0.26003470287967345,0.7399652971203267,0.96655,0.2385,0.82363,0.83164,0.19141,0.19396,0.76152,0.17201,0.82678,-0.06525999999999998,0.19241,-0.0204,0.004156481097756258,0.0043146591393373665,170880
0.4,-0.12,x1 = 0.4; x2 = -0.12,2.1,0.7,x1 = 2.1; x2 = 0.7,0.22073923174551435,0.7792607682544856,0.17402535809964312,0.8259746419003567,0.3019659475617322,0.6980340524382678,0.27287774770514883,0.7271222522948511,0.2779398321016647,0.7220601678983352,0.66683,0.14374,0.88368,0.84556,0.21078,0.19842,0.76152,0.17201,0.85219,-0.09067000000000003,0.20057,-0.028560000000000002,0.008545403201495098,0.008995725343534856,170910
0.16,0.49,x1 = 0.16; x2 = 0.49,2.1,0.7,x1 = 2.1; x2 = 0.7,0.22073923174551435,0.7792607682544856,0.3117570562674392,0.6882429437325607,0.2912211136592974,0.7087788863407026,0.2835504271950252,0.7164495728049748,0.28594181782667716,0.7140581821733227,0.89519,0.21456,0.87029,0.86024,0.20641,0.20315,0.76152,0.17201,0.86337,-0.10185,0.20417,-0.032159999999999994,0.01096410828698545,0.011608217759427941,170940
0.24,0.06,x1 = 0.24; x2 = 0.06,2.1,0.7,x1 = 2.1; x2 = 0.7,0.22073923174551435,0.7792607682544856,0.20134191501673362,0.7986580849832665,0.28871939399485547,0.7112806060051444,0.2658913188211133,0.7341086811788867,0.27048756719274053,0.7295124328072596,0.7246,0.1608,0.86706,0.83551,0.20536,0.19519,0.76152,0.17201,0.84186,-0.08034000000000008,0.19724,-0.025230000000000002,0.006543366697613143,0.006849552006144177,170970
