z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
0.93,0.34,x1 = 0.93; x2 = 0.34,-1.5,0.9,x1 = -1.5; x2 = 0.9,0.7527596631666886,0.2472403368333112,0.9477873480999648,0.052212651900035136,0.6645702038530118,0.33542979614698815,0.6700003691079802,0.32999963089201984,0.6648537271812291,0.3351462728187708,0.29572,0.04949,0.92038,0.91493,0.22292,0.2211,0.80687,0.18611,0.9201,-0.11323000000000005,0.22282,-0.03670999999999999,0.018264862830896234,0.019392733136884985,5560
1.12,0.52,x1 = 1.12; x2 = 0.52,-1.5,0.9,x1 = -1.5; x2 = 0.9,0.7527596631666886,0.2472403368333112,0.8756002440875109,0.12439975591248917,0.677200580848509,0.3227994191514909,0.695100952688341,0.3048990473116589,0.6794273827361269,0.32057261726387304,0.54188,0.10892,0.9074,0.8872,0.2186,0.21194,0.80687,0.18611,0.90489,-0.09802,0.21777,-0.031659999999999994,0.012934419579762213,0.013629728483077683,5590
0.33,0.42,x1 = 0.33; x2 = 0.42,-1.5,0.9,x1 = -1.5; x2 = 0.9,0.7527596631666886,0.2472403368333112,0.4568658170548908,0.5431341829451092,0.6817502144960507,0.31824978550394933,0.7093262238215232,0.29067377617847673,0.6967276877899279,0.30327231221007206,0.99462,0.24814,0.90247,0.86959,0.21697,0.20618,0.80687,0.18611,0.88461,-0.07774000000000003,0.21111,-0.024999999999999994,0.0077231434076870595,0.008056670967012632,5620
0.19,0.13,x1 = 0.19; x2 = 0.13,-1.5,0.9,x1 = -1.5; x2 = 0.9,0.7527596631666886,0.2472403368333112,0.15406450938833077,0.8459354906116691,0.6775664666968291,0.3224335333031709,0.722709677879682,0.277290322120318,0.7157547111965818,0.284245288803418,0.61992,0.13033,0.90701,0.85173,0.21847,0.2004,0.80687,0.18611,0.86025,-0.05337999999999998,0.20318,-0.017070000000000002,0.003461209973611913,0.0035654808631790727,5650
0.12,-0.25,x1 = 0.12; x2 = -0.25,-1.5,0.9,x1 = -1.5; x2 = 0.9,0.7527596631666886,0.2472403368333112,0.13234591994295947,0.8676540800570404,0.679764476679384,0.320235523320616,0.7081252306827623,0.2918747693172379,0.7043718006039091,0.29562819939609086,0.56384,0.11483,0.90464,0.87113,0.21768,0.20668,0.80687,0.18611,0.87556,-0.06869000000000003,0.20814,-0.022029999999999994,0.0058209407011632144,0.006042861071890011,5680
0.58,-0.18,x1 = 0.58; x2 = -0.18,-1.5,0.9,x1 = -1.5; x2 = 0.9,0.7527596631666886,0.2472403368333112,0.22666048148207327,0.7733395185179268,0.6929642982631051,0.30703570173689504,0.7420257517440348,0.2579742482559651,0.730905459075837,0.2690945409241631,0.77214,0.17529,0.88972,0.82367,0.21276,0.19142,0.80687,0.18611,0.83864,-0.031770000000000076,0.19626,-0.010149999999999992,0.001235995556724906,0.0012589627275697464,5710
1.04,0.21,x1 = 1.04; x2 = 0.21,-1.5,0.9,x1 = -1.5; x2 = 0.9,0.7527596631666886,0.2472403368333112,0.8092551790430141,0.19074482095698578,0.6513792833745468,0.3486207166254532,0.6756319979597611,0.32436800204023875,0.6560053630758242,0.3439946369241756,0.70303,0.15436,0.93283,0.90907,0.22708,0.21915,0.80687,0.18611,0.9283,-0.12143000000000004,0.22557,-0.039459999999999995,0.021907572079849807,0.023358174454774852,5740
0.39,0.6,x1 = 0.39; x2 = 0.6,-1.5,0.9,x1 = -1.5; x2 = 0.9,0.7527596631666886,0.2472403368333112,0.8770718104387785,0.12292818956122145,0.682062036330786,0.3179379636692141,0.6934595110277197,0.30654048897228037,0.6834631072608498,0.3165368927391502,0.53772,0.10782,0.90212,0.88914,0.21685,0.21257,0.80687,0.18611,0.90052,-0.09365000000000001,0.21632,-0.030210000000000015,0.011608630783967316,0.012205285759351897,5770
0.88,-0.48,x1 = 0.88; x2 = -0.48,-1.5,0.9,x1 = -1.5; x2 = 0.9,0.7527596631666886,0.2472403368333112,0.501839033756467,0.498160966243533,0.69231356917029,0.30768643082971,0.7078907035363889,0.29210929646361106,0.7000734894774112,0.2999265105225888,0.99999,0.25,0.89048,0.87143,0.21302,0.20678,0.80687,0.18611,0.88099,-0.07412000000000007,0.20991,-0.023800000000000016,0.006859714699466279,0.007140965921488031,5800
0.18,0.8,x1 = 0.18; x2 = 0.8,-1.5,0.9,x1 = -1.5; x2 = 0.9,0.7527596631666886,0.2472403368333112,0.8981879707243203,0.10181202927567974,0.6901051837002743,0.3098948162997257,0.6914135756402963,0.3085864243597038,0.6902383937387759,0.3097616062612241,0.47471,0.09145,0.89305,0.89153,0.21386,0.21336,0.80687,0.18611,0.8929,-0.08603000000000005,0.21381,-0.027700000000000002,0.009532632463661511,0.009983448733015828,5830
