x1,x2,label
-0.03,0.28,1
0.61,0.12,0
0.79,0.33,0
0.21,0.53,0
0.09,0.92,0
0.94,1.09,0
1.31,-0.28,0
1.26,1.5,1
-0.61,0.02,1
0.29,1.6,1
1.38,0.33,1
1.69,-0.69,0
0.24,-0.65,0
1.75,1.72,1
0.09,-0.56,1
0.49,1.18,1
1.21,-0.89,1
0.5,-0.04,1
2.11,0.61,1
-0.44,-0.61,1
1.89,-0.16,1
0.58,-0.05,0
1.21,1.29,0
0.9,0.62,0
0.21,0.21,1
0.37,-0.75,1
1.42,-0.79,1
-0.89,1.11,0
0.21,0.46,1
-0.01,-0.26,0
0.4,1.43,0
-0.4,-0.19,1
-0.44,-0.6,0
0.71,-0.63,1
0.21,0.85,0
0.05,1.19,1
-0.46,0.39,1
1.49,0.77,1
-0.72,0.27,0
0.11,1.68,1
0.83,1.16,1
2.57,0.84,1
0.48,0.21,0
-0.16,-0.88,0
0.07,0.98,0
2.26,1.05,1
2.07,1.46,1
-0.1,0.94,1
0.57,-0.17,1
-1.3,-0.63,1
