note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 3,3,0,0.6,0,3,,,,,,,,,,,,,,,
action = 4,4,0,0.6,1,3,,,,,,,,,,,,,,,
action = 0,0,0,0.6,2,3,,,,,,,,,,,,,,,
action = 4,4,0,0.6,3,3,,,,,,,,,,,,,,,
action = 2,2,0,0.6,4,3,,,,,,,,,,,,,,,
action = 1,1,0,0.6,5,3,0.05262,0.0714,0.03987,0.04283,0.0404,0.0,0.06892024376045111,0.0,0.0,0.050199601592044535,0.05262,0.20924048752090224,0.03987,0.04283,0.14079920318408906
action = 0,0,0,0.6,6,3,0.06369,0.05002,0.04513,0.04602,0.03944,0.0763544366752843,0.0,0.0,0.0,0.0,0.2163988733505686,0.05002,0.04513,0.04602,0.03944
action = 2,2,0,0.6,7,3,0.04602,0.04349,0.04592,0.04653,0.0386,0.0,0.0,0.02428991560298224,0.0,0.018973665961010275,0.04602,0.04349,0.09449983120596447,0.04653,0.07654733192202055
action = 0,0,1,-0.4,8,3,0.0422,0.04673,0.0386,0.04794,0.03611,0.08843076387773657,0.0,0.05848076606885378,0.0,0.023664319132398463,0.21906152775547316,0.04673,0.15556153213770757,0.04794,0.08343863826479693
action = 0,0,1,-0.4,9,3,0.30963,0.22666,0.19052,0.19395,0.17708,0.1479526951427381,0.030659419433511782,0.03687817782917155,0.08154753215150046,0.0,0.6055353902854762,0.2879788388670236,0.26427635565834307,0.3570450643030009,0.17708
action = 1,1,0,0.6,10,3,0.38683,0.29695,0.23097,0.22158,0.18879,0.14508618128546907,0.2320129306741329,0.24155744658362324,0.2222386105068154,0.19185932346383378,0.6770023625709382,0.7609758613482658,0.7140848931672465,0.6660572210136309,0.5725086469276676
action = 0,0,0,0.6,11,3,0.27386,0.14768,0.10636,0.10414,0.10168,0.0,0.0,0.0,0.0,0.0,0.27386,0.14768,0.10636,0.10414,0.10168
action = 0,0,1,-0.4,12,3,0.34542,0.19491,0.15315,0.1321,0.13787,0.1277888884058391,0.10285912696499033,0.061806148561449774,0.07169379331573968,0.0396232255123179,0.6009977768116782,0.4006282539299807,0.27676229712289957,0.2754875866314793,0.21711645102463578
action = 0,0,1,-0.4,13,3,0.37984,0.17694,0.12168,0.10723,0.09896,0.0,0.0,0.0,0.0,0.0,0.37984,0.17694,0.12168,0.10723,0.09896
action = 0,0,1,-0.4,14,3,0.4993,0.19861,0.14693,0.12505,0.10808,0.0775886589650833,0.0,0.0,0.0,0.0,0.6544773179301666,0.19861,0.14693,0.12505,0.10808
action = 0,0,0,0.6,15,3,0.49995,0.1839,0.15135,0.13924,0.11218,0.05549774770204643,0.0,0.07687652437513028,0.12381437719424994,0.09428679653058535,0.6109454954040928,0.1839,0.30510304875026056,0.3868687543884999,0.30075359306117067
action = 0,0,0,0.6,16,3,0.44454,0.17461,0.15183,0.1173,0.1001,0.08049844718999243,0.16109003693587012,0.18989470766717012,0.16401219466856726,0.1438054240979804,0.6055368943799848,0.49679007387174023,0.5316194153343402,0.44532438933713453,0.3877108481959608
action = 0,0,1,-0.4,17,3,0.40639,0.13428,0.09046,0.07906,0.07259,0.0,0.06220932405998316,0.014491376746189439,0.0,0.0,0.40639,0.25869864811996635,0.11944275349237887,0.07906,0.07259
action = 0,0,0,0.6,18,3,0.48766,0.11866,0.08832,0.07405,0.08181,0.08154753215150046,0.0,0.0,0.0,0.0,0.6507550643030009,0.11866,0.08832,0.07405,0.08181
action = 0,0,0,0.6,19,3,0.38622,0.13904,0.11581,0.09601,0.10353,0.0,0.09828529900244493,0.12565826673959815,0.061806148561449774,0.10747092630102338,0.38622,0.33561059800488985,0.3671265334791963,0.21962229712289955,0.31847185260204675
action = 0,0,0,0.6,20,3,0.36755,0.12004,0.08509,0.08084,0.09099,0.0,0.0,0.0,0.0,0.0,0.36755,0.12004,0.08509,0.08084,0.09099
action = 0,0,1,-0.4,21,3,0.37471,0.13912,0.09436,0.09069,0.09964,0.045934736311423405,0.11700427342623004,0.09874208829065749,0.010954451150103323,0.08012490249604053,0.4665794726228468,0.3731285468524601,0.291844176581315,0.11259890230020665,0.25988980499208103
action = 0,0,0,0.6,22,3,0.44426,0.12094,0.07935,0.0953,0.08578,0.14436065946094873,0.020493901531919198,0.007071067811865475,0.11335784048754634,0.0506951674225463,0.7329813189218974,0.16192780306383842,0.09349213562373096,0.3220156809750927,0.1871703348450926
action = 0,0,1,-0.4,23,3,0.32152,0.11253,0.08202,0.08523,0.08765,0.0,0.08215838362577492,0.06715653356152326,0.08148619514985345,0.1161895003862225,0.32152,0.27684676725154983,0.2163330671230465,0.2482023902997069,0.320029000772445
action = 0,0,1,-0.4,24,3,0.37962,0.11039,0.08215,0.08994,0.07786,0.0,0.0,0.0,0.0,0.0,0.37962,0.11039,0.08215,0.08994,0.07786
action = 0,0,0,0.6,25,3,0.40935,0.14164,0.10984,0.12246,0.10863,0.0,0.0,0.09262828941527529,0.10681760154581266,0.12645157175772867,0.40935,0.14164,0.29509657883055057,0.3360952030916253,0.36153314351545734
action = 0,0,1,-0.4,26,3,0.41024,0.13761,0.0972,0.10239,0.08727,0.014491376746189439,0.0,0.0,0.04301162633521313,0.0,0.4392227534923789,0.13761,0.0972,0.18841325267042625,0.08727
action = 0,0,1,-0.4,27,3,0.4321,0.13085,0.09323,0.09445,0.08312,0.0,0.03781534080237808,0.05196152422706632,0.07739509028355739,0.0,0.4321,0.20648068160475613,0.19715304845413262,0.24924018056711478,0.08312
action = 0,0,0,0.6,28,3,0.47508,0.10804,0.08155,0.07934,0.07848,0.046151923036857306,0.0,0.0,0.0,0.0,0.5673838460737146,0.10804,0.08155,0.07934,0.07848
action = 0,0,1,-0.4,29,3,0.4444,0.13651,0.08656,0.08325,0.07789,0.0,0.10719141756689292,0.07300684899377592,0.0,0.06196773353931867,0.4444,0.35089283513378583,0.23257369798755184,0.08325,0.20182546707863736
action = 0,0,0,0.6,30,3,0.49995,0.11971,0.0734,0.08013,0.07315,0.05039841267341661,0.09934787365615834,0.07429670248402684,0.10363397126425292,0.06041522986797286,0.6007468253468332,0.3184057473123167,0.2219934049680537,0.2873979425285058,0.19398045973594574
action = 0,0,0,0.6,31,3,0.45168,0.09625,0.06416,0.0648,0.06629,0.04049691346263317,0.0,0.0,0.008366600265340755,0.0,0.5326738269252663,0.09625,0.06416,0.0815332005306815,0.06629
action = 0,0,0,0.6,32,3,0.43435,0.10861,0.06259,0.06369,0.06624,0.08111719916269299,0.0,0.0,0.0,0.0,0.596584398325386,0.10861,0.06259,0.06369,0.06624
action = 0,0,0,0.6,33,3,0.3779,0.09868,0.06362,0.08167,0.07608,0.0,0.0,0.0,0.0,0.0,0.3779,0.09868,0.06362,0.08167,0.07608
action = 0,0,0,0.6,34,3,0.39126,0.11139,0.07575,0.09632,0.09591,0.04929503017546495,0.0,0.0,0.0,0.0,0.48985006035092993,0.11139,0.07575,0.09632,0.09591
action = 0,0,1,-0.4,35,3,0.37273,0.12418,0.09402,0.1134,0.10622,0.0,0.0,0.0,0.06465291950097846,0.07739509028355739,0.37273,0.12418,0.09402,0.2427058390019569,0.2610101805671148
action = 0,0,0,0.6,36,3,0.44558,0.13022,0.08504,0.10752,0.09204,0.0,0.1000499875062461,0.05674504383644443,0.025298221281347035,0.037013511046643494,0.44558,0.3303199750124922,0.19853008767288888,0.15811644256269408,0.166067022093287
