note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 4,4,1,-0.20000000000000007,0,4,,,,,,,,,,,,,,,
action = 0,0,0,0.7999999999999999,1,4,,,,,,,,,,,,,,,
action = 0,0,1,-0.20000000000000007,2,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.20000000000000007,3,4,,,,,,,,,,,,,,,
action = 0,0,1,-0.20000000000000007,4,4,,,,,,,,,,,,,,,
action = 4,4,1,-0.20000000000000007,5,4,0.61579,0.68955,0.66735,0.67869,0.74032,0.1173882447266335,0.13663820841916802,0.1562049935181331,0.1286856635371633,0.1649242250247064,1.2027312236331675,1.3727410420958401,1.4483749675906656,1.3221183176858164,1.5649411251235321
action = 3,3,1,-0.20000000000000007,6,4,0.62094,0.75987,0.74286,0.75181,0.83804,0.13583077707206126,0.0818535277187245,0.09077444574328174,0.1293058390019569,0.08602325267042626,1.3000938853603063,1.1691376385936225,1.1967322287164086,1.3983391950097845,1.2681562633521313
action = 4,4,1,-0.20000000000000007,7,4,0.69514,0.77611,0.76686,0.82599,0.86418,0.060249481325568274,0.04074309757492672,0.06862943974709396,0.0,0.11562871615649808,0.9963874066278413,0.9798254878746335,1.1100071987354698,0.82599,1.4423235807824903
action = 4,4,1,-0.20000000000000007,8,4,0.7302,0.82338,0.80535,0.86046,0.90478,0.0,0.0,0.0,0.0,0.0,0.7302,0.82338,0.80535,0.86046,0.90478
action = 1,1,1,-0.20000000000000007,9,4,0.69181,0.80569,0.80057,0.84699,0.90436,0.09364827814754524,0.12288205727444508,0.06737952211169207,0.055587768438749185,0.096850400102426,1.1600513907377263,1.4201002863722254,1.1374676105584602,1.124928842193746,1.38861200051213
action = 2,2,1,-0.20000000000000007,10,4,0.74926,0.86822,0.82774,0.88435,0.92329,0.05744562646538029,0.11708970919769167,0.13461054936371072,0.06016643582596529,0.07974960814950754,1.0364881323269015,1.4536685459884584,1.5007927468185538,1.1851821791298265,1.3220380407475378
action = 0,0,1,-0.20000000000000007,11,4,0.7642,0.87626,0.89123,0.90977,0.93747,0.06760177512462229,0.0232379000772445,0.0,0.0,0.0,1.1022088756231114,0.9924495003862226,0.89123,0.90977,0.93747
action = 4,4,1,-0.20000000000000007,12,4,0.80535,0.8833,0.88939,0.90169,0.92172,0.0,0.07681145747868608,0.06418722614352486,0.06107372593840988,0.1027131929208707,0.80535,1.2673572873934305,1.2103261307176243,1.2070586296920494,1.4352859646043534
action = 4,4,1,-0.20000000000000007,13,4,0.8167,0.89214,0.8984,0.91344,0.94785,0.018439088914585774,0.0,0.07307530362578044,0.045934736311423405,0.07655063683601855,0.9088954445729288,0.89214,1.263776518128902,1.143113681557117,1.3306031841800927
action = 1,1,0,0.7999999999999999,14,4,0.80726,0.90261,0.91656,0.92646,0.96127,0.09049861877399014,0.12641202474448388,0.059833101206606364,0.0681175454637056,0.05813776741499453,1.2597530938699506,1.5346701237224194,1.2157255060330319,1.2670477273185279,1.2519588370749726
action = 3,3,1,-0.20000000000000007,15,4,0.74868,0.74002,0.83183,0.80386,0.93011,0.03146426544510455,0.0,0.0,0.07162401831787993,0.0,0.9060013272255227,0.74002,0.83183,1.1619800915893996,0.93011
action = 4,4,1,-0.20000000000000007,16,4,0.76091,0.74753,0.83469,0.83399,0.90856,0.0,0.0,0.0,0.0,0.0,0.76091,0.74753,0.83469,0.83399,0.90856
action = 3,3,0,0.7999999999999999,17,4,0.75499,0.73755,0.80884,0.83773,0.90661,0.0,0.007071067811865475,0.0,0.09289779329994874,0.0,0.75499,0.7729053390593275,0.80884,1.3022189664997437,0.90661
