z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
-2.3,1.62,x1 = -2.3; x2 = 1.62,-1.1,1.2,x1 = -1.1; x2 = 1.2,0.7916353611901256,0.20836463880987446,0.5516763954529516,0.4483236045470484,0.9189288846240797,0.08107111537592034,0.3751357568908812,0.6248642431091189,0.6751335894708186,0.3248664105291814,0.99228,0.40594,0.95453,0.73835,0.65189,0.08645999999999998,0.03348084398618878,0.03680639199703997
-1.36,1.08,x1 = -1.36; x2 = 1.08,-1.1,1.2,x1 = -1.1; x2 = 1.2,0.7916353611901256,0.20836463880987446,0.7838764051253297,0.21612359487467026,0.9377883064858074,0.06221169351419279,0.2037361687791332,0.7962638312208667,0.7791423196592044,0.22085768034079564,0.75303,0.33616,0.72934,0.73835,0.42114,0.31720999999999994,0.00045982613471383035,0.0004663586967853274
0.34,1.56,x1 = 0.34; x2 = 1.56,-1.1,1.2,x1 = -1.1; x2 = 1.2,0.7916353611901256,0.20836463880987446,0.9382980351512789,0.06170196484872102,0.8640574266591653,0.13594257334083468,0.6332571519269811,0.3667428480730189,0.8498165962205647,0.15018340377943504,0.33416,0.57351,0.94814,0.73835,0.59663,0.14171999999999996,0.01208280738787322,0.011093806903203295
-0.79,1.27,x1 = -0.79; x2 = 1.27,-1.1,1.2,x1 = -1.1; x2 = 1.2,0.7916353611901256,0.20836463880987446,0.9466848090230459,0.053315190976954065,0.932907614383026,0.06709238561697393,0.33814241918507004,0.6618575808149301,0.9011975944146016,0.09880240558539832,0.30032,0.35498,0.92303,0.73835,0.38527,0.35307999999999995,0.05286028599077246,0.043093366818353865
0.16,2.1,x1 = 0.16; x2 = 2.1,-1.1,1.2,x1 = -1.1; x2 = 1.2,0.7916353611901256,0.20836463880987446,0.7206972140277303,0.2793027859722697,0.881770351687137,0.11822964831286298,0.6492380575011818,0.3507619424988182,0.8168234340924764,0.18317656590752368,0.8545,0.52425,0.93475,0.73835,0.6389,0.09944999999999993,0.002049849090037782,0.001984301900865036
-0.84,0.97,x1 = -0.84; x2 = 0.97,-1.1,1.2,x1 = -1.1; x2 = 1.2,0.7916353611901256,0.20836463880987446,0.9892760868508791,0.01072391314912093,0.8383454030228581,0.161654596977142,0.6584055265184094,0.34159447348159044,0.8364157434151608,0.16358425658483924,0.08555,0.63825,0.92634,0.73835,0.64134,0.09700999999999993,0.006856543396212132,0.006442618183680769
-1.63,1.06,x1 = -1.63; x2 = 1.06,-1.1,1.2,x1 = -1.1; x2 = 1.2,0.7916353611901256,0.20836463880987446,0.7881183073804104,0.21188169261958945,0.9266070471654709,0.07339295283452914,0.23350092528805838,0.7664990747119415,0.7797505488970853,0.2202494511029147,0.74506,0.37846,0.78406,0.73835,0.4644,0.27394999999999997,0.0004167011398699648,0.00042234260572183123
0.0,1.15,x1 = 0.0; x2 = 1.15,-1.1,1.2,x1 = -1.1; x2 = 1.2,0.7916353611901256,0.20836463880987446,0.9660926571894738,0.03390734281052636,0.8612008940150057,0.13879910598499434,0.6354441015847777,0.36455589841522235,0.8535460810622691,0.14645391893773094,0.21362,0.58109,0.9464,0.73835,0.59348,0.14486999999999994,0.013855878315553967,0.01263432150458578
-0.8,1.4,x1 = -0.8; x2 = 1.4,-1.1,1.2,x1 = -1.1; x2 = 1.2,0.7916353611901256,0.20836463880987446,0.8604933396504432,0.13950666034955678,0.9181448681903651,0.08185513180963493,0.30218433679388856,0.6978156632061114,0.8322142715481042,0.16778572845189565,0.58295,0.40868,0.88394,0.73835,0.47498,0.26336999999999994,0.0055590623738008965,0.00525890743869082
-1.85,2.25,x1 = -1.85; x2 = 2.25,-1.1,1.2,x1 = -1.1; x2 = 1.2,0.7916353611901256,0.20836463880987446,0.42573944705186817,0.5742605529481319,0.9068514046840317,0.09314859531596834,0.39796967876559247,0.6020303212344076,0.6146207033729092,0.385379296627091,0.98403,0.44689,0.96975,0.73835,0.74715,-0.00880000000000003,0.07222796408894205,0.08142677163910919
