z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
1.85,0.15,x1 = 1.85; x2 = 0.15,1.9,0.6,x1 = 1.9; x2 = 0.6,0.4118591681637711,0.5881408318362289,0.18059482339067298,0.8194051766093271,0.7235020639130625,0.27649793608693746,0.2535473573287094,0.7464526426712904,0.33841874456592624,0.6615812554340736,0.68138,0.85064,0.81685,0.97747,0.82295,0.15452,0.011683685833447865,0.01138129488698357
2.15,1.14,x1 = 2.15; x2 = 1.14,1.9,0.6,x1 = 1.9; x2 = 0.6,0.4118591681637711,0.5881408318362289,0.3886699263846961,0.6113300736153039,0.8190039524552228,0.1809960475447771,0.19092831970488852,0.8090716802951115,0.4350424296499824,0.5649575703500176,0.96394,0.68225,0.70341,0.97747,0.69519,0.28228,0.0010982797967187333,0.0011036176302570457
2.1,0.19,x1 = 2.1; x2 = 0.19,1.9,0.6,x1 = 1.9; x2 = 0.6,0.4118591681637711,0.5881408318362289,0.1074684523997254,0.8925315476002746,0.7350524950514583,0.2649475049485416,0.36657013034411995,0.63342986965588,0.4061703598158088,0.5938296401841912,0.49223,0.83412,0.948,0.97747,0.93576,0.041709999999999914,6.699037151115458e-05,6.689480604405319e-05
1.97,0.53,x1 = 1.97; x2 = 0.53,1.9,0.6,x1 = 1.9; x2 = 0.6,0.4118591681637711,0.5881408318362289,0.2914774737258705,0.7085225262741296,0.8308669461903373,0.1691330538096627,0.18148331784402666,0.8185166821559735,0.3707640173133489,0.6292359826866514,0.87062,0.65572,0.68331,0.97747,0.67527,0.3021999999999999,0.0035698659382646866,0.003525442242475592
2.12,-0.27,x1 = 2.12; x2 = -0.27,1.9,0.6,x1 = 1.9; x2 = 0.6,0.4118591681637711,0.5881408318362289,0.020982420854069886,0.9790175791459301,0.6836739277539378,0.31632607224606224,0.6796242841522779,0.32037571584772206,0.679709255478637,0.3202907445213631,0.14692,0.90034,0.90479,0.97747,0.9047,0.07277,0.15110038333190653,0.1458706184396825
2.02,1.13,x1 = 2.02; x2 = 1.13,1.9,0.6,x1 = 1.9; x2 = 0.6,0.4118591681637711,0.5881408318362289,0.38835530419958364,0.6116446958004164,0.8278651686216211,0.17213483137837904,0.16415443024753554,0.8358455697524645,0.42191001594933375,0.5780899840506663,0.96373,0.66257,0.64416,0.97747,0.65131,0.32616,0.0002075505899103887,0.0002080266753227717
3.56,0.93,x1 = 3.56; x2 = 0.93,1.9,0.6,x1 = 1.9; x2 = 0.6,0.4118591681637711,0.5881408318362289,0.21221316066139564,0.7877868393386045,0.7777561078373424,0.2222438921626575,0.23904194544542742,0.7609580545545727,0.3533641805396721,0.646635819460328,0.74569,0.76424,0.79344,0.97747,0.78724,0.1902299999999999,0.007323871489774737,0.0071828327526148456
1.66,0.79,x1 = 1.66; x2 = 0.79,1.9,0.6,x1 = 1.9; x2 = 0.6,0.4118591681637711,0.5881408318362289,0.7365195481897449,0.2634804518102552,0.8178000824778184,0.1821999175221816,0.15651536714453154,0.8434846328554684,0.6435644869065881,0.35643551309341204,0.83195,0.68487,0.62591,0.97747,0.66934,0.3081299999999999,0.11071909233395663,0.10874149545819745
2.0,1.65,x1 = 2.0; x2 = 1.65,1.9,0.6,x1 = 1.9; x2 = 0.6,0.4118591681637711,0.5881408318362289,0.27965594129398247,0.7203440587060175,0.7991411772596905,0.20085882274030958,0.20321350924648515,0.7967864907535148,0.369868222187846,0.6301317778121539,0.85498,0.72364,0.72831,0.97747,0.727,0.25046999999999997,0.0037294585573003983,0.003681826656432005
0.41,1.45,x1 = 0.41; x2 = 1.45,1.9,0.6,x1 = 1.9; x2 = 0.6,0.4118591681637711,0.5881408318362289,0.9471861910711812,0.0528138089288188,0.5024855542275176,0.4975144457724824,0.37978199581991984,0.6202180041800803,0.4960051119388926,0.5039948880611075,0.29823,0.99998,0.95789,0.97747,0.99776,-0.02029000000000003,0.01424254048324479,0.014392750870081863
