z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
1.34,1.7,x1 = 1.34; x2 = 1.7,1.3,1.7,x1 = 1.3; x2 = 1.7,0.7057962614065583,0.2942037385934418,0.7413763577623518,0.2586236422376482,0.9170933690407773,0.08290663095922277,0.11642781366128034,0.8835721863387198,0.7100223268943023,0.2899776731056977,0.82466,0.19174,0.41234,0.519,0.07603,0.10287,0.87409,0.20765,0.43992,0.43417000000000006,0.08297,0.12468,4.324815271419119e-05,4.3125807616691166e-05,136200
1.32,1.66,x1 = 1.32; x2 = 1.66,1.3,1.7,x1 = 1.3; x2 = 1.7,0.7057962614065583,0.2942037385934418,0.7092757882152168,0.29072421178478325,0.8925283731716311,0.1074716268283689,0.13108307395903665,0.8689169260409632,0.6711577887408212,0.3288422112591788,0.86965,0.2062,0.49224,0.5604,0.09592,0.1139,0.87409,0.20765,0.51206,0.3620300000000001,0.10115,0.1065,0.00277082693399959,0.002827715597816728,136230
1.21,1.74,x1 = 1.21; x2 = 1.74,1.3,1.7,x1 = 1.3; x2 = 1.7,0.7057962614065583,0.2942037385934418,0.7437867316738096,0.25621326832619035,0.8698373042339357,0.1301626957660642,0.17825346035707046,0.8217465396429293,0.6926443472726542,0.30735565272734555,0.82098,0.19057,0.55788,0.67624,0.11322,0.14648,0.87409,0.20765,0.58821,0.28588,0.12174,0.08591,0.00040957170989434563,0.00041298836997473616,136260
1.42,1.72,x1 = 1.42; x2 = 1.72,1.3,1.7,x1 = 1.3; x2 = 1.7,0.7057962614065583,0.2942037385934418,0.682738583234993,0.3172614167650069,0.8924549394842771,0.10754506051572303,0.13958214987042517,0.860417850129575,0.6535974516075633,0.34640254839243667,0.90138,0.21661,0.49247,0.58314,0.09598,0.1201,0.87409,0.20765,0.52124,0.35285,0.10363,0.10402,0.006177826757459294,0.00635844754375238,136290
1.29,1.64,x1 = 1.29; x2 = 1.64,1.3,1.7,x1 = 1.3; x2 = 1.7,0.7057962614065583,0.2942037385934418,0.7138745100349994,0.2861254899650007,0.8833774673974165,0.11662253260258353,0.14088969916989852,0.8591103008301015,0.6709327909202981,0.329067209079702,0.86366,0.20426,0.51957,0.58656,0.10302,0.12104,0.87409,0.20765,0.53874,0.33535000000000004,0.10818,0.09947,0.002806247643151287,0.0028641961898681206,136320
1.26,1.79,x1 = 1.26; x2 = 1.79,1.3,1.7,x1 = 1.3; x2 = 1.7,0.7057962614065583,0.2942037385934418,0.7119982207248514,0.28800177927514875,0.8909317913695768,0.10906820863042328,0.16151573872320374,0.8384842612767962,0.6808586703755659,0.3191413296244343,0.86613,0.20506,0.4971,0.63792,0.09717,0.13543,0.87409,0.20765,0.53766,0.33643,0.10819,0.09946,0.001451939955156474,0.0014740721550354843,136350
1.06,1.79,x1 = 1.06; x2 = 1.79,1.3,1.7,x1 = 1.3; x2 = 1.7,0.7057962614065583,0.2942037385934418,0.7415262839780239,0.25847371602197616,0.8704802032134087,0.12951979678659142,0.19238830692585615,0.8076116930741438,0.6952112709755766,0.30478872902442355,0.82443,0.19167,0.55612,0.70644,0.11274,0.15538,0.87409,0.20765,0.59497,0.27912000000000003,0.12376,0.08389,0.0002661436551041618,0.00026794486890789615,136380
1.29,1.68,x1 = 1.29; x2 = 1.68,1.3,1.7,x1 = 1.3; x2 = 1.7,0.7057962614065583,0.2942037385934418,0.7210912465729259,0.27890875342707405,0.8962751959229835,0.10372480407701631,0.12147537132491568,0.8785246286750844,0.6801767426888208,0.3198232573111791,0.85396,0.20112,0.48069,0.53359,0.09297,0.10672,0.87409,0.20765,0.49544,0.37865000000000004,0.0968,0.11085,0.0015312272062679884,0.0015551546947031418,136410
1.31,1.69,x1 = 1.31; x2 = 1.69,1.3,1.7,x1 = 1.3; x2 = 1.7,0.7057962614065583,0.2942037385934418,0.7010649686656784,0.29893503133432153,0.9075375280240705,0.09246247197592954,0.10830947807871216,0.8916905219212877,0.6686202658703859,0.33137973412961386,0.87999,0.20957,0.44464,0.4948,0.08391,0.09658,0.87409,0.20765,0.45963,0.41446000000000005,0.0877,0.11995,0.003182849237579957,0.0032524183783615643,136440
1.09,1.67,x1 = 1.09; x2 = 1.67,1.3,1.7,x1 = 1.3; x2 = 1.7,0.7057962614065583,0.2942037385934418,0.7701485749636514,0.22985142503634853,0.8808329304722354,0.11916706952776461,0.17833109121154433,0.8216689087884557,0.7193618816275097,0.2806381183724903,0.77775,0.17702,0.52696,0.67641,0.10497,0.14653,0.87409,0.20765,0.56131,0.31278000000000006,0.11452,0.09313,0.00045143283790076254,0.00044721408513161143,136470
