z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-14.4,x1 = -14.4,-15.0,x1 = -15.0,0.7221922980976094,0.2778077019023904,0.718851003781509,0.2811489962184909,0.8600188047314214,0.13998119526857855,0.35548089657729076,0.6445191034227091,0.7181684782997103,0.2818315217002895,0.85701,0.2021,0.58419,0.93887,0.12039,0.22911,0.85245,0.20063,0.68391,0.16854000000000002,0.15096,0.04966999999999999,4.01140387939888e-05,4.023178571844598e-05,40
-14.9,x1 = -14.9,-15.0,x1 = -15.0,0.7221922980976094,0.2778077019023904,0.7270322143618997,0.2729677856381002,0.861480519862553,0.13851948013744717,0.356378673173691,0.6436213268263089,0.723603987250179,0.2763960127498209,0.84569,0.19846,0.58035,0.93964,0.11933,0.22937,0.85245,0.20063,0.67842,0.17403000000000002,0.14937,0.05126,4.976908691764915e-06,4.971699489133164e-06,70
-14.7,x1 = -14.7,-15.0,x1 = -15.0,0.7221922980976094,0.2778077019023904,0.719953817114227,0.2800461828857729,0.8635540946955296,0.1364459053044704,0.3476025002248506,0.6523974997751494,0.7190638201101875,0.2809361798898123,0.85551,0.20162,0.57485,0.93191,0.11783,0.22678,0.85245,0.20063,0.67484,0.17761000000000005,0.14834,0.05229,2.428002375624459e-05,2.4335583507253695e-05,100
-14.3,x1 = -14.3,-15.0,x1 = -15.0,0.7221922980976094,0.2778077019023904,0.7274798000947588,0.27252019990524123,0.8627917982040829,0.13720820179591695,0.3645161706813084,0.6354838293186915,0.7270016245836669,0.272998375416333,0.84506,0.19825,0.57688,0.94637,0.11838,0.23164,0.85245,0.20063,0.67757,0.17488000000000004,0.14925,0.05138000000000001,5.8058342118957884e-05,5.784920666335874e-05,130
-15.3,x1 = -15.3,-15.0,x1 = -15.0,0.7221922980976094,0.2778077019023904,0.7235684340309747,0.27643156596902524,0.8879079990363264,0.1120920009636736,0.309911607103959,0.690088392896041,0.7281315512900155,0.2718684487099844,0.85054,0.20002,0.50619,0.89307,0.09953,0.21387,0.85245,0.20063,0.61314,0.23931000000000002,0.13114,0.06949,8.869620440969846e-05,8.830030921800226e-05,160
-15.1,x1 = -15.1,-15.0,x1 = -15.0,0.7221922980976094,0.2778077019023904,0.7168571014330214,0.2831428985669785,0.8884132313841515,0.11158676861584838,0.3024538770112974,0.6975461229887026,0.7225030013445862,0.27749699865541366,0.8597,0.20297,0.50468,0.88427,0.09914,0.21098,0.85245,0.20063,0.61216,0.24029,0.13081,0.06982,2.4069322511119633e-07,2.4063795990228324e-07,190
-15.0,x1 = -15.0,-15.0,x1 = -15.0,0.7221922980976094,0.2778077019023904,0.7252413118100434,0.27475868818995647,0.9037212956281302,0.09627870437186996,0.2578144726882604,0.7421855273117396,0.726252784264229,0.273747215735771,0.84821,0.19927,0.45709,0.82343,0.08701,0.19135,0.85245,0.20063,0.55775,0.2947000000000001,0.11568,0.08495,4.133906974525606e-05,4.1213626672361586e-05,220
-14.5,x1 = -14.5,-15.0,x1 = -15.0,0.7221922980976094,0.2778077019023904,0.7241137772034033,0.2758862227965967,0.8635540901474247,0.13644590985257518,0.3636281932175074,0.6363718067824926,0.7256314227652291,0.2743685772347708,0.84978,0.19977,0.57485,0.94565,0.11783,0.2314,0.85245,0.20063,0.67715,0.1753,0.14916,0.051470000000000016,2.9627438962341688e-05,2.955143358940619e-05,250
-15.8,x1 = -15.8,-15.0,x1 = -15.0,0.7221922980976094,0.2778077019023904,0.7260957861111982,0.27390421388880176,0.8817600565081106,0.11823994349188935,0.3188095851516054,0.6811904148483945,0.7275655501928766,0.2724344498071233,0.84701,0.19888,0.52428,0.90308,0.10426,0.21717,0.85245,0.20063,0.62803,0.22442000000000006,0.13519,0.06544,7.253405061619176e-05,7.224164284440424e-05,280
-14.8,x1 = -14.8,-15.0,x1 = -15.0,0.7221922980976094,0.2778077019023904,0.7155022732930687,0.2844977267069312,0.8618953485515994,0.1381046514484005,0.3499798040685231,0.650020195931477,0.7162565398802232,0.28374346011977664,0.86151,0.20356,0.57925,0.93405,0.11903,0.22749,0.85245,0.20063,0.68019,0.17226000000000008,0.14989,0.05074000000000001,8.705166726258491e-05,8.742645236188128e-05,310
