note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 2,2,1,-0.4,0,2,,,,,,,,,,,,,,,
action = 4,4,1,-0.4,1,2,,,,,,,,,,,,,,,
action = 4,4,1,-0.4,2,2,,,,,,,,,,,,,,,
action = 1,1,1,-0.4,3,2,,,,,,,,,,,,,,,
action = 0,0,1,-0.4,4,2,,,,,,,,,,,,,,,
action = 0,0,1,-0.4,5,2,0.92738,0.93477,0.9453,0.95271,0.94739,0.25951878544721957,0.24692104001076945,0.22739832892965595,0.2122734086031503,0.22324874019801322,2.224973927236098,2.1693752000538473,2.0822916446482798,2.0140770430157513,2.0636337009900663
action = 0,0,1,-0.4,6,2,0.92322,0.94559,0.95707,0.95607,0.96048,0.26623298067669976,0.2268259244442751,0.20270668464557354,0.20493901531919198,0.19483326204732088,2.254384903383499,2.0797196222213756,1.9706034232278675,1.98076507659596,1.9346463102366043
action = 0,0,0,0.6,7,2,0.94775,0.96107,0.97396,0.96485,0.97185,0.22253089673121798,0.19341664871463365,0.15924823389915507,0.18414668066516976,0.16537835408541227,2.06040448365609,1.9281532435731683,1.7702011694957753,1.8855834033258487,1.7987417704270614
action = 0,0,0,0.6,8,2,0.74395,0.78058,0.82009,0.82987,0.82298,0.4364516009822853,0.41385987966943594,0.38410935942775465,0.37575257816813445,0.3816935943921511,2.9262080049114263,2.8498793983471797,2.740636797138773,2.7086328908406725,2.7314479719607556
action = 1,1,0,0.6,9,2,0.43557,0.63987,0.67051,0.6912,0.69262,0.4958326330527268,0.4800416648583746,0.47003191381011566,0.4619956709753891,0.4614108798023731,2.914733165263634,3.040078324291873,3.0206695690505785,3.001178354876946,2.999674399011866
action = 2,2,1,-0.4,10,2,0.48147,0.5061,0.59215,0.61577,0.62767,0.49965988432132513,0.499959998399872,0.49143666936849556,0.4864154602806124,0.4834252786108728,2.9797694216066253,3.00589999199936,3.049333346842478,3.047847301403062,3.044796393054364
action = 1,1,0,0.6,11,2,0.51248,0.56743,0.6394,0.67869,0.73894,0.4998399743918047,0.49542910693660297,0.4801770506802673,0.4669796569444969,0.4392152092084244,3.0116798719590236,3.044575534683015,3.0402852534013363,3.0135882847224846,2.9350160460421217
action = 2,2,0,0.6,12,2,0.49381,0.51797,0.59712,0.64893,0.66533,0.499959998399872,0.49967989753441155,0.49047935736379367,0.4773049339782693,0.4718792218354184,2.9936099919993597,3.016369487672058,3.0495167868189683,3.0354546698913465,3.024726109177092
action = 4,4,1,-0.4,13,2,0.50634,0.5097,0.56318,0.56775,0.61846,0.499959998399872,0.4999099918985417,0.49599395157602477,0.4953887362465965,0.4857674340669617,3.00613999199936,3.0092499594927085,3.0431497578801237,3.0446936812329826,3.047297170334809
action = 3,3,1,-0.4,14,2,0.53116,0.51248,0.54345,0.59825,0.62774,0.49902905727021546,0.4998399743918047,0.498106414333323,0.49025503567021117,0.4834045924481893,3.0263052863510773,3.0116798719590236,3.033982071666615,3.0495251783510557,3.044762962240946
